"","word","score","n"
"1","aunt",0.25,13
"2","like",0.5,7
"3","birthday",0.8,6
"4","dinner",0.6,6
"5","scar",-0.5,6
"6","wizard",0.4,6
"7","magic",0.25,5
"8","right",0.8,5
"9","fat",-0.5,4
"10","pretending",-0.25,4
"11","boy",0.25,3
"12","garden",0.6,3
"13","good",0.75,3
"14","missed",-0.5,3
"15","staring",-0.25,3
"16","best",0.5,2
"17","better",0.8,2
"18","black",-0.25,2
"19","brilliant",1,2
"20","cage",-0.6,2
"21","crash",-0.75,2
"22","dark",-0.6,2
"23","deal",0.25,2
"24","eat",0.6,2
"25","famous",0.5,2
"26","flying",0.1,2
"27","forgotten",-0.5,2
"28","fun",0.75,2
"29","happy",0.75,2
"30","lost",-0.75,2
"31","loud",-0.25,2
"32","magical",0.75,2
"33","nonsense",-0.75,2
"34","perfect",0.75,2
"35","snarled",-1,2
"36","stupid",-1,2
"37","well",0.8,2
"38","absent",-0.6,1
"39","aching",-0.75,1
"40","alone",-0.6,1
"41","appeal",0.6,1
"42","argue",-0.5,1
"43","argument",-0.8,1
"44","attack",-0.75,1
"45","backward",-0.5,1
"46","believing",0.8,1
"47","bitterly",-1,1
"48","blow",-0.4,1
"49","bomb",-0.75,1
"50","bored",-0.5,1
"51","breakfast",0.6,1
"52","broken",-0.75,1
"53","build",0.1,1
"54","burning",-0.4,1
"55","care",1,1
"56","chance",0.25,1
"57","clapped",0.25,1
"58","cleaning",0.6,1
"59","cleared",0.5,1
"60","cold",-0.5,1
"61","collapse",-0.75,1
"62","completely",0.4,1
"63","compliments",0.25,1
"64","concerned",-0.6,1
"65","coolly",0.25,1
"66","cried",-1,1
"67","curse",-0.75,1
"68","cut",-0.25,1
"69","daring",0.75,1
"70","dashed",0.25,1
"71","dead",-1,1
"72","dearly",0.5,1
"73","destroyed",-0.75,1
"74","determined",0.5,1
"75","died",-0.5,1
"76","dream",0.25,1
"77","drowned",-0.8,1
"78","enjoyed",1,1
"79","enough",-0.25,1
"80","escape",-0.25,1
"81","excellent",1,1
"82","excited",0.75,1
"83","exhausted",-0.75,1
"84","failed",-0.5,1
"85","fell",-0.5,1
"86","fierce",-0.5,1
"87","finally",0.4,1
"88","fire",-0.25,1
"89","fist",-0.4,1
"90","food",0.4,1
"91","forbidden",-1,1
"92","foul",-0.75,1
"93","freak",-0.8,1
"94","fresh",0.5,1
"95","furious",-1,1
"96","gentleman",1,1
"97","glad",0.75,1
"98","gladly",0.5,1
"99","graciously",0.75,1
"100","great",0.5,1
"101","greatest",0.5,1
"102","grinned",0.4,1
"103","heartily",0.5,1
"104","hero",0.75,1
"105","hopes",0.6,1
"106","hoping",0.6,1
"107","hungry",-0.25,1
"108","hurt",-0.75,1
"109","ignore",-0.75,1
"110","important",0.75,1
"111","importantly",-0.25,1
"112","incredible",0.5,1
"113","irritably",-1,1
"114","jeering",-1,1
"115","kill",-0.75,1
"116","killed",-0.5,1
"117","laughing",0.6,1
"118","lead",0.25,1
"119","livid",-0.75,1
"120","lonely",-0.75,1
"121","love",0.75,1
"122","luck",0.75,1
"123","mad",-0.75,1
"124","manure",-0.6,1
"125","miserably",-0.5,1
"126","missing",-0.5,1
"127","mysterious",-0.4,1
"128","nastily",-1,1
"129","odd",-0.25,1
"130","pale",-0.6,1
"131","panic",-0.8,1
"132","pitiful",-1,1
"133","please",1,1
"134","popular",0.5,1
"135","pounding",-0.4,1
"136","practiced",1,1
"137","precisely",0.8,1
"138","present",0.25,1
"139","promise",0.75,1
"140","promptly",1,1
"141","rapturously",0.25,1
"142","reason",0.6,1
"143","rich",0.5,1
"144","risk",-0.75,1
"145","ruin",-0.75,1
"146","scream",-1,1
"147","shame",-0.75,1
"148","shopping",0.4,1
"149","smelly",-1,1
"150","smile",0.75,1
"151","spent",-0.25,1
"152","stop",-0.4,1
"153","stopped",-0.4,1
"154","straight",0.6,1
"155","stumbled",-0.6,1
"156","sun",0.6,1
"157","sunny",0.6,1
"158","survived",0.4,1
"159","suspiciously",-0.6,1
"160","talk",0.4,1
"161","taunting",-1,1
"162","tears",-0.8,1
"163","terrifying",-1,1
"164","terror",-1,1
"165","threaten",-0.75,1
"166","throbbing",-0.6,1
"167","tolerate",-0.25,1
"168","tripping",-0.6,1
"169","trouble",-0.5,1
"170","understanding",1,1
"171","unhappy",-0.75,1
"172","untidy",-1,1
"173","unusual",-0.6,1
"174","upright",0.6,1
"175","vacation",0.8,1
"176","vanished",-0.6,1
"177","viciously",-1,1
"178","warned",-0.5,1
"179","welcome",0.5,1
"180","whipped",-0.8,1
"181","wish",0.8,1
"182","witch",-0.4,1
"183","witchcraft",-0.25,1
"184","wonderful",0.75,1
"185","work",0.25,1
"186","worst",-0.5,1
"187","worth",0.75,1
