"","word","score","n"
"1","well",0.8,36
"2","yes",0.8,18
"3","like",0.5,12
"4","dark",-0.6,11
"5","right",0.8,9
"6","found",0.6,6
"7","friend",0.8,6
"8","good",0.75,6
"9","great",0.5,6
"10","important",0.75,5
"11","interested",0.5,5
"12","kind",0.5,5
"13","better",0.8,4
"14","dirty",-0.75,4
"15","enough",-0.25,4
"16","feeling",0.25,4
"17","learn",0.8,4
"18","study",0.25,4
"19","black",-0.25,3
"20","boy",0.25,3
"21","death",-0.75,3
"22","dusty",-0.6,3
"23","fell",-0.5,3
"24","hidden",-0.25,3
"25","interesting",0.75,3
"26","laugh",0.5,3
"27","learning",0.8,3
"28","leave",-0.25,3
"29","library",0.6,3
"30","murmur",-0.25,3
"31","odd",-0.25,3
"32","please",1,3
"33","smile",0.75,3
"34","strongly",0.6,3
"35","talk",0.4,3
"36","wild",-0.25,3
"37","witch",-0.4,3
"38","aggressive",-1,2
"39","agreement",0.5,2
"40","angry",-0.75,2
"41","anxious",-0.75,2
"42","attention",0.25,2
"43","badly",-0.75,2
"44","bright",0.5,2
"45","burning",-0.4,2
"46","cold",-0.5,2
"47","completely",0.4,2
"48","cool",0.75,2
"49","cough",-0.8,2
"50","deal",0.25,2
"51","defend",0.25,2
"52","demanded",-0.4,2
"53","eagerly",0.8,2
"54","filthy",-0.5,2
"55","fire",-0.25,2
"56","furiously",-1,2
"57","gold",0.5,2
"58","happily",0.5,2
"59","happy",0.75,2
"60","impressed",0.5,2
"61","impression",0.1,2
"62","interrupted",-0.75,2
"63","join",0.25,2
"64","laughed",0.8,2
"65","mad",-0.75,2
"66","main",0.4,2
"67","new",0.8,2
"68","planning",0.25,2
"69","practice",0.4,2
"70","pretty",0.75,2
"71","professor",0.4,2
"72","properly",1,2
"73","rusty",-0.25,2
"74","slowly",-0.25,2
"75","smiled",0.8,2
"76","smiling",0.75,2
"77","snarled",-1,2
"78","stranger",-0.5,2
"79","stupid",-1,2
"80","surprise",0.6,2
"81","teach",0.4,2
"82","teacher",0.25,2
"83","visit",0.4,2
"84","work",0.25,2
"85","worried",-0.75,2
"86","accept",1,1
"87","accident",-0.5,1
"88","accusingly",-1,1
"89","admit",0.6,1
"90","admitted",0.6,1
"91","agree",0.5,1
"92","agreed",0.5,1
"93","agreeing",1,1
"94","alarm",-0.75,1
"95","alarmed",-0.75,1
"96","alone",-0.6,1
"97","alter",-0.25,1
"98","ancient",0.25,1
"99","angrily",-0.5,1
"100","anxiously",-1,1
"101","appreciated",0.75,1
"102","awestruck",0.6,1
"103","battered",-0.5,1
"104","beaming",0.5,1
"105","beautiful",0.75,1
"106","best",0.5,1
"107","big",0.25,1
"108","blame",-0.75,1
"109","blocked",-0.4,1
"110","bored",-0.5,1
"111","breakfast",0.6,1
"112","brisk",0.5,1
"113","care",1,1
"114","carefully",0.25,1
"115","caretaker",0.1,1
"116","caution",-0.25,1
"117","chance",0.25,1
"118","chatter",-0.25,1
"119","chattering",-0.25,1
"120","cheerfully",1,1
"121","cheers",1,1
"122","choice",0.4,1
"123","clash",-0.75,1
"124","clean",0.75,1
"125","cleanliness",0.5,1
"126","clear",0.5,1
"127","clown",0.1,1
"128","confident",0.8,1
"129","contact",0.4,1
"130","continuing",0.4,1
"131","convince",0.5,1
"132","coolly",0.25,1
"133","critical",-0.6,1
"134","cry",-0.75,1
"135","curious",0.4,1
"136","curse",-0.75,1
"137","curt",-0.6,1
"138","defending",0.25,1
"139","defensive",-0.5,1
"140","demanding",-0.5,1
"141","denial",-0.75,1
"142","detect",0.1,1
"143","detention",-0.5,1
"144","determined",0.5,1
"145","died",-0.5,1
"146","difficult",-0.5,1
"147","dirtier",-0.8,1
"148","disagree",-0.5,1
"149","dismissively",-0.8,1
"150","doubt",-0.75,1
"151","doubted",-0.8,1
"152","dreamy",1,1
"153","encounter",-0.25,1
"154","enthusiasm",0.75,1
"155","exceptionally",1,1
"156","excited",0.75,1
"157","fade",-0.6,1
"158","fair",0.75,1
"159","familiar",0.8,1
"160","fancy",0.5,1
"161","fault",-0.5,1
