"","word","score","n"
"1","professor",0.4,20
"2","well",0.8,13
"3","like",0.5,10
"4","good",0.75,9
"5","happy",0.75,9
"6","black",-0.25,8
"7","chocolate",0.6,7
"8","hard",-0.25,7
"9","new",0.8,7
"10","enough",-0.25,6
"11","right",0.8,6
"12","yes",0.8,6
"13","better",0.8,5
"14","cold",-0.5,5
"15","dark",-0.6,5
"16","lost",-0.75,5
"17","louder",-0.25,5
"18","wrong",-0.75,5
"19","forward",0.6,4
"20","found",0.6,4
"21","kind",0.5,4
"22","lesson",0.4,4
"23","magic",0.25,4
"24","ready",0.8,4
"25","working",0.25,4
"26","advanced",0.75,3
"27","best",0.5,3
"28","charm",0.75,3
"29","empty",-0.25,3
"30","excellent",1,3
"31","gripping",-0.25,3
"32","hood",-0.25,3
"33","lying",-0.5,3
"34","practice",0.4,3
"35","sir",0.25,3
"36","smiling",0.75,3
"37","sorry",-0.5,3
"38","terrible",-0.75,3
"39","white",0.4,3
"40","wizard",0.4,3
"41","wonderful",0.75,3
"42","work",0.25,3
"43","worse",-0.75,3
"44","afford",0.5,2
"45","angry",-0.75,2
"46","bent",-0.4,2
"47","broke",-0.75,2
"48","care",1,2
"49","carefully",0.25,2
"50","chance",0.25,2
"51","dead",-1,2
"52","desire",0.6,2
"53","eat",0.6,2
"54","excited",0.75,2
"55","feeling",0.25,2
"56","fell",-0.5,2
"57","finally",0.4,2
"58","fine",0.25,2
"59","force",-0.6,2
"60","glad",0.75,2
"61","glistening",0.6,2
"62","great",0.5,2
"63","indistinct",-0.6,2
"64","interrupted",-0.75,2
"65","keen",0.5,2
"66","level",0.4,2
"67","lose",-0.25,2
"68","loud",-0.25,2
"69","missed",-0.5,2
"70","permission",0.8,2
"71","please",1,2
"72","positive",0.75,2
"73","qualified",0.5,2
"74","softer",0.6,2
"75","staring",-0.25,2
"76","sternly",-0.6,2
"77","stop",-0.4,2
"78","strong",0.5,2
"79","stunned",-0.25,2
"80","sucked",-0.25,2
"81","talk",0.4,2
"82","usual",0.4,2
"83","utterly",-0.4,2
"84","win",0.5,2
"85","winning",0.75,2
"86","won",0.5,2
"87","accidentally",-0.6,1
"88","achievement",0.5,1
"89","admired",0.5,1
"90","alive",0.5,1
"91","apprehensive",-0.75,1
"92","astounded",0.5,1
"93","averted",-0.5,1
"94","awaits",-0.25,1
"95","awkward",-0.5,1
"96","bad",-0.75,1
"97","badly",-0.75,1
"98","betraying",-0.5,1
"99","bewildered",-0.5,1
"100","big",0.25,1
"101","bite",-0.6,1
"102","bitterly",-1,1
"103","blazing",-0.25,1
"104","blurred",-0.5,1
"105","brains",0.6,1
"106","child",0.6,1
"107","clap",0.25,1
"108","clear",0.5,1
"109","cleared",0.5,1
"110","cloud",-0.25,1
"111","cloudy",-0.25,1
"112","complicated",-0.5,1
"113","concerned",-0.6,1
"114","confidence",0.75,1
"115","continue",0.4,1
"116","convinced",0.6,1
"117","correctly",0.8,1
"118","crack",-0.5,1
"119","criminal",-0.75,1
"120","crouching",-0.25,1
"121","crowded",-0.6,1
"122","crumbling",-0.5,1
"123","curiously",0.4,1
"124","curses",-0.8,1
"125","damage",-0.75,1
"126","daresay",-0.25,1
"127","dashing",0.75,1
"128","deal",0.25,1
"129","defense",0.25,1
"130","defiantly",-0.4,1
"131","deserted",-0.6,1
"132","despair",-0.75,1
"133","destroy",-0.5,1
"134","detour",-0.25,1
"135","difficulty",-0.5,1
"136","dinner",0.6,1
"137","disappear",-0.6,1
"138","disappointed",-1,1
"139","disbelief",-0.5,1
"140","dragging",-0.25,1
"141","drained",-0.5,1
"142","dusty",-0.6,1
"143","eagerly",0.8,1
"144","earnestly",0.5,1
"145","enjoyment",1,1
"146","excitedly",0.8,1
"147","exhausted",-0.75,1
"148","expect",0.4,1
"149","extensive",0.5,1
"150","fail",-0.75,1
"151","failing",-0.75,1
"152","fall",-0.25,1
"153","famous",0.5,1
"154","fate",-0.25,1
"155","favorite",0.75,1
"156","feeble",-0.75,1
"157","fiercely",-0.25,1
"158","fire",-0.25,1
"159","flying",0.1,1
"160","friend",0.8,1
"161","fun",0.75,1
"162","furious",-1,1
"163","growing",0.8,1
"164","guardian",0.1,1
"165","guilty",-0.75,1
"166","hang",-0.25,1
"167","happiness",0.75,1
"168","hastily",-0.4,1
"169","haughtily",-0.8,1
"170","heaved",-0.4,1
"171","hope",0.5,1
"172","hopefully",0.6,1
"173","horrible",-0.75,1
"174","horribly",-0.5,1
"175","hot",-0.25,1
"176","hurried",-0.25,1
"177","hurt",-0.75,1
"178","ill",-0.5,1
"179","imitated",-0.25,1
"180","impatient",-1,1
"181","impossible",-0.5,1
"182","impressed",0.5,1
"183","increased",0.5,1
"184","information",0.4,1
"185","interference",-0.5,1
"186","intruding",-1,1
"187","irritably",-1,1
"188","kill",-0.75,1
"189","kiss",0.5,1
"190","late",-0.25,1
"191","laughter",0.8,1
"192","leave",-0.25,1
"193","library",0.6,1
"194","lied",-0.5,1
"195","lighter",0.4,1
"196","liked",0.5,1
"197","lofty",-0.25,1
"198","loon",-0.25,1
"199","loving",0.75,1
"200","luckily",0.5,1
"201","lurking",-1,1
"202","maddening",-0.5,1
"203","magical",0.75,1
"204","magnificent",0.5,1
"205","miserably",-0.5,1
"206","murderer",-1,1
"207","murmur",-0.25,1
"208","mystery",-0.4,1
"209","nasty",-1,1
"210","nervously",-0.5,1
"211","noisy",-0.75,1
"212","obscured",-0.6,1
"213","pale",-0.6,1
"214","paler",-0.6,1
"215","panicking",-0.5,1
"216","petrified",-0.5,1
"217","piercing",-0.25,1
"218","pleading",-0.4,1
"219","poisons",-1,1
"220","precise",0.5,1
"221","pretending",-0.25,1
"222","promise",0.75,1
"223","promised",0.5,1
"224","proper",0.5,1
"225","prophet",0.6,1
"226","rat",-0.5,1
"227","reason",0.6,1
"228","recovery",0.25,1
"229","refuge",1,1
"230","refusing",-0.5,1
"231","relaxed",0.5,1
"232","reluctantly",-0.5,1
"233","ridiculously",-0.8,1
"234","rotting",-1,1
"235","safe",0.75,1
"236","scandalized",-1,1
"237","screaming",-0.5,1
"238","screwed",-0.75,1
"239","sensation",0.6,1
"240","sharply",-0.25,1
"241","shooting",-0.6,1
"242","slowly",-0.25,1
"243","smile",0.75,1
"244","snitch",-1,1
"245","spat",-0.5,1
"246","spent",-0.25,1
"247","star",0.6,1
"248","strain",-0.6,1
"249","strange",-0.5,1
"250","strangely",-0.5,1
"251","strangled",-0.5,1
"252","subjected",-0.5,1
"253","suck",-0.75,1
"254","superiority",0.5,1
"255","survive",0.8,1
"256","suspicious",-0.75,1
"257","teach",0.4,1
"258","teacher",0.25,1
"259","tearfully",-1,1
"260","tears",-0.8,1
"261","thoughtfully",1,1
"262","tired",-0.75,1
"263","trembling",-0.5,1
"264","twisted",-0.25,1
"265","unique",0.6,1
"266","unpleasant",-0.75,1
"267","unusually",-0.6,1
"268","vanished",-0.6,1
"269","victim",-0.75,1
"270","victory",0.75,1
"271","vision",0.5,1
"272","warn",-0.75,1
"273","weakly",-1,1
"274","wearily",-1,1
"275","weird",-0.25,1
"276","wish",0.8,1
"277","wishing",0.8,1
"278","witch",-0.4,1
"279","works",0.25,1
"280","worst",-0.5,1
"281","yell",-0.25,1
"282","young",0.4,1
