"","word","score","n"
"1","well",0.8,6
"2","yes",0.8,5
"3","big",0.25,3
"4","dark",-0.6,3
"5","fine",0.25,3
"6","good",0.75,3
"7","like",0.5,3
"8","magical",0.75,3
"9","right",0.8,3
"10","smiling",0.75,3
"11","best",0.5,2
"12","better",0.8,2
"13","black",-0.25,2
"14","curiously",0.4,2
"15","dear",0.5,2
"16","difficult",-0.5,2
"17","easy",0.8,2
"18","fell",-0.5,2
"19","forward",0.6,2
"20","friend",0.8,2
"21","lie",-0.5,2
"22","stuck",-0.25,2
"23","abandoned",-0.5,1
"24","accident",-0.5,1
"25","accidental",-1,1
"26","ahead",0.8,1
"27","anxiously",-1,1
"28","attention",0.25,1
"29","attracting",0.8,1
"30","bad",-0.75,1
"31","beating",-0.5,1
"32","blackness",-0.25,1
"33","bother",-0.75,1
"34","boy",0.25,1
"35","breeze",0.1,1
"36","brightly",0.6,1
"37","broken",-0.75,1
"38","careful",0.25,1
"39","charm",0.75,1
"40","chill",-0.1,1
"41","chilly",-0.5,1
"42","clearly",0.5,1
"43","clogging",-0.6,1
"44","complaining",-1,1
"45","crowded",-0.6,1
"46","dank",-0.4,1
"47","daybreak",0.6,1
"48","deceived",-0.75,1
"49","departure",-0.25,1
"50","deserted",-0.6,1
"51","destroy",-0.5,1
"52","difficulty",-0.5,1
"53","disheveled",-0.6,1
"54","dull",-0.75,1
"55","embarrassed",-0.4,1
"56","empty",-0.25,1
"57","enough",-0.25,1
"58","failed",-0.5,1
"59","failing",-0.75,1
"60","fair",0.75,1
"61","fall",-0.25,1
"62","falls",-0.25,1
"63","forgiven",0.4,1
"64","found",0.6,1
"65","freezing",-0.75,1
"66","friendly",0.75,1
"67","furiously",-1,1
"68","genius",0.5,1
"69","gentleman",1,1
"70","glad",0.75,1
"71","grandchildren",0.6,1
"72","grumpily",-0.8,1
"73","handsome",1,1
"74","handy",0.5,1
"75","hearty",0.25,1
"76","hidden",-0.25,1
"77","hit",-0.25,1
"78","horizon",0.25,1
"79","howl",-0.4,1
"80","including",0.6,1
"81","innocent",0.8,1
"82","instantly",-0.25,1
"83","irresistibly",0.8,1
"84","lead",0.25,1
"85","level",0.4,1
"86","limited",-0.75,1
"87","litter",-0.6,1
"88","lovely",0.75,1
"89","lying",-0.5,1
"90","magic",0.25,1
"91","mess",-0.75,1
"92","missed",-0.5,1
"93","modest",0.75,1
"94","nasty",-1,1
"95","nice",0.5,1
"96","odd",-0.25,1
"97","owing",-0.25,1
"98","pale",-0.6,1
"99","paperwork",-0.25,1
"100","poor",-0.5,1
"101","prefer",0.1,1
"102","problem",-0.75,1
"103","prove",0.6,1
"104","ready",0.8,1
"105","safe",0.75,1
"106","safely",0.5,1
"107","scar",-0.5,1
"108","scowling",-1,1
"109","seize",-0.5,1
"110","sharply",-0.25,1
"111","shopping",0.4,1
"112","slower",-0.25,1
"113","slowly",-0.25,1
"114","smuggle",-0.8,1
"115","spent",-0.25,1
"116","staggered",-0.6,1
"117","starry",0.5,1
"118","startled",-0.6,1
"119","steep",-0.25,1
"120","stifle",-0.5,1
"121","strategic",0.6,1
"122","talk",0.4,1
"123","tangles",-0.6,1
"124","trouble",-0.5,1
"125","uncomfortable",-0.75,1
"126","unlikely",-0.5,1
"127","unpleasant",-0.75,1
"128","vision",0.5,1
"129","wait",-0.25,1
"130","winced",-1,1
"131","wizard",0.4,1
"132","won",0.5,1
"133","working",0.25,1
"134","works",0.25,1
"135","yawn",-0.25,1
