"","word","score","n"
"1","well",0.8,13
"2","like",0.5,12
"3","right",0.8,12
"4","good",0.75,7
"5","boy",0.25,6
"6","dark",-0.6,6
"7","black",-0.25,5
"8","magic",0.25,5
"9","better",0.8,4
"10","birthday",0.8,4
"11","dear",0.5,4
"12","enough",-0.25,4
"13","flourish",0.8,4
"14","hard",-0.25,4
"15","hastily",-0.4,4
"16","money",0.6,4
"17","shopping",0.4,4
"18","wizard",0.4,4
"19","work",0.25,4
"20","yes",0.8,4
"21","alone",-0.6,3
"22","angrily",-0.5,3
"23","big",0.25,3
"24","death",-0.75,3
"25","empty",-0.25,3
"26","found",0.6,3
"27","free",0.5,3
"28","giving",0.25,3
"29","gold",0.5,3
"30","joke",0.6,3
"31","leaky",-0.75,3
"32","new",0.8,3
"33","pay",-0.1,3
"34","sharply",-0.25,3
"35","special",0.8,3
"36","stopping",-0.4,3
"37","talk",0.4,3
"38","white",0.4,3
"39","anxious",-0.75,2
"40","anxiously",-1,2
"41","beaming",0.5,2
"42","best",0.5,2
"43","brightly",0.6,2
"44","brother",0.4,2
"45","cage",-0.6,2
"46","child",0.6,2
"47","clearly",0.5,2
"48","coldly",-0.75,2
"49","completely",0.4,2
"50","cool",0.75,2
"51","dangerous",-0.5,2
"52","decent",0.5,2
"53","difficult",-0.5,2
"54","enthusiastically",1,2
"55","expect",0.4,2
"56","fairly",0.5,2
"57","forward",0.6,2
"58","friend",0.8,2
"59","frowning",-0.75,2
"60","gigantic",0.25,2
"61","glad",0.75,2
"62","glaring",-0.8,2
"63","handsome",1,2
"64","handy",0.5,2
"65","happily",0.5,2
"66","happy",0.75,2
"67","hidden",-0.25,2
"68","holiday",0.8,2
"69","hope",0.5,2
"70","laugh",0.5,2
"71","laughing",0.6,2
"72","led",0.4,2
"73","loser",-0.5,2
"74","lost",-0.75,2
"75","loud",-0.25,2
"76","love",0.75,2
"77","nervously",-0.5,2
"78","odd",-0.25,2
"79","ouch",-1,2
"80","please",1,2
"81","pleased",0.75,2
"82","pretty",0.75,2
"83","protect",0.75,2
"84","proudly",0.8,2
"85","safe",0.75,2
"86","sensation",0.6,2
"87","smoothly",0.6,2
"88","sneering",-1,2
"89","startled",-0.6,2
"90","strolled",0.4,2
"91","support",0.5,2
"92","surprise",0.6,2
"93","suspicious",-0.75,2
"94","trouble",-0.5,2
"95","wait",-0.25,2
"96","whipped",-0.8,2
"97","worrying",-0.75,2
"98","worth",0.75,2
"99","wow",0.5,2
"100","young",0.4,2
"101","absence",-0.5,1
"102","accidents",-0.6,1
"103","accusations",-0.75,1
"104","accuse",-0.5,1
"105","additional",0.25,1
"106","adoringly",1,1
"107","ahead",0.8,1
"108","alive",0.5,1
"109","angry",-0.75,1
"110","appearing",0.25,1
"111","appreciatively",1,1
"112","arresting",-0.6,1
"113","arrogant",-0.75,1
"114","attacks",-0.5,1
"115","attention",0.25,1
"116","attractiveness",1,1
"117","avoid",-0.5,1
"118","bad",-0.75,1
"119","battered",-0.5,1
"120","beating",-0.5,1
"121","bent",-0.4,1
"122","blocked",-0.4,1
"123","bore",-0.75,1
"124","bowed",-0.25,1
"125","breakfast",0.6,1
"126","brilliant",1,1
"127","bruise",-0.5,1
"128","capable",0.5,1
"129","care",1,1
"130","careful",0.25,1
"131","caution",-0.25,1
"132","challenge",-0.25,1
"133","charm",0.75,1
"134","chilly",-0.5,1
"135","choked",-1,1
"136","chosen",0.6,1
"137","cleaner",0.5,1
"138","clear",0.5,1
"139","cleared",0.5,1
"140","colorful",0.6,1
"141","comfort",0.75,1
"142","comfortable",0.5,1
"143","commit",-0.25,1
"144","conceded",-0.4,1
"145","confident",0.8,1
"146","constipation",-1,1
"147","contemptuous",-0.75,1
"148","convinced",0.6,1
"149","cough",-0.8,1
"150","cried",-1,1
"151","crowded",-0.6,1
"152","crushing",-1,1
"153","curious",0.4,1
"154","curses",-0.8,1
"155","cute",0.75,1
"156","damn",-0.75,1
"157","darker",-0.6,1
"158","darkness",-0.75,1
"159","defense",0.25,1
"160","delighted",0.75,1
"161","demanded",-0.4,1
"162","depending",-0.25,1
"163","deserted",-0.6,1
"164","desire",0.6,1
"165","devoted",0.8,1
"166","disappeared",-0.6,1
"167","displeasure",-0.5,1
"168","distracted",-0.5,1
"169","diversion",-0.25,1
"170","dragged",-0.5,1
"171","dreadful",-0.75,1
"172","dull",-0.75,1
"173","dumbfounded",-0.6,1
"174","dumped",-0.75,1
"175","dust",-0.5,1
"176","easier",0.8,1
"177","easy",0.8,1
"178","effective",0.8,1
"179","ensure",0.8,1
"180","escape",-0.25,1
"181","excellent",1,1
"182","excited",0.75,1
"183","excitedly",0.8,1
"184","expensive",-0.25,1
"185","extraordinary",0.75,1
"186","fallen",-0.5,1
"187","false",-0.6,1
"188","familiar",0.8,1
"189","fancy",0.5,1
"190","fantastic",0.75,1
"191","fat",-0.5,1
"192","favorite",0.75,1
"193","fear",-0.75,1
"194","feeling",0.25,1
"195","finally",0.4,1
"196","fine",0.25,1
"197","firing",-0.6,1
"198","fit",0.4,1
"199","fitting",0.4,1
"200","flippant",-1,1
"201","flutter",0.6,1
"202","forced",-0.5,1
"203","forget",-0.5,1
"204","forgotten",-0.5,1
"205","freaks",-0.8,1
"206","fret",-0.5,1
"207","frightened",-0.5,1
"208","frozen",-0.25,1
"209","funny",0.8,1
"210","gained",0.5,1
"211","gallows",-1,1
"212","garden",0.6,1
"213","gaunt",-0.8,1
"214","glare",-0.25,1
"215","glared",-0.8,1
"216","glee",0.75,1
"217","gleefully",0.5,1
"218","glittering",0.6,1
"219","gloomy",-1,1
"220","goods",0.6,1
"221","great",0.5,1
"222","grim",-0.75,1
"223","gripping",-0.25,1
"224","grisly",-0.75,1
"225","guarantee",0.75,1
"226","guard",-0.25,1
"227","halt",-0.4,1
"228","hang",-0.25,1
"229","hangman",-0.4,1
"230","harried",-0.5,1
"231","helping",0.5,1
"232","hit",-0.25,1
"233","hollow",-0.5,1
"234","hopefully",0.6,1
"235","horrible",-0.75,1
"236","hug",0.75,1
"237","hurried",-0.25,1
"238","idiot",-1,1
"239","imitated",-0.25,1
"240","immature",-0.5,1
"241","impatiently",-0.8,1
"242","importantly",-0.25,1
