"","word","score","n"
"1","like",0.5,19
"2","right",0.8,14
"3","black",-0.25,13
"4","tapestry",0.4,11
"5","enough",-0.25,8
"6","well",0.8,7
"7","found",0.6,6
"8","mistress",-0.5,6
"9","pure",1,6
"10","dark",-0.6,5
"11","death",-0.75,5
"12","good",0.75,5
"13","stopped",-0.4,5
"14","work",0.25,5
"15","ancient",0.25,4
"16","better",0.8,4
"17","burn",-0.4,4
"18","carefully",0.25,4
"19","cleaning",0.6,4
"20","completely",0.4,4
"21","dusty",-0.6,4
"22","gold",0.5,4
"23","great",0.5,4
"24","joke",0.6,4
"25","loud",-0.25,4
"26","poor",-0.5,4
"27","sack",-0.25,4
"28","sneak",-0.5,4
"29","staring",-0.25,4
"30","worse",-0.75,4
"31","bad",-0.75,3
"32","best",0.5,3
"33","dead",-1,3
"34","filthy",-0.5,3
"35","free",0.5,3
"36","ill",-0.5,3
"37","laugh",0.5,3
"38","leave",-0.25,3
"39","nasty",-1,3
"40","noble",0.75,3
"41","odd",-0.25,3
"42","scum",-0.5,3
"43","smiled",0.8,3
"44","straight",0.6,3
"45","unpleasant",-0.75,3
"46","worry",-0.75,3
"47","alone",-0.6,2
"48","bent",-0.4,2
"49","bite",-0.6,2
"50","blurred",-0.5,2
"51","boy",0.25,2
"52","brightly",0.6,2
"53","brother",0.4,2
"54","choice",0.4,2
"55","clear",0.5,2
"56","continuing",0.4,2
"57","convinced",0.6,2
"58","crack",-0.5,2
"59","cry",-0.75,2
"60","curiously",0.4,2
"61","curse",-0.75,2
"62","decent",0.5,2
"63","devoted",0.8,2
"64","died",-0.5,2
"65","dinner",0.6,2
"66","doubt",-0.75,2
"67","edged",-0.25,2
"68","expect",0.4,2
"69","fell",-0.5,2
"70","finally",0.4,2
"71","food",0.4,2
"72","froze",-0.25,2
"73","fully",0.4,2
"74","furiously",-1,2
"75","hard",-0.25,2
"76","hated",-0.5,2
"77","heaved",-0.4,2
"78","idiot",-1,2
"79","joined",0.6,2
"80","kill",-0.75,2
"81","killed",-0.5,2
"82","lie",-0.5,2
"83","liked",0.5,2
"84","lurking",-1,2
"85","lying",-0.5,2
"86","mad",-0.75,2
"87","manage",0.4,2
"88","moody",-0.75,2
"89","murderer",-1,2
"90","new",0.8,2
"91","pretending",-0.25,2
"92","professor",0.4,2
"93","prophet",0.6,2
"94","regretfully",-1,2
"95","remove",-0.25,2
"96","rubbish",-0.75,2
"97","save",0.5,2
"98","scar",-0.5,2
"99","screaming",-0.5,2
"100","screams",-0.6,2
"101","seized",-0.6,2
"102","shooting",-0.6,2
"103","slowly",-0.25,2
"104","smashed",-0.6,2
"105","sorry",-0.5,2
"106","stolen",-0.75,2
"107","tarnished",-1,2
"108","teacher",0.25,2
"109","traitor",-0.5,2
"110","trust",0.5,2
"111","watery",-0.25,2
"112","yes",0.8,2
"113","ace",0.8,1
"114","action",0.25,1
"115","alive",0.5,1
"116","allegiance",0.5,1
"117","allow",0.25,1
"118","ambition",0.6,1
"119","angrily",-0.5,1
"120","angry",-0.75,1
"121","antidote",0.8,1
"122","anxious",-0.75,1
"123","appearing",0.25,1
"124","argument",-0.8,1
"125","attack",-0.75,1
"126","audibly",0.4,1
"127","aunt",0.25,1
"128","awarded",0.5,1
"129","badly",-0.75,1
"130","balanced",0.5,1
"131","beauties",0.25,1
"132","beckoned",0.5,1
"133","big",0.25,1
"134","birth",0.6,1
"135","bitterly",-1,1
"136","blast",-0.4,1
"137","blasted",-0.4,1
"138","bloodshot",-0.8,1
"139","bold",0.25,1
"140","bore",-0.75,1
"141","boredom",-0.5,1
"142","bowed",-0.25,1
"143","brat",-1,1
"144","breakfast",0.6,1
"145","broke",-0.75,1
"146","brusque",-0.8,1
"147","cacophony",-0.25,1
"148","care",1,1
"149","careful",0.25,1
"150","chance",0.25,1
"151","charm",0.75,1
"152","chilly",-0.5,1
"153","chop",-0.25,1
"154","cigarette",-0.25,1
"155","clown",0.1,1
"156","cold",-0.5,1
"157","coldly",-0.75,1
"158","concealed",-0.5,1
"159","concerned",-0.6,1
"160","contemptuously",-0.5,1
"161","continue",0.4,1
"162","conviction",-0.5,1
"163","covetous",-0.8,1
"164","creaking",-0.5,1
"165","creeping",-0.6,1
"166","criminal",-0.75,1
"167","crook",-0.5,1
"168","crushing",-1,1
"169","crusty",-0.25,1
"170","crystal",0.6,1
"171","curses",-0.8,1
"172","darkness",-0.75,1
"173","dashed",0.25,1
"174","dear",0.5,1
"175","debris",-0.5,1
"176","demon",-0.5,1
"177","destroy",-0.5,1
"178","determined",0.5,1
"179","dirty",-0.75,1
"180","disagreement",-0.5,1
"181","disappeared",-0.6,1
"182","disappointment",-1,1
"183","disdainful",-1,1
"184","disgust",-1,1
"185","dislike",-1,1
"186","disobey",-0.5,1
"187","doggedly",-0.25,1
"188","downfall",-0.75,1
"189","dragging",-0.25,1
"190","dread",-0.75,1
"191","dreams",0.25,1
"192","drown",-0.5,1
"193","dust",-0.5,1
"194","dying",-0.5,1
"195","eager",0.75,1
"196","eagerly",0.8,1
"197","eat",0.6,1
"198","efficient",0.75,1
"199","encouragingly",1,1
"200","entitled",-0.25,1
"201","excitement",1,1
"202","exhausted",-0.75,1
"203","expel",-0.75,1
"204","expelled",-0.6,1
"205","explosion",-0.6,1
"206","fainting",-0.5,1
"207","fall",-0.25,1
"208","faster",0.6,1
"209","fate",-0.25,1
"210","fear",-0.75,1
"211","feeling",0.25,1
"212","fight",-0.5,1
"213","fire",-0.25,1
"214","fit",0.4,1
"215","fitness",0.6,1
"216","fleshy",-0.25,1
"217","flying",0.1,1
"218","fond",0.5,1
"219","force",-0.6,1
"220","forced",-0.5,1
"221","forgive",0.5,1
"222","forgotten",-0.5,1
"223","fortunately",1,1
"224","forward",0.6,1
"225","foul",-0.75,1
"226","fresh",0.5,1
"227","friend",0.8,1
"228","frowning",-0.75,1
"229","fun",0.75,1
"230","furious",-1,1
"231","fury",-0.5,1
"232","glad",0.75,1
"233","golden",0.6,1
"234","goods",0.6,1
"235","grim",-0.75,1
"236","grimy",-0.8,1
"237","grinned",0.4,1
"238","groan",-0.8,1
"239","growing",0.8,1
"240","guarantee",0.75,1
"241","guard",-0.25,1
"242","guide",0.6,1
"243","happy",0.75,1
"244","helped",0.8,1
"245","hero",0.75,1
"246","hideout",-0.4,1
"247","hoarse",-0.8,1
"248","hope",0.5,1
"249","hopefully",0.6,1
"250","horrible",-0.75,1
"251","horrors",-1,1
"252","household",0.6,1
"253","hunting",-0.25,1
"254","ideal",1,1
"255","idiots",-0.5,1
"256","ignored",-0.6,1
"257","immobilized",-0.5,1
"258","impatiently",-0.8,1
"259","important",0.75,1
"260","impression",0.1,1
"261","infestation",-1,1
"262","interest",0.5,1
"263","irresponsible",-0.5,1
"264","irritably",-1,1
"265","join",0.25,1
"266","kidding",0.25,1
"267","killing",-0.75,1
"268","kind",0.5,1
"269","knowing",0.6,1
"270","laughed",0.8,1
"271","lead",0.25,1
"272","led",0.4,1
"273","legal",0.25,1
"274","leisure",0.8,1
"275","lesson",0.4,1
"276","lies",-1,1
"277","limited",-0.75,1
"278","limp",-0.5,1
"279","loathing",-1,1
"280","looming",-0.6,1
"281","lost",-0.75,1
"282","love",0.75,1
"283","lovely",0.75,1
"284","loyalty",0.75,1
"285","magic",0.25,1
"286","magical",0.75,1
"287","malevolently",-1,1
"288","mania",-0.5,1
"289","marriage",0.6,1
"290","marry",0.6,1
"291","mate",0.6,1
"292","medal",0.25,1
"293","memorable",0.5,1
"294","money",0.6,1
"295","moral",0.1,1
"296","murdered",-1,1
"297","murderous",-1,1
"298","musical",0.6,1
"299","mutter",-0.5,1
"300","mysterious",-0.4,1
"301","nervous",-0.75,1
"302","nice",0.5,1
"303","nobility",0.1,1
"304","offensive",-0.5,1
"305","ornate",0.8,1
"306","ouch",-1,1
"307","pain",-0.75,1
"308","painful",-0.5,1
"309","pale",-0.6,1
"310","panicked",-0.75,1
"311","peculiar",-0.25,1
"312","perfectly",0.5,1
"313","permanent",-0.25,1
"314","pleaded",-0.4,1
"315","pleasant",1,1
"316","please",1,1
"317","poisonous",-0.5,1
"318","polite",0.5,1
"319","popular",0.5,1
"320","precariously",-0.5,1
"321","precise",0.5,1
"322","prefer",0.1,1
"323","premises",0.25,1
"324","prepared",0.5,1
"325","pretty",0.75,1
"326","prevent",-0.25,1
"327","pride",0.25,1
"328","prize",0.8,1
"329","proper",0.5,1
"330","properly",1,1
"331","protect",0.75,1
"332","protection",0.8,1
"333","protective",0.5,1
"334","protests",-0.5,1
"335","proud",0.75,1
"336","purification",1,1
"337","receiving",0.6,1
"338","redeemed",1,1
"339","relief",0.5,1
"340","relieved",1,1
"341","relish",0.8,1
"342","reluctant",-0.5,1
"343","reproachful",-1,1
"344","resignation",-0.5,1
"345","respectable",0.75,1
"346","restores",0.8,1
"347","restoring",0.25,1
"348","rewarded",0.5,1
"349","ridiculously",-0.8,1
"350","risk",-0.75,1
"351","rusty",-0.25,1
"352","sadly",-1,1
"353","safe",0.75,1
"354","sagging",-0.6,1
"355","satisfied",1,1
"356","scowled",-1,1
"357","scuttled",-0.6,1
"358","sensation",0.6,1
"359","shame",-0.75,1
"360","sharply",-0.25,1
"361","shiny",0.6,1
"362","shock",-0.75,1
"363","shrilly",-0.8,1
"364","sigh",-0.4,1
"365","sin",-0.75,1
"366","sinister",-0.75,1
"367","slam",-0.75,1
"368","slime",-0.6,1
"369","slip",-0.25,1
"370","smells",-0.25,1
"371","smile",0.75,1
"372","smuggle",-0.8,1
"373","sobbing",-1,1
"374","soft",0.6,1
"375","sourly",-0.8,1
"376","spite",-0.5,1
"377","sprang",-0.25,1
"378","stabbed",-0.5,1
"379","stains",-0.8,1
