"","word","score","n"
"1","professor",0.4,16
"2","snitch",-1,15
"3","black",-0.25,7
"4","good",0.75,7
"5","right",0.8,7
"6","ahead",0.8,6
"7","like",0.5,6
"8","well",0.8,5
"9","hit",-0.25,4
"10","practice",0.4,4
"11","sir",0.25,4
"12","yes",0.8,4
"13","better",0.8,3
"14","darkness",-0.75,3
"15","eat",0.6,3
"16","enough",-0.25,3
"17","excitement",1,3
"18","gold",0.5,3
"19","great",0.5,3
"20","knife",-0.4,3
"21","lying",-0.5,3
"22","nightmare",-0.75,3
"23","vanished",-0.6,3
"24","white",0.4,3
"25","won",0.5,3
"26","applause",0.5,2
"27","avoid",-0.5,2
"28","balance",0.6,2
"29","best",0.5,2
"30","boy",0.25,2
"31","brilliant",1,2
"32","broke",-0.75,2
"33","clear",0.5,2
"34","delighted",0.75,2
"35","fallen",-0.5,2
"36","faster",0.6,2
"37","fault",-0.5,2
"38","fell",-0.5,2
"39","fighting",-0.8,2
"40","furiously",-1,2
"41","glittering",0.6,2
"42","hard",-0.25,2
"43","indignantly",-1,2
"44","join",0.25,2
"45","leave",-0.25,2
"46","led",0.4,2
"47","nervous",-0.75,2
"48","pity",-0.5,2
"49","pretty",0.75,2
"50","problems",-0.5,2
"51","rat",-0.5,2
"52","ridiculous",-0.75,2
"53","sabotage",-0.75,2
"54","screamed",-0.6,2
"55","sharply",-0.25,2
"56","stop",-0.4,2
"57","stopped",-0.4,2
"58","struggling",-0.5,2
"59","stuck",-0.25,2
"60","stunned",-0.25,2
"61","supporters",0.8,2
"62","utmost",0.4,2
"63","win",0.5,2
"64","work",0.25,2
"65","abysmally",-1,1
"66","acquired",0.8,1
"67","action",0.25,1
"68","admiration",0.75,1
"69","admit",0.6,1
"70","alone",-0.6,1
"71","angry",-0.75,1
"72","anxious",-0.75,1
"73","ashamed",-1,1
"74","barrier",-0.5,1
"75","basking",0.8,1
"76","benefit",0.75,1
"77","big",0.25,1
"78","block",-0.4,1
"79","blocking",-0.5,1
"80","blur",-0.5,1
"81","blurs",-0.5,1
"82","boring",-1,1
"83","bothered",-0.5,1
"84","break",-0.25,1
"85","breakfast",0.6,1
"86","breeze",0.1,1
"87","brightly",0.6,1
"88","broken",-0.75,1
"89","brother",0.4,1
"90","carefully",0.25,1
"91","cheer",0.75,1
"92","cheered",0.8,1
"93","cheering",0.5,1
"94","choice",0.4,1
"95","cold",-0.5,1
"96","collision",-0.5,1
"97","confidently",0.8,1
"98","congratulate",0.5,1
"99","consequences",-0.8,1
"100","cool",0.75,1
"101","cowardly",-1,1
"102","cried",-1,1
"103","criticism",-1,1
"104","crouching",-0.25,1
"105","crucial",-0.1,1
"106","crumpled",-0.6,1
"107","dead",-1,1
"108","deal",0.25,1
"109","debris",-0.5,1
"110","deserted",-0.6,1
"111","deserved",0.25,1
"112","detention",-0.5,1
"113","develop",0.1,1
"114","disappeared",-0.6,1
"115","disappointment",-1,1
"116","disarray",-1,1
"117","disoriented",-0.5,1
"118","displeasure",-0.5,1
"119","distracted",-0.5,1
"120","doubt",-0.75,1
"121","drag",-0.5,1
"122","dream",0.25,1
"123","dying",-0.5,1
"124","ecstasy",0.75,1
