"","word","score","n"
"1","professor",0.4,100
"2","like",0.5,27
"3","well",0.8,23
"4","right",0.8,16
"5","dream",0.25,10
"6","dark",-0.6,8
"7","lesson",0.4,8
"8","received",0.6,8
"9","feeling",0.25,7
"10","good",0.75,7
"11","teacher",0.25,7
"12","yes",0.8,7
"13","detention",-0.5,6
"14","great",0.5,6
"15","new",0.8,6
"16","smile",0.75,6
"17","enough",-0.25,5
"18","fell",-0.5,5
"19","giving",0.25,5
"20","please",1,5
"21","smiling",0.75,5
"22","temper",-0.5,5
"23","wait",-0.25,5
"24","angrily",-0.5,4
"25","clearly",0.5,4
"26","correct",0.6,4
"27","educational",0.8,4
"28","expect",0.4,4
"29","learn",0.8,4
"30","oracle",0.4,4
"31","stupid",-1,4
"32","usual",0.4,4
"33","work",0.25,4
"34","wrong",-0.75,4
"35","afraid",-0.75,3
"36","best",0.5,3
"37","better",0.8,3
"38","bleeding",-0.5,3
"39","clear",0.5,3
"40","cut",-0.25,3
"41","dreadful",-0.75,3
"42","dreams",0.25,3
"43","forced",-0.5,3
"44","happy",0.75,3
"45","magic",0.25,3
"46","magical",0.75,3
"47","relief",0.5,3
"48","results",0.25,3
"49","silly",-0.25,3
"50","smashed",-0.6,3
"51","smirking",-0.4,3
"52","vanished",-0.6,3
"53","acceptable",0.5,2
"54","accepted",0.8,2
"55","anger",-0.75,2
"56","appropriate",1,2
"57","ashamed",-1,2
"58","awful",-0.75,2
"59","bad",-0.75,2
"60","bent",-0.4,2
"61","boy",0.25,2
"62","breakfast",0.6,2
"63","complain",-0.75,2
"64","concerns",-0.6,2
"65","deal",0.25,2
"66","defeated",-1,2
"67","defensive",-0.5,2
"68","determined",0.5,2
"69","difficult",-0.5,2
"70","disagree",-0.5,2
"71","drowning",-0.5,2
"72","dungeon",-0.5,2
"73","eccentric",0.4,2
"74","exasperated",-1,2
"75","excellent",1,2
"76","faint",-0.8,2
"77","fair",0.75,2
"78","frowning",-0.75,2
"79","grave",-0.5,2
"80","grimly",-1,2
"81","grin",0.5,2
"82","groaned",-0.8,2
"83","important",0.75,2
"84","information",0.4,2
"85","interrupt",-0.75,2
"86","kind",0.5,2
"87","late",-0.25,2
"88","laughed",0.8,2
"89","level",0.4,2
"90","losing",-0.75,2
"91","luck",0.75,2
"92","mate",0.6,2
"93","objective",0.4,2
"94","poor",-0.5,2
"95","promptly",1,2
"96","prophet",0.6,2
"97","reading",0.1,2
"98","sharply",-0.25,2
"99","sigh",-0.4,2
"100","slowly",-0.25,2
"101","solution",0.5,2
"102","spew",-0.6,2
"103","staring",-0.25,2
"104","success",0.75,2
"105","support",0.5,2
"106","sympathetic",1,2
"107","talk",0.4,2
"108","unable",-0.5,2
"109","uneasy",-1,2
"110","vanishing",-0.6,2
"111","abound",0.25,1
"112","abrupt",-0.25,1
"113","absence",-0.5,1
"114","abysmal",-0.5,1
"115","accomplish",0.75,1
"116","aching",-0.75,1
"117","aghast",-1,1
"118","agree",0.5,1
"119","agreeing",1,1
"120","aid",1,1
"121","alive",0.5,1
"122","angry",-0.75,1
"123","anxious",-0.75,1
"124","anxiously",-1,1
"125","appalled",-0.5,1
"126","approve",0.5,1
"127","approved",1,1
"128","attention",0.25,1
"129","attracted",0.8,1
"130","audible",0.1,1
"131","awarded",0.5,1
"132","badly",-0.75,1
"133","beaten",-1,1
"134","black",-0.25,1
"135","bother",-0.75,1
"136","brave",0.5,1
"137","breeze",0.1,1
"138","bright",0.5,1
"139","brilliant",1,1
"140","brisk",0.5,1
"141","broadly",0.4,1
"142","broken",-0.75,1
"143","build",0.1,1
"144","calmed",1,1
"145","candidate",0.25,1
"146","captive",-0.5,1
"147","care",1,1
"148","carefully",0.25,1
"149","celebrated",1,1
"150","celebration",0.75,1
"151","challenge",-0.25,1
"152","cleared",0.5,1
"153","clever",0.75,1
"154","cold",-0.5,1
"155","coldly",-0.75,1
"156","committal",-0.25,1
"157","complains",-0.5,1
"158","complaint",-0.75,1
"159","complexity",0.25,1
"160","conceal",-0.6,1
"161","concerned",-0.6,1
"162","confidence",0.75,1
"163","confine",-0.25,1
"164","consternation",-0.75,1
"165","continue",0.4,1
"166","continuing",0.4,1
"167","controversial",-0.75,1
"168","coolly",0.25,1
"169","cornered",-0.8,1
"170","cough",-0.8,1
"171","coughing",-0.8,1
"172","critical",-0.6,1
"173","curious",0.4,1
"174","danger",-0.75,1
"175","death",-0.75,1
"176","defend",0.25,1
"177","defiance",-0.5,1
"178","delighted",0.75,1
"179","delivery",0.6,1
"180","delusional",-0.5,1
"181","desperately",-0.5,1
"182","destroyed",-0.75,1
"183","die",-0.75,1
"184","dinner",0.6,1
"185","discredit",-0.5,1
"186","discussion",0.4,1
"187","disgruntled",-0.5,1
"188","disgust",-1,1
"189","disgusting",-1,1
"190","disposed",-0.6,1
"191","drawback",-0.5,1
"192","dull",-0.75,1
"193","dying",-0.5,1
"194","eagerly",0.8,1
"195","easier",0.8,1
"196","elders",0.4,1
"197","empty",-0.25,1
"198","encouraging",1,1
"199","ensure",0.8,1
"200","ensuring",0.8,1
"201","enthusiastic",0.5,1
"202","evaporated",-0.25,1
"203","exceeded",0.4,1
"204","exceeds",0.5,1
"205","exchange",0.25,1
"206","exciting",0.75,1
"207","excuse",-0.75,1
"208","expectantly",0.4,1
"209","experienced",0.6,1
"210","extra",0.4,1
"211","failed",-0.5,1
"212","faked",-0.8,1
"213","fall",-0.25,1
"214","falling",-0.75,1
"215","fellow",0.4,1
"216","finally",0.4,1
"217","fire",-0.25,1
"218","fit",0.4,1
"219","flowery",0.6,1
"220","found",0.6,1
"221","frantically",-0.8,1
"222","fraud",-0.75,1
"223","fuming",-0.5,1
"224","furious",-1,1
"225","furiously",-1,1
"226","fury",-0.5,1
"227","gain",0.75,1
"228","gasp",-0.8,1
"229","general",0.4,1
"230","generations",0.4,1
"231","glad",0.75,1
"232","glee",0.75,1
"233","goblin",-0.8,1
"234","gratefully",1,1
"235","greater",0.5,1
"236","grim",-0.75,1
"237","grow",0.8,1
"238","growing",0.8,1
"239","gruesome",-0.5,1
"240","guts",0.25,1
"241","happily",0.5,1
"242","hard",-0.25,1
"243","healthy",0.75,1
"244","heartily",0.5,1
"245","heaved",-0.4,1
"246","helplessly",-0.5,1
"247","hit",-0.25,1
"248","hopeful",0.75,1
"249","horribly",-0.5,1
"250","hurt",-0.75,1
"251","ignore",-0.75,1
"252","ignored",-0.6,1
"253","impressed",0.5,1
"254","improperly",-0.5,1
"255","improve",0.75,1
"256","improvements",0.8,1
"257","include",0.6,1
"258","included",0.6,1
"259","incredulous",-0.5,1
"260","indifferent",-0.5,1
"261","indignity",-1,1
"262","injustice",-1,1
"263","inspired",0.5,1
"264","instantly",-0.25,1
"265","interests",0.5,1
"266","interrupted",-0.75,1
"267","interruptions",-0.6,1
"268","inviting",0.5,1
"269","joking",0.6,1
"270","jolly",0.75,1
"271","killed",-0.5,1
"272","kindly",0.5,1
"273","laughing",0.6,1
"274","leave",-0.25,1
"275","lengthy",-0.25,1
"276","library",0.6,1
"277","lies",-1,1
"278","liked",0.5,1
"279","loathed",-1,1
"280","lose",-0.25,1
"281","lost",-0.75,1
"282","louder",-0.25,1
"283","love",0.75,1
"284","mad",-0.75,1
"285","management",0.4,1
"286","messed",-0.5,1
"287","mistaken",-1,1
"288","mock",-0.75,1
"289","moody",-0.75,1
"290","murdered",-1,1
"291","natural",0.6,1
"292","nervous",-0.75,1
"293","nuts",-0.25,1
"294","offensive",-0.5,1
"295","ominous",-0.5,1
"296","opportunity",0.5,1
"297","outbreak",-0.8,1
"298","outburst",-0.4,1
"299","outrageous",-0.8,1
"300","outsider",-0.6,1
"301","outstanding",0.75,1
"302","peril",-1,1
"303","planning",0.25,1
"304","pleased",0.75,1
"305","pointless",-0.75,1
"306","poise",0.8,1
"307","poison",-0.75,1
"308","politely",1,1
"309","possessed",-0.6,1
"310","precisely",0.8,1
"311","present",0.25,1
"312","prestigious",1,1
"313","pretend",-0.75,1
"314","proper",0.5,1
"315","protect",0.75,1
"316","protest",-0.5,1
"317","protested",-0.6,1
"318","provide",0.8,1
"319","providing",0.8,1
"320","punished",-0.5,1
"321","rattled",-0.25,1
"322","ready",0.8,1
"323","realistic",0.6,1
"324","reasonably",1,1
"325","receiving",0.6,1
"326","reluctant",-0.5,1
"327","repose",0.8,1
"328","resentful",-1,1
"329","resigned",-0.75,1
"330","resolved",0.6,1
"331","restless",-0.5,1
"332","restricted",-0.5,1
"333","retort",-0.4,1
"334","risk",-0.75,1
"335","rot",-0.5,1
"336","ruined",-0.75,1
"337","sadly",-1,1
"338","satisfied",1,1
"339","saved",0.8,1
"340","scar",-0.5,1
"341","scowled",-1,1
"342","scratch",-0.6,1
"343","shadowy",-1,1
"344","shared",0.8,1
"345","shot",-0.4,1
"346","sink",-0.25,1
"347","skill",0.8,1
"348","slashed",-0.5,1
"349","smiles",0.5,1
"350","smirk",-0.4,1
"351","smoothly",0.6,1
"352","sneakily",-0.4,1
"353","sorry",-0.5,1
"354","speech",0.25,1
"355","spirits",0.25,1
"356","stalked",-0.8,1
"357","stiffened",-0.6,1
"358","stop",-0.4,1
"359","straight",0.6,1
"360","strained",-0.75,1
"361","strangely",-0.5,1
"362","strengthening",0.5,1
"363","stricken",-0.5,1
"364","study",0.25,1
"365","subjected",-0.5,1
"366","subversive",-0.75,1
"367","successfully",1,1
"368","supreme",0.5,1
"369","supremely",0.75,1
"370","surprise",0.6,1
"371","suspiciously",-0.6,1
"372","sweetly",0.5,1
"373","task",-0.25,1
"374","teach",0.4,1
"375","thank",0.5,1
"376","thanks",0.6,1
"377","thrilled",0.5,1
"378","throbbing",-0.6,1
"379","timidly",-0.6,1
"380","tired",-0.75,1
"381","tortured",-0.75,1
"382","trembling",-0.5,1
"383","troll",-0.8,1
"384","trouble",-0.5,1
"385","trust",0.5,1
"386","unconcerned",-0.5,1
"387","useful",0.5,1
"388","venom",-0.75,1
"389","warm",0.5,1
"390","warn",-0.75,1
"391","warning",-0.5,1
"392","white",0.4,1
"393","wish",0.8,1
"394","wishing",0.8,1
"395","witchcraft",-0.25,1
"396","wonderful",0.75,1
"397","worked",0.25,1
"398","worst",-0.5,1
"399","worth",0.75,1
