"","word","score","n"
"1","well",0.8,16
"2","like",0.5,14
"3","right",0.8,8
"4","dark",-0.6,7
"5","stop",-0.4,6
"6","hurried",-0.25,5
"7","magic",0.25,5
"8","moody",-0.75,5
"9","stupid",-1,5
"10","beaming",0.5,4
"11","big",0.25,4
"12","dinner",0.6,4
"13","loud",-0.25,4
"14","sorry",-0.5,4
"15","stuck",-0.25,4
"16","swear",-0.1,4
"17","trouble",-0.5,4
"18","anger",-0.75,3
"19","angry",-0.75,3
"20","black",-0.25,3
"21","bother",-0.75,3
"22","famous",0.5,3
"23","forget",-0.5,3
"24","found",0.6,3
"25","giving",0.25,3
"26","gloomy",-1,3
"27","good",0.75,3
"28","great",0.5,3
"29","guard",-0.25,3
"30","join",0.25,3
"31","louder",-0.25,3
"32","saved",0.8,3
"33","wait",-0.25,3
"34","work",0.25,3
"35","working",0.25,3
"36","abandoned",-0.5,2
"37","alone",-0.6,2
"38","ambition",0.6,2
"39","anxiously",-1,2
"40","ashamed",-1,2
"41","berserk",-0.5,2
"42","best",0.5,2
"43","boy",0.25,2
"44","brother",0.4,2
"45","building",0.1,2
"46","charm",0.75,2
"47","clear",0.5,2
"48","clearly",0.5,2
"49","completely",0.4,2
"50","contact",0.4,2
"51","crying",-0.5,2
"52","cut",-0.25,2
"53","darkness",-0.75,2
"54","dear",0.5,2
"55","death",-0.75,2
"56","demanded",-0.4,2
"57","dying",-0.5,2
"58","excitedly",0.8,2
"59","expelled",-0.6,2
"60","feeling",0.25,2
"61","furious",-1,2
"62","glared",-0.8,2
"63","grimly",-1,2
"64","hard",-0.25,2
"65","hastily",-0.4,2
"66","horrible",-0.75,2
"67","hug",0.75,2
"68","joke",0.6,2
"69","keen",0.5,2
"70","led",0.4,2
"71","loves",1,2
"72","mate",0.6,2
"73","nervously",-0.5,2
"74","odd",-0.25,2
"75","peeling",-0.4,2
"76","pleased",0.75,2
"77","promoted",0.8,2
"78","prophet",0.6,2
"79","reading",0.1,2
"80","risk",-0.75,2
"81","scar",-0.5,2
"82","screaming",-0.5,2
"83","shame",-0.75,2
"84","shot",-0.4,2
"85","smell",-0.25,2
"86","soft",0.6,2
"87","spew",-0.6,2
"88","staring",-0.25,2
"89","tears",-0.8,2
"90","twin",0.25,2
"91","unpleasant",-0.75,2
"92","worship",0.25,2
"93","abomination",-0.5,1
"94","accident",-0.5,1
"95","afraid",-0.75,1
"96","alarm",-0.75,1
"97","ambitious",0.5,1
"98","apprehensively",-1,1
"99","attacked",-1,1
"100","attacking",-0.5,1
"101","attention",0.25,1
"102","awestruck",0.6,1
"103","awful",-0.75,1
"104","battered",-0.5,1
