"","word","score","n"
"1","black",-0.25,18
"2","like",0.5,14
"3","new",0.8,12
"4","rat",-0.5,11
"5","witch",-0.4,11
"6","well",0.8,9
"7","boy",0.25,8
"8","leaky",-0.75,8
"9","cage",-0.6,7
"10","magical",0.75,6
"11","monster",-0.5,6
"12","stop",-0.4,6
"13","care",1,5
"14","found",0.6,5
"15","wizard",0.4,5
"16","better",0.8,4
"17","dead",-1,4
"18","death",-0.75,4
"19","enough",-0.25,4
"20","flourish",0.8,4
"21","gold",0.5,4
"22","good",0.75,4
"23","happy",0.75,4
"24","money",0.6,4
"25","right",0.8,4
"26","shopping",0.4,4
"27","aunt",0.25,3
"28","break",-0.25,3
"29","cried",-1,3
"30","dear",0.5,3
"31","dinner",0.6,3
"32","fellow",0.4,3
"33","fortune",0.5,3
"34","funny",0.8,3
"35","lost",-0.75,3
"36","loud",-0.25,3
"37","nice",0.5,3
"38","scowled",-1,3
"39","staring",-0.25,3
"40","truth",1,3
"41","usual",0.4,3
"42","worst",-0.5,3
"43","yes",0.8,3
"44","agreed",0.5,2
"45","alone",-0.6,2
"46","angry",-0.75,2
"47","birthday",0.8,2
"48","breakfast",0.6,2
"49","brother",0.4,2
"50","chances",0.25,2
"51","child",0.6,2
"52","dark",-0.6,2
"53","eat",0.6,2
"54","expelled",-0.6,2
"55","familiar",0.8,2
"56","fascinating",0.75,2
"57","fine",0.25,2
"58","hanging",-0.25,2
"59","hard",-0.25,2
"60","knowing",0.6,2
"61","laugh",0.5,2
"62","laughter",0.8,2
"63","magic",0.25,2
"64","murdered",-1,2
"65","noisy",-0.75,2
"66","oddly",-0.6,2
"67","perfectly",0.5,2
"68","prophet",0.6,2
"69","providing",0.8,2
"70","relieved",1,2
"71","safe",0.75,2
"72","stopped",-0.4,2
"73","stray",-0.5,2
"74","study",0.25,2
"75","thanks",0.6,2
"76","abruptly",-0.25,1
"77","admitted",0.6,1
"78","afraid",-0.75,1
"79","aggressively",-1,1
"80","agree",0.5,1
"81","alive",0.5,1
"82","amazed",0.5,1
"83","ancient",0.25,1
"84","arrested",-0.5,1
"85","art",0.6,1
"86","ash",-0.4,1
"87","avoid",-0.5,1
"88","balance",0.6,1
"89","battered",-0.5,1
"90","battle",-0.5,1
"91","beaming",0.5,1
"92","beast",-0.5,1
"93","beauties",0.25,1
"94","bedlam",-0.8,1
"95","big",0.25,1
"96","blow",-0.4,1
"97","bothered",-0.5,1
"98","bound",-0.25,1
"99","bright",0.5,1
"100","brightly",0.6,1
"101","broken",-0.75,1
"102","brood",-0.6,1
"103","buckled",-0.25,1
"104","bulging",-0.4,1
"105","carefully",0.25,1
"106","charm",0.75,1
"107","chocolate",0.6,1
"108","clamped",-0.4,1
"109","clever",0.75,1
"110","companion",0.5,1
"111","completely",0.4,1
"112","creature",-0.25,1
"113","crouching",-0.25,1
"114","crowded",-0.6,1
"115","crystal",0.6,1
"116","curious",0.4,1
"117","curiously",0.4,1
"118","curse",-0.75,1
"119","danger",-0.75,1
"120","deal",0.25,1
"121","defiantly",-0.4,1
"122","delicious",0.5,1
"123","deranged",-1,1
"124","desire",0.6,1
"125","desperate",-0.75,1
"126","devoted",0.8,1
"127","dignified",0.5,1
"128","disappeared",-0.6,1
"129","doubt",-0.75,1
"130","droop",-0.6,1
"131","dumped",-0.75,1
"132","earnestly",0.5,1
"133","edged",-0.25,1
"134","embarrassed",-0.4,1
"135","embossed",0.4,1
"136","empty",-0.25,1
"137","enjoyable",1,1
"138","entrails",-0.4,1
"139","escape",-0.25,1
"140","excellent",1,1
"141","excited",0.75,1
"142","exciting",0.75,1
"143","exploring",0.6,1
"144","fallen",-0.5,1
"145","famous",0.5,1
"146","fastest",0.6,1
"147","fat",-0.5,1
"148","favor",0.6,1
"149","favorite",0.75,1
"150","favorites",0.8,1
"151","fighting",-0.8,1
"152","finally",0.4,1
"153","fist",-0.4,1
"154","flying",0.1,1
"155","fond",0.5,1
"156","forbidden",-1,1
"157","forced",-0.5,1
"158","forget",-0.5,1
"159","forgetful",-0.5,1
"160","formidable",-0.6,1
"161","foul",-0.75,1
"162","frantically",-0.8,1
"163","free",0.5,1
"164","freedom",0.75,1
"165","frighten",-0.75,1
"166","frightened",-0.5,1
"167","frowning",-0.75,1
"168","fun",0.75,1
"169","furious",-1,1
"170","garden",0.6,1
"171","gigantic",0.25,1
"172","giggled",0.8,1
"173","giving",0.25,1
"174","glittering",0.6,1
"175","glowing",0.25,1
"176","gorgeous",0.5,1
"177","grandmother",0.6,1
"178","grave",-0.5,1
"179","great",0.5,1
"180","grumpy",-0.5,1
"181","guard",-0.25,1
"182","guide",0.6,1
"183","hag",-1,1
"184","handsome",1,1
"185","hang",-0.25,1
"186","happily",0.5,1
"187","hate",-0.75,1
"188","heartily",0.5,1
"189","heaved",-0.4,1
"190","heavens",0.8,1
"191","hidden",-0.25,1
"192","hissing",-0.5,1
"193","hope",0.5,1
"194","humongous",0.25,1
"195","hurried",-0.25,1
"196","hurt",-0.75,1
"197","ignored",-0.6,1
"198","impatiently",-0.8,1
"199","important",0.75,1
"200","impossible",-0.5,1
"201","improving",0.75,1
"202","include",0.6,1
"203","innocently",0.8,1
"204","interesting",0.75,1
"205","introduced",0.6,1
"206","jewel",0.6,1
"207","join",0.25,1
"208","joined",0.6,1
"209","killed",-0.5,1
"210","knight",0.6,1
"211","laden",-0.25,1
"212","late",-0.25,1
"213","leading",0.25,1
"214","leave",-0.25,1
"215","lenient",0.5,1
"216","lesson",0.4,1
"217","lie",-0.5,1
"218","liked",0.5,1
"219","lose",-0.25,1
"220","losing",-0.75,1
"221","luck",0.75,1
"222","lying",-0.5,1
"223","mad",-0.75,1
"224","madly",0.75,1
"225","magnificent",0.5,1
"226","marvelous",1,1
"227","miserable",-1,1
"228","mislaid",-0.8,1
"229","missing",-0.5,1
"230","model",0.4,1
"231","murdering",-1,1
"232","nasty",-1,1
"233","omen",-0.8,1
"234","ouch",-1,1
"235","panic",-0.8,1
"236","panicking",-0.5,1
"237","perfect",0.75,1
"238","perfection",0.5,1
"239","planning",0.25,1
"240","pleased",0.75,1
"241","poisonous",-0.5,1
"242","poor",-0.5,1
"243","precision",0.8,1
"244","prepared",0.5,1
"245","present",0.25,1
"246","pressure",-0.5,1
"247","pretended",-0.25,1
"248","pride",0.25,1
"249","problem",-0.75,1
"250","promise",0.75,1
"251","promptly",1,1
"252","properly",1,1
"253","quiet",0.25,1
"254","raucous",-0.8,1
"255","reading",0.1,1
"256","refuge",1,1
"257","relaxation",1,1
"258","relief",0.5,1
"259","reminding",-0.25,1
"260","replenish",0.8,1
"261","reward",0.75,1
"262","ridiculous",-0.75,1
"263","safety",0.8,1
"264","sarcastically",-0.6,1
"265","save",0.5,1
"266","saved",0.8,1
"267","scare",-0.75,1
"268","scared",-0.5,1
"269","secondhand",-0.6,1
"270","seized",-0.6,1
"271","senseless",-0.5,1
"272","sharply",-0.25,1
"273","shocks",-0.4,1
"274","shot",-0.4,1
"275","shrilly",-0.8,1
"276","sigh",-0.4,1
"277","silk",0.6,1
"278","sleek",0.5,1
"279","slowly",-0.25,1
"280","smelling",-0.25,1
"281","smelly",-1,1
"282","smiling",0.75,1
"283","solid",0.25,1
"284","sorely",-0.5,1
"285","spent",-0.25,1
"286","spirit",0.5,1
"287","splendid",1,1
"288","squashed",-0.6,1
"289","strained",-0.75,1
"290","strange",-0.5,1
"291","stricken",-0.5,1
"292","suffering",-1,1
"293","sumptuous",0.8,1
"294","sun",0.6,1
"295","sunny",0.6,1
"296","sunshine",0.5,1
"297","surprise",0.6,1
"298","suspected",-0.6,1
"299","suspiciously",-0.6,1
"300","swelling",-0.75,1
"301","tattered",-1,1
"302","terrifying",-1,1
"303","thank",0.5,1
"304","tidy",0.8,1
"305","torn",-0.5,1
"306","touched",0.25,1
"307","trash",-0.5,1
"308","trembling",-0.5,1
"309","unbreakable",0.8,1
