"","word","score","n"
"1","well",0.8,11
"2","boy",0.25,8
"3","good",0.75,7
"4","staring",-0.25,7
"5","dark",-0.6,6
"6","found",0.6,6
"7","great",0.5,6
"8","like",0.5,6
"9","better",0.8,5
"10","fire",-0.25,5
"11","hard",-0.25,5
"12","lesson",0.4,5
"13","right",0.8,5
"14","stupid",-1,5
"15","curse",-0.75,4
"16","forward",0.6,4
"17","ghost",-0.6,4
"18","sir",0.25,4
"19","solid",0.25,4
"20","transparent",-0.25,4
"21","variety",0.25,4
"22","visit",0.4,4
"23","yes",0.8,4
"24","breakfast",0.6,3
"25","cozy",1,3
"26","feeling",0.25,3
"27","finally",0.4,3
"28","fine",0.25,3
"29","leave",-0.25,3
"30","love",0.75,3
"31","practice",0.4,3
"32","prince",0.6,3
"33","ready",0.8,3
"34","slowly",-0.25,3
"35","useful",0.5,3
"36","usual",0.4,3
"37","vanished",-0.6,3
"38","afraid",-0.75,2
"39","arrested",-0.5,2
"40","bad",-0.75,2
"41","best",0.5,2
"42","bowed",-0.25,2
"43","broken",-0.75,2
"44","clear",0.5,2
"45","concealed",-0.5,2
"46","crack",-0.5,2
"47","crying",-0.5,2
"48","dead",-1,2
"49","defense",0.25,2
"50","defiantly",-0.4,2
"51","departed",-0.25,2
"52","determined",0.5,2
"53","dismissively",-0.8,2
"54","dungeon",-0.5,2
"55","enthusiastically",1,2
"56","excitement",1,2
"57","fell",-0.5,2
"58","free",0.5,2
"59","guard",-0.25,2
"60","hopefully",0.6,2
"61","kill",-0.75,2
"62","kind",0.5,2
"63","kindly",0.5,2
"64","late",-0.25,2
"65","losing",-0.75,2
"66","missed",-0.5,2
"67","nerve",-0.4,2
"68","perfect",0.75,2
"69","prophet",0.6,2
"70","scowled",-1,2
"71","smirking",-0.4,2
"72","talk",0.4,2
"73","thank",0.5,2
"74","thanks",0.6,2
"75","toilet",-0.25,2
"76","trust",0.5,2
"77","upset",-0.75,2
"78","vanishing",-0.6,2
"79","wasted",-0.75,2
"80","wisely",0.5,2
"81","wish",0.8,2
"82","wrong",-0.75,2
"83","abandon",-0.75,1
"84","abruptly",-0.25,1
"85","abused",-0.75,1
"86","accomplished",0.75,1
"87","additional",0.25,1
"88","advanced",0.75,1
"89","agreeable",0.75,1
"90","alive",0.5,1
"91","ally",0.8,1
"92","alone",-0.6,1
"93","amused",0.5,1
"94","ancient",0.25,1
"95","angrily",-0.5,1
"96","annoyed",-0.5,1
"97","anticipation",0.25,1
"98","appeal",0.6,1
"99","arrest",-0.5,1
"100","assault",-0.75,1
"101","astonishment",0.5,1
"102","averted",-0.5,1
"103","avoid",-0.5,1
"104","ballet",0.6,1
"105","bath",0.4,1
"106","belligerent",-0.5,1
"107","big",0.25,1
"108","black",-0.25,1
"109","blankly",-0.4,1
"110","bloodshot",-0.8,1
"111","bored",-0.5,1
"112","bothered",-0.5,1
"113","brains",0.6,1
"114","breaking",-0.6,1
"115","brilliantly",1,1
"116","bruised",-0.5,1
"117","bully",-0.75,1
"118","burglary",-1,1
"119","candlelit",0.6,1
"120","care",1,1
"121","careful",0.25,1
"122","carefully",0.25,1
"123","caretaker",0.1,1
"124","chances",0.25,1
"125","charm",0.75,1
"126","coldly",-0.75,1
"127","completely",0.4,1
"128","complicated",-0.5,1
"129","con",-0.25,1
"130","concede",-0.4,1
"131","concerned",-0.6,1
"132","confident",0.8,1
