"","word","score","n"
"1","professor",0.4,12
"2","new",0.8,11
"3","like",0.5,9
"4","good",0.75,8
"5","well",0.8,8
"6","right",0.8,6
"7","best",0.5,5
"8","practice",0.4,5
"9","better",0.8,4
"10","magic",0.25,4
"11","bad",-0.75,3
"12","clear",0.5,3
"13","curse",-0.75,3
"14","difficult",-0.5,3
"15","laughter",0.8,3
"16","pure",1,3
"17","snitch",-1,3
"18","stop",-0.4,3
"19","brilliant",1,2
"20","broadly",0.4,2
"21","cold",-0.5,2
"22","cool",0.75,2
"23","defeat",-0.8,2
"24","deserted",-0.6,2
"25","dragging",-0.25,2
"26","eat",0.6,2
"27","funny",0.8,2
"28","gold",0.5,2
"29","great",0.5,2
"30","hissed",-0.5,2
"31","hitting",-0.6,2
"32","keen",0.5,2
"33","owing",-0.25,2
"34","pale",-0.6,2
"35","player",-0.1,2
"36","pleased",0.75,2
"37","shining",0.6,2
"38","shot",-0.4,2
"39","slug",-0.75,2
"40","smiled",0.8,2
"41","smirking",-0.4,2
"42","sorry",-0.5,2
"43","sun",0.6,2
"44","supported",0.75,2
"45","sweaty",-0.5,2
"46","talk",0.4,2
"47","trophy",0.25,2
"48","trouble",-0.5,2
"49","wait",-0.25,2
"50","white",0.4,2
"51","worse",-0.75,2
"52","yes",0.8,2
"53","abruptly",-0.25,1
"54","aching",-0.75,1
"55","admiring",0.75,1
"56","almighty",1,1
"57","alone",-0.6,1
"58","amusement",0.5,1
"59","anger",-0.75,1
"60","angrily",-0.5,1
"61","anxiously",-1,1
"62","astonishment",0.5,1
"63","backward",-0.5,1
"64","banished",-1,1
"65","banshee",-0.25,1
"66","beamed",0.8,1
"67","big",0.25,1
"68","black",-0.25,1
"69","blame",-0.75,1
"70","bless",1,1
"71","blot",-0.25,1
"72","boring",-1,1
"73","boy",0.25,1
"74","brandishing",-0.6,1
"75","bravely",1,1
"76","break",-0.25,1
"77","breakfast",0.6,1
"78","breathtaking",0.5,1
"79","brightened",1,1
"80","brightly",0.6,1
"81","broke",-0.75,1
"82","broken",-0.75,1
"83","burned",-0.6,1
"84","caretaker",0.1,1
"85","charm",0.75,1
"86","cheerfully",1,1
"87","chill",-0.1,1
"88","cleaning",0.6,1
"89","clearly",0.5,1
"90","completely",0.4,1
"91","complicated",-0.5,1
"92","concealed",-0.5,1
"93","considerable",0.1,1
"94","cried",-1,1
"95","criticize",-1,1
"96","cure",1,1
"97","cursed",-0.5,1
"98","dance",0.6,1
"99","dark",-0.6,1
"100","dawn",0.5,1
"101","deaf",-0.5,1
"102","deal",0.25,1
"103","desperately",-0.5,1
"104","died",-0.5,1
"105","dirty",-0.75,1
"106","disapproval",-0.5,1
"107","disgusting",-1,1
"108","dislike",-1,1
"109","distracted",-0.5,1
"110","dragged",-0.5,1
"111","dust",-0.5,1
"112","dying",-0.5,1
"113","eagerly",0.8,1
"114","easy",0.8,1
"115","effectively",0.5,1
"116","enjoy",0.75,1
"117","enough",-0.25,1
"118","excitement",1,1
"119","expect",0.4,1
"120","expelled",-0.6,1
"121","extra",0.4,1
"122","famous",0.5,1
"123","fans",0.6,1
"124","fantasy",0.5,1
"125","fascinated",0.6,1
"126","fell",-0.5,1
"127","fellow",0.4,1
"128","fickle",-0.75,1
"129","fight",-0.5,1
"130","fine",0.25,1
"131","fire",-0.25,1
"132","fist",-0.4,1
"133","flowery",0.6,1
"134","foul",-0.75,1
"135","found",0.6,1
"136","frantically",-0.8,1
"137","fresh",0.5,1
"138","friend",0.8,1
"139","frowning",-0.75,1
"140","furious",-1,1
"141","furiously",-1,1
"142","generous",0.75,1
"143","gift",0.5,1
"144","giving",0.25,1
"145","glistening",0.6,1
"146","gloom",-0.75,1
"147","golden",0.6,1
"148","grumpy",-0.5,1
"149","guiltily",-0.5,1
"150","hanging",-0.25,1
"151","happily",0.5,1
"152","hard",-0.25,1
"153","hastily",-0.4,1
"154","helping",0.5,1
"155","hurried",-0.25,1
"156","hurtled",-0.4,1
"157","ignored",-0.6,1
"158","ill",-0.5,1
"159","impression",0.1,1
"160","incredulously",-0.4,1
"161","insulting",-0.75,1
"162","invasion",-0.6,1
"163","invented",0.6,1
"164","jealously",-1,1
"165","kill",-0.75,1
"166","laughing",0.6,1
"167","launched",0.25,1
"168","leading",0.25,1
"169","leave",-0.25,1
"170","lied",-0.5,1
"171","loathed",-1,1
"172","loud",-0.25,1
"173","marrow",-0.4,1
"174","merrily",1,1
"175","miserably",-0.5,1
"176","mist",-0.25,1
"177","model",0.4,1
"178","mysteriously",-0.5,1
"179","nastily",-1,1
"180","nervously",-0.5,1
"181","nightmare",-0.75,1
"182","outrage",-1,1
"183","outraged",-0.75,1
"184","paralyzed",-0.75,1
"185","pay",-0.1,1
"186","permission",0.8,1
"187","perturbed",-0.75,1
"188","please",1,1
"189","polished",0.5,1
"190","positively",0.75,1
"191","prattle",-0.25,1
"192","precious",0.5,1
"193","problem",-0.75,1
"194","proudly",0.8,1
"195","puzzled",-0.75,1
"196","rage",-1,1
"197","reason",0.6,1
"198","refusing",-0.5,1
"199","reluctantly",-0.5,1
"200","resigned",-0.75,1
"201","ridiculous",-0.75,1
"202","rip",-0.25,1
"203","risk",-0.75,1
"204","rude",-0.5,1
"205","scrambled",-0.25,1
"206","sharply",-0.25,1
