"","word","score","n"
"1","wizard",0.4,9
"2","professor",0.4,7
"3","sir",0.25,6
"4","attacks",-0.5,3
"5","boy",0.25,3
"6","dark",-0.6,3
"7","fresh",0.5,3
"8","orphanage",-1,3
"9","dear",0.5,2
"10","died",-0.5,2
"11","escape",-0.25,2
"12","interested",0.5,2
"13","love",0.75,2
"14","magic",0.25,2
"15","monster",-0.5,2
"16","musical",0.6,2
"17","reading",0.1,2
"18","smashed",-0.6,2
"19","sorry",-0.5,2
"20","trouble",-0.5,2
"21","yes",0.8,2
"22","accident",-0.5,1
"23","allow",0.25,1
"24","annoyance",-1,1
"25","ashamed",-1,1
"26","attacked",-1,1
"27","beamed",0.8,1
"28","best",0.5,1
"29","black",-0.25,1
"30","blossoming",0.8,1
"31","blot",-0.25,1
"32","blow",-0.4,1
"33","blurred",-0.5,1
"34","brightly",0.6,1
"35","broadly",0.4,1
"36","buried",-0.6,1
"37","butt",-0.25,1
"38","care",1,1
"39","clapped",0.25,1
"40","clean",0.75,1
"41","cold",-0.5,1
"42","commotion",-0.5,1
"43","completely",0.4,1
"44","contraptions",-0.25,1
"45","crashing",-1,1
"46","crying",-0.5,1
"47","curiously",0.4,1
"48","cut",-0.25,1
"49","deaf",-0.5,1
"50","death",-0.75,1
"51","desperate",-0.75,1
"52","disgusted",-0.75,1
"53","disturbed",-0.75,1
"54","divine",1,1
"55","eagerly",0.8,1
"56","enough",-0.25,1
"57","entrancing",0.6,1
"58","excited",0.75,1
"59","excitement",1,1
"60","expelled",-0.6,1
"61","falling",-0.75,1
"62","familiar",0.8,1
"63","feeble",-0.75,1
"64","fell",-0.5,1
"65","finally",0.4,1
"66","flush",-0.4,1
"67","focus",0.6,1
"68","foolish",-0.75,1
"69","force",-0.6,1
"70","forward",0.6,1
"71","found",0.6,1
"72","freak",-0.8,1
"73","friendly",0.75,1
"74","frowning",-0.75,1
"75","fun",0.75,1
"76","furious",-1,1
"77","giggles",0.8,1
"78","glinting",0.25,1
"79","gold",0.5,1
"80","golden",0.6,1
"81","great",0.5,1
"82","grim",-0.75,1
"83","gripping",-0.25,1
"84","growing",0.8,1
"85","grunted",-0.6,1
"86","hanging",-0.25,1
"87","happy",0.75,1
"88","hero",0.75,1
"89","hissed",-0.5,1
"90","hit",-0.25,1
"91","horrible",-0.75,1
"92","hot",-0.25,1
"93","ignored",-0.6,1
"94","imprisoned",-0.75,1
"95","include",0.6,1
"96","killing",-0.75,1
"97","kindly",0.5,1
"98","late",-0.25,1
"99","laugh",0.5,1
"100","leave",-0.25,1
"101","lesson",0.4,1
"102","liberty",0.5,1
"103","lie",-0.5,1
"104","like",0.5,1
"105","liked",0.5,1
"106","losing",-0.75,1
"107","lost",-0.75,1
"108","loud",-0.25,1
"109","lucky",0.75,1
"110","lurid",-0.75,1
"111","mirth",0.5,1
"112","missing",-0.5,1
"113","nervous",-0.75,1
"114","nervously",-0.5,1
"115","new",0.8,1
"116","nice",0.5,1
"117","numb",-0.75,1
"118","odd",-0.25,1
"119","overcome",0.1,1
"120","pale",-0.6,1
"121","phantom",-0.5,1
"122","please",1,1
"123","poison",-0.75,1
"124","poor",-0.5,1
"125","precisely",0.8,1
"126","reddening",-0.25,1
"127","right",0.8,1
"128","ripped",-0.25,1
"129","scared",-0.5,1
"130","scrambled",-0.25,1
"131","seized",-0.6,1
"132","shiny",0.6,1
"133","shooting",-0.6,1
"134","sickened",-0.8,1
"135","sigh",-0.4,1
"136","sly",-0.5,1
"137","snarled",-1,1
"138","snarling",-0.5,1
"139","solid",0.25,1
"140","special",0.8,1
"141","spirit",0.5,1
"142","spitefully",-1,1
"143","split",-0.5,1
"144","staring",-0.25,1
"145","sternly",-0.6,1
"146","stony",-0.25,1
"147","stop",-0.4,1
"148","stopped",-0.4,1
"149","stopping",-0.4,1
"150","sucked",-0.25,1
"151","sunset",0.6,1
"152","surly",-0.6,1
"153","surprise",0.6,1
"154","suspended",-0.6,1
"155","tauntingly",-1,1
"156","temper",-0.5,1
"157","terrible",-0.75,1
"158","terrified",-1,1
"159","thank",0.5,1
"160","threatening",-1,1
"161","toilet",-0.25,1
"162","tragedy",-0.75,1
"163","trembling",-0.5,1
"164","trophy",0.25,1
"165","truth",1,1
"166","unknown",-0.5,1
"167","upset",-0.75,1
"168","valiantly",1,1
"169","vanished",-0.6,1
"170","warned",-0.5,1
"171","wasting",-1,1
"172","whip",-0.25,1
"173","white",0.4,1
"174","wish",0.8,1
"175","witch",-0.4,1
"176","witchcraft",-0.25,1
"177","worth",0.75,1
"178","younger",0.25,1
