"","word","score","n"
"1","black",-0.25,56
"2","like",0.5,22
"3","rat",-0.5,13
"4","kill",-0.75,12
"5","right",0.8,10
"6","killed",-0.5,9
"7","died",-0.5,7
"8","good",0.75,7
"9","well",0.8,7
"10","betrayed",-1,6
"11","thank",0.5,6
"12","enough",-0.25,5
"13","forward",0.6,5
"14","innocent",0.8,5
"15","reason",0.6,5
"16","scared",-0.5,5
"17","staring",-0.25,5
"18","boy",0.25,4
"19","dark",-0.6,4
"20","friend",0.8,4
"21","hurt",-0.75,4
"22","lost",-0.75,4
"23","professor",0.4,4
"24","best",0.5,3
"25","dead",-1,3
"26","death",-0.75,3
"27","fell",-0.5,3
"28","happy",0.75,3
"29","helping",0.5,3
"30","kind",0.5,3
"31","mad",-0.75,3
"32","seized",-0.6,3
"33","shrilly",-0.8,3
"34","slowly",-0.25,3
"35","snarled",-1,3
"36","strength",0.5,3
"37","struggling",-0.5,3
"38","supporters",0.8,3
"39","talk",0.4,3
"40","trouble",-0.5,3
"41","weak",-0.5,3
"42","wizard",0.4,3
"43","alive",0.5,2
"44","attacked",-1,2
"45","backward",-0.5,2
"46","bent",-0.4,2
"47","better",0.8,2
"48","blame",-0.75,2
"49","bound",-0.25,2
"50","broke",-0.75,2
"51","chained",-0.6,2
"52","confused",-0.5,2
"53","cut",-0.25,2
"54","dream",0.25,2
"55","erupted",-0.6,2
"56","evil",-0.75,2
"57","fighting",-0.8,2
"58","filth",-0.75,2
"59","fool",-0.75,2
"60","forgive",0.5,2
"61","found",0.6,2
"62","frowning",-0.75,2
"63","gained",0.5,2
"64","helped",0.8,2
"65","hissed",-0.5,2
"66","horrible",-0.75,2
"67","information",0.4,2
"68","kiss",0.5,2
"69","knowing",0.6,2
"70","laugh",0.5,2
"71","losing",-0.75,2
"72","lucky",0.75,2
"73","missing",-0.5,2
"74","mistake",-0.75,2
"75","pleased",0.75,2
"76","ready",0.8,2
"77","safe",0.75,2
"78","shot",-0.4,2
"79","spat",-0.5,2
"80","staggered",-0.6,2
"81","straight",0.6,2
"82","swear",-0.1,2
"83","sweet",0.75,2
"84","teacher",0.25,2
"85","yes",0.8,2
"86","ability",0.5,1
"87","absurd",-0.75,1
"88","admit",0.6,1
"89","agree",0.5,1
"90","allies",0.25,1
"91","alone",-0.6,1
"92","annoyed",-0.5,1
"93","arrogant",-0.75,1
"94","attention",0.25,1
"95","avoided",-0.5,1
"96","baby",0.6,1
"97","backed",0.25,1
"98","believing",0.8,1
"99","betray",-0.75,1
"100","biding",-0.25,1
"101","big",0.25,1
"102","blast",-0.4,1
"103","blinding",-0.8,1
"104","blocked",-0.4,1
"105","bluff",-0.4,1
"106","brave",0.5,1
"107","break",-0.25,1
"108","breaking",-0.6,1
"109","bright",0.5,1
"110","brilliant",1,1
"111","broken",-0.75,1
"112","bulging",-0.4,1
"113","bully",-0.75,1
"114","burning",-0.4,1
"115","care",1,1
"116","careful",0.25,1
"117","clear",0.5,1
"118","cleared",0.5,1
"119","clever",0.75,1
"120","cold",-0.5,1
"121","coldly",-0.75,1
"122","colorless",-0.25,1
"123","commit",-0.25,1
"124","communicate",0.6,1
"125","complex",0.25,1
"126","convinced",0.6,1
"127","cornered",-0.8,1
"128","cowering",-1,1
"129","crumpled",-0.6,1
"130","curse",-0.75,1
"131","daresay",-0.25,1
"132","defense",0.25,1
"133","defiantly",-0.4,1
"134","deny",-0.75,1
"135","deranged",-1,1
"136","deserve",0.25,1
"137","destroy",-0.5,1
"138","destroyed",-0.75,1
"139","die",-0.75,1
"140","difficulty",-0.5,1
"141","disarm",-0.6,1
"142","disgust",-1,1
"143","downfall",-0.75,1
"144","drag",-0.5,1
"145","error",-1,1
"146","evenly",0.4,1
"147","fair",0.75,1
"148","fake",-0.75,1
"149","faking",-0.5,1
"150","fallen",-0.5,1
"151","fanatically",-0.4,1
"152","faster",0.6,1
"153","feeling",0.25,1
"154","fight",-0.5,1
"155","finally",0.4,1
"156","finer",0.6,1
"157","finest",0.5,1
"158","fire",-0.25,1
"159","flinched",-0.8,1
"160","food",0.4,1
"161","force",-0.6,1
"162","forced",-0.5,1
"163","frantically",-0.8,1
"164","frightened",-0.5,1
"165","frozen",-0.25,1
"166","furiously",-1,1
"167","fury",-0.5,1
"168","gagged",-0.5,1
"169","gaunt",-0.8,1
"170","ghost",-0.6,1
"171","glittering",0.6,1
"172","grimly",-1,1
"173","grin",0.5,1
"174","grotesque",-0.75,1
"175","growing",0.8,1
"176","grudge",-0.75,1
"177","harmless",0.8,1
"178","harshly",-1,1
"179","hatred",-0.5,1
"180","hideout",-0.4,1
"181","hit",-0.25,1
"182","hope",0.5,1
"183","horrified",-0.75,1
"184","hurried",-0.25,1
"185","ill",-0.5,1
"186","impossible",-0.5,1
"187","insult",-1,1
"188","intelligent",1,1
"189","interested",0.5,1
"190","killers",-1,1
"191","led",0.4,1
"192","lie",-0.5,1
"193","lifeless",-0.75,1
"194","liked",0.5,1
"195","limp",-0.5,1
"196","limping",-0.8,1
"197","loose",-0.25,1
"198","lunacy",-0.8,1
"199","lying",-0.5,1
"200","madder",-0.8,1
"201","madly",0.75,1
"202","madness",-1,1
"203","magic",0.25,1
"204","mercy",1,1
"205","miserable",-1,1
"206","missed",-0.5,1
"207","mistaken",-1,1
"208","murder",-0.75,1
"209","murderer",-1,1
"210","nerve",-0.4,1
"211","obsession",-0.4,1
"212","overbalanced",-0.25,1
"213","pain",-0.75,1
"214","paler",-0.6,1
"215","paralyzed",-0.75,1
"216","pathetic",-0.75,1
"217","perfect",0.75,1
"218","perfectly",0.5,1
"219","pitiful",-1,1
"220","playground",0.5,1
"221","pleasantly",0.8,1
"222","please",1,1
"223","powerful",0.75,1
"224","praying",0.1,1
"225","precisely",0.8,1
"226","pretending",-0.25,1
"227","prophet",0.6,1
"228","protector",0.8,1
"229","prove",0.6,1
"230","quiet",0.25,1
"231","rage",-1,1
"232","rattle",-0.25,1
"233","received",0.6,1
"234","recoiled",-0.8,1
