"","word","score","n"
"1","snitch",-1,8
"2","like",0.5,6
"3","professor",0.4,6
"4","fire",-0.25,5
"5","good",0.75,5
"6","right",0.8,5
"7","gold",0.5,4
"8","nice",0.5,4
"9","ahead",0.8,3
"10","blocked",-0.4,3
"11","bright",0.5,3
"12","cold",-0.5,3
"13","forget",-0.5,3
"14","foul",-0.75,3
"15","hit",-0.25,3
"16","steal",-0.75,3
"17","troll",-0.8,3
"18","angrily",-0.5,2
"19","better",0.8,2
"20","cheers",1,2
"21","confusion",-0.5,2
"22","difficult",-0.5,2
"23","disappeared",-0.6,2
"24","enough",-0.25,2
"25","excellent",1,2
"26","fell",-0.5,2
"27","flying",0.1,2
"28","friend",0.8,2
"29","furiously",-1,2
"30","great",0.5,2
"31","hard",-0.25,2
"32","hope",0.5,2
"33","hoping",0.6,2
"34","joined",0.6,2
"35","kill",-0.75,2
"36","limped",-0.8,2
"37","loud",-0.25,2
"38","rubbish",-0.75,2
"39","seized",-0.6,2
"40","shot",-0.4,2
"41","sorry",-0.5,2
"42","trouble",-0.5,2
"43","well",0.8,2
"44","won",0.5,2
"45","wrong",-0.75,2
"46","accidents",-0.6,1
"47","afraid",-0.75,1
"48","agreed",0.5,1
"49","alone",-0.6,1
"50","attacked",-1,1
"51","attractive",0.5,1
"52","best",0.5,1
"53","big",0.25,1
"54","bitterly",-1,1
"55","blast",-0.4,1
"56","blasted",-0.4,1
"57","block",-0.4,1
"58","bloody",-0.75,1
"59","break",-0.25,1
"60","breakfast",0.6,1
"61","breaking",-0.6,1
"62","brilliant",1,1
"63","broke",-0.75,1
"64","broken",-0.75,1
"65","budge",-0.4,1
"66","charm",0.75,1
"67","chatter",-0.25,1
"68","cheating",-1,1
"69","cheer",0.75,1
"70","cheering",0.5,1
"71","chosen",0.6,1
"72","clap",0.25,1
"73","clear",0.5,1
"74","cleared",0.5,1
"75","committing",0.1,1
"76","completely",0.4,1
"77","concern",-0.6,1
"78","contact",0.4,1
"79","continue",0.4,1
"80","cried",-1,1
"81","cursing",-1,1
"82","dangerous",-0.5,1
"83","dangerously",-1,1
"84","dark",-0.6,1
"85","dear",0.5,1
"86","delicious",0.5,1
"87","desert",-0.5,1
"88","desperately",-0.5,1
"89","died",-0.5,1
"90","disgusting",-1,1
"91","diversion",-0.25,1
"92","eagerly",0.8,1
"93","easy",0.8,1
"94","eat",0.6,1
"95","empty",-0.25,1
"96","excitement",1,1
"97","extra",0.4,1
"98","fair",0.75,1
"99","fall",-0.25,1
"100","faster",0.6,1
"101","fastest",0.6,1
"102","forgotten",-0.5,1
"103","forward",0.6,1
"104","found",0.6,1
"105","frantically",-0.8,1
"106","free",0.5,1
"107","freezing",-0.75,1
"108","frightening",-0.5,1
"109","frost",-0.25,1
"110","furious",-1,1
"111","fury",-0.5,1
"112","gains",0.5,1
"113","glared",-0.8,1
"114","golden",0.6,1
"115","gruffly",-0.6,1
"116","guard",-0.25,1
"117","guilty",-0.75,1
"118","hang",-0.25,1
"119","happily",0.5,1
"120","horrible",-0.75,1
"121","hungry",-0.25,1
"122","hurt",-0.75,1
"123","hurting",-1,1
"124","hurtled",-0.4,1
"125","impossible",-0.5,1
"126","interesting",0.75,1
"127","interfere",-0.6,1
"128","jerk",-0.5,1
"129","join",0.25,1
"130","joking",0.6,1
"131","kills",-0.75,1
"132","leaked",-0.5,1
"133","learn",0.8,1
"134","leave",-0.25,1
"135","library",0.6,1
"136","limping",-0.8,1
"137","lion",0.1,1
"138","lost",-0.75,1
"139","luck",0.75,1
"140","lucky",0.75,1
"141","lurch",-0.5,1
"142","magic",0.25,1
"143","mangled",-1,1
"144","moaned",-0.25,1
"145","moans",-0.6,1
"146","murmur",-0.25,1
"147","neat",0.8,1
"148","nerves",-0.4,1
"149","nicer",1,1
"150","noisy",-0.75,1
"151","ouch",-1,1
"152","penalty",-0.75,1
"153","please",1,1
"154","powerful",0.75,1
"155","practice",0.4,1
"156","rage",-1,1
"157","reason",0.6,1
"158","refuse",-0.75,1
"159","relaxed",0.5,1
"160","reserve",0.4,1
"161","restless",-0.5,1
"162","results",0.25,1
"163","revolting",-0.5,1
"164","ruined",-0.75,1
"165","safe",0.75,1
"166","safely",0.5,1
"167","saved",0.8,1
"168","scrambled",-0.25,1
"169","screamed",-0.6,1
"170","sick",-0.75,1
"171","slowly",-0.25,1
"172","smell",-0.25,1
"173","sobbing",-1,1
"174","speech",0.25,1
"175","split",-0.5,1
"176","staring",-0.25,1
"177","stop",-0.4,1
"178","stopped",-0.4,1
"179","strangely",-0.5,1
"180","strength",0.5,1
"181","strong",0.5,1
"182","surprise",0.6,1
"183","teacher",0.25,1
"184","terrible",-0.75,1
"185","terrified",-1,1
"186","thanks",0.6,1
"187","truth",1,1
"188","twisted",-0.25,1
"189","unfortunately",-1,1
"190","versus",-0.25,1
"191","violent",-0.75,1
"192","wait",-0.25,1
"193","warm",0.5,1
"194","warning",-0.5,1
"195","wild",-0.25,1
"196","win",0.5,1
"197","worse",-0.75,1
"198","worth",0.75,1
"199","yell",-0.25,1
"200","yelp",-0.8,1
"201","yes",0.8,1
