"","word","score","n"
"1","professor",0.4,19
"2","well",0.8,19
"3","like",0.5,17
"4","yes",0.8,12
"5","sir",0.25,11
"6","dark",-0.6,9
"7","good",0.75,9
"8","advanced",0.75,7
"9","continue",0.4,7
"10","dungeon",-0.5,7
"11","defense",0.25,6
"12","excellent",1,6
"13","right",0.8,6
"14","best",0.5,5
"15","black",-0.25,5
"16","joined",0.6,5
"17","love",0.75,5
"18","lucky",0.75,5
"19","bent",-0.4,4
"20","boy",0.25,4
"21","break",-0.25,4
"22","charm",0.75,4
"23","enough",-0.25,4
"24","free",0.5,4
"25","great",0.5,4
"26","new",0.8,4
"27","pleased",0.75,4
"28","smell",-0.25,4
"29","work",0.25,4
"30","advantage",0.75,3
"31","clear",0.5,3
"32","dangerous",-0.5,3
"33","dear",0.5,3
"34","exceeds",0.5,3
"35","fighting",-0.8,3
"36","fine",0.25,3
"37","funny",0.8,3
"38","grandmother",0.6,3
"39","grinned",0.4,3
"40","hoping",0.6,3
"41","including",0.6,3
"42","lesson",0.4,3
"43","magic",0.25,3
"44","odd",-0.25,3
"45","powerful",0.75,3
"46","repel",-0.6,3
"47","sorry",-0.5,3
"48","stupid",-1,3
"49","teach",0.4,3
"50","win",0.5,3
"51","acid",-0.4,2
"52","ancient",0.25,2
"53","annoyance",-1,2
"54","attention",0.25,2
"55","banned",-1,2
"56","better",0.8,2
"57","breakfast",0.6,2
"58","care",1,2
"59","chosen",0.6,2
"60","cleared",0.5,2
"61","complex",0.25,2
"62","cut",-0.25,2
"63","dagger",-0.8,2
"64","death",-0.75,2
"65","delight",1,2
"66","delighted",0.75,2
"67","detention",-0.5,2
"68","disastrous",-1,2
"69","expect",0.4,2
"70","extraordinary",0.75,2
"71","failed",-0.5,2
"72","flowery",0.6,2
"73","forgotten",-0.5,2
"74","found",0.6,2
"75","friend",0.8,2
"76","fumes",-0.4,2
"77","gold",0.5,2
"78","hastily",-0.4,2
"79","hit",-0.25,2
"80","hurried",-0.25,2
"81","interest",0.5,2
"82","kind",0.5,2
"83","level",0.4,2
"84","liked",0.5,2
"85","lingering",-0.4,2
"86","loud",-0.25,2
"87","luck",0.75,2
"88","magical",0.75,2
"89","outstanding",0.75,2
"90","pale",-0.6,2
"91","perfect",0.75,2
"92","perfectly",0.5,2
"93","practiced",1,2
"94","prize",0.8,2
"95","reason",0.6,2
"96","reasonable",0.5,2
"97","safely",0.5,2
"98","scowling",-1,2
"99","shot",-0.4,2
"100","slowly",-0.25,2
"101","smiled",0.8,2
"102","smiling",0.75,2
"103","smirking",-0.4,2
"104","snarling",-0.5,2
"105","staring",-0.25,2
"106","surprise",0.6,2
"107","talent",0.5,2
"108","usual",0.4,2
"109","wait",-0.25,2
"110","warning",-0.5,2
"111","winner",0.75,2
"112","wish",0.8,2
"113","worry",-0.75,2
"114","accept",1,1
"115","acceptable",0.5,1
"116","achieve",1,1
"117","adorned",0.4,1
"118","adversary",-0.75,1
"119","aggravated",-0.75,1
"120","aggression",-0.75,1
"121","agony",-0.5,1
"122","alarm",-0.75,1
"123","alarmed",-0.75,1
"124","amazed",0.5,1
"125","ambition",0.6,1
"126","amusing",0.5,1
"127","angry",-0.75,1
"128","annoyed",-0.5,1
"129","anxious",-0.75,1
"130","anxiously",-1,1
"131","appreciatively",1,1
"132","approving",1,1
"133","argue",-0.5,1
"134","astonishment",0.5,1
"135","attracts",0.8,1
"136","audible",0.1,1
"137","avoided",-0.5,1
"138","balance",0.6,1
"139","battered",-0.5,1
"140","beamed",0.8,1
"141","beaming",0.5,1
"142","bemused",-0.25,1
"143","big",0.25,1
"144","bitterly",-1,1
"145","bloody",-0.75,1
"146","brains",0.6,1
"147","brave",0.5,1
"148","brilliant",1,1
"149","brisk",0.5,1
"150","bulging",-0.4,1
"151","caress",0.8,1
"152","catastrophe",-0.75,1
"153","chance",0.25,1
"154","cheated",-0.5,1
"155","cheating",-1,1
"156","cheery",1,1
