"","word","score","n"
"1","death",-0.75,20
"2","hit",-0.25,11
"3","curse",-0.75,9
"4","brother",0.4,7
"5","killed",-0.5,7
"6","like",0.5,7
"7","pain",-0.75,7
"8","dark",-0.6,6
"9","fell",-0.5,6
"10","ahead",0.8,5
"11","backward",-0.5,5
"12","fight",-0.5,4
"13","hard",-0.25,4
"14","lying",-0.5,4
"15","right",0.8,4
"16","blocked",-0.4,3
"17","coward",-1,3
"18","dead",-1,3
"19","enough",-0.25,3
"20","flying",0.1,3
"21","forward",0.6,3
"22","hated",-0.5,3
"23","horror",-1,3
"24","kill",-0.75,3
"25","rage",-1,3
"26","screamed",-0.6,3
"27","shock",-0.75,3
"28","staggered",-0.6,3
"29","stumbled",-0.6,3
"30","burning",-0.4,2
"31","burnt",-0.5,2
"32","clearly",0.5,2
"33","curses",-0.8,2
"34","detached",-0.4,2
"35","died",-0.5,2
"36","fallen",-0.5,2
"37","feeling",0.25,2
"38","fighting",-0.8,2
"39","filthy",-0.5,2
"40","fire",-0.25,2
"41","force",-0.6,2
"42","forced",-0.5,2
"43","hope",0.5,2
"44","hoping",0.6,2
"45","hot",-0.25,2
"46","howl",-0.4,2
"47","leave",-0.25,2
"48","loud",-0.25,2
"49","pale",-0.6,2
"50","professor",0.4,2
"51","scrambled",-0.25,2
"52","skidded",-0.25,2
"53","slashed",-0.5,2
"54","slowly",-0.25,2
"55","sneering",-1,2
"56","staring",-0.25,2
"57","stop",-0.4,2
"58","stopped",-0.4,2
"59","wizard",0.4,2
"60","ability",0.5,1
"61","ached",-1,1
"62","aches",-0.5,1
"63","agony",-0.5,1
"64","alive",0.5,1
"65","argue",-0.5,1
"66","attack",-0.75,1
"67","awful",-0.75,1
"68","bad",-0.75,1
"69","battle",-0.5,1
"70","battling",-0.6,1
"71","beast",-0.5,1
"72","bewildered",-0.5,1
"73","black",-0.25,1
"74","blast",-0.4,1
"75","blasted",-0.4,1
"76","blazing",-0.25,1
"77","blindly",-1,1
"78","blocking",-0.5,1
"79","bloody",-0.75,1
"80","blow",-0.4,1
"81","broken",-0.75,1
"82","brutal",-0.5,1
"83","buckled",-0.25,1
"84","burned",-0.6,1
"85","chaos",-0.75,1
"86","clambering",-0.25,1
"87","cleared",0.5,1
"88","cold",-0.5,1
"89","collapse",-0.75,1
"90","combat",-0.5,1
"91","completely",0.4,1
"92","concealed",-0.5,1
"93","confidently",0.8,1
"94","confused",-0.5,1
"95","contact",0.4,1
"96","contempt",-0.75,1
"97","cowardly",-1,1
"98","cowering",-1,1
"99","cracking",-0.4,1
"100","creeping",-0.6,1
"101","cried",-1,1
"102","crooked",-0.5,1
"103","crouching",-0.25,1
"104","crumpled",-0.6,1
"105","cry",-0.75,1
"106","cursed",-0.5,1
"107","cut",-0.25,1
"108","dance",0.6,1
"109","darkened",-0.75,1
"110","darkness",-0.75,1
"111","dazed",-0.75,1
"112","defenseless",-0.5,1
"113","demented",-1,1
"114","destroy",-0.5,1
"115","die",-0.75,1
"116","disbelieving",-0.6,1
"117","discarding",-0.6,1
"118","dust",-0.5,1
"119","empty",-0.25,1
"120","enjoying",0.75,1
"121","erupted",-0.6,1
"122","escape",-0.25,1
"123","escaping",-0.25,1
"124","evil",-0.75,1
"125","excitedly",0.8,1
"126","excruciating",-0.5,1
"127","explosive",-0.5,1
"128","extinguished",-0.25,1
"129","facedown",-0.6,1
"130","falling",-0.75,1
"131","fate",-0.25,1
"132","fear",-0.75,1
"133","female",0.4,1
"134","fled",-0.8,1
"135","fleeing",-0.8,1
"136","flowery",0.6,1
"137","forgotten",-0.5,1
"138","fray",-0.5,1
"139","good",0.75,1
"140","greatest",0.5,1
"141","greedy",-0.75,1
"142","hairy",-0.1,1
"143","hatred",-0.5,1
"144","hell",-0.8,1
"145","hitting",-0.6,1
"146","hopefully",0.6,1
"147","horrible",-0.75,1
"148","inarticulate",-0.5,1
"149","incomprehensible",-0.5,1
"150","inescapable",-0.6,1
"151","inhuman",-0.5,1
"152","invented",0.6,1
"153","investigate",0.25,1
"154","jeering",-1,1
"155","late",-0.25,1
"156","launched",0.25,1
"157","lazy",-0.75,1
"158","lead",0.25,1
"159","learn",0.8,1
"160","lie",-0.5,1
"161","lumpy",-0.5,1
"162","madness",-1,1
"163","magic",0.25,1
"164","matted",-0.4,1
"165","miraculously",1,1
"166","missed",-0.5,1
"167","moan",-0.75,1
"168","mortal",-0.25,1
"169","nerve",-0.4,1
"170","nervously",-0.5,1
"171","obscured",-0.6,1
"172","oddly",-0.6,1
"173","opponent",-0.5,1
"174","ornate",0.8,1
"175","overtake",0.25,1
"176","overtaken",-0.8,1
"177","painful",-0.5,1
"178","pains",-0.75,1
"179","panic",-0.8,1
"180","paralyzed",-0.75,1
"181","poor",-0.5,1
"182","pounding",-0.4,1
"183","pretty",0.75,1
"184","prevent",-0.25,1
"185","prince",0.6,1
"186","protecting",0.8,1
"187","quivering",-0.6,1
"188","raging",-0.5,1
"189","rattle",-0.25,1
"190","ready",0.8,1
"191","retaliatory",-0.5,1
"192","rigid",-0.75,1
"193","ripped",-0.25,1
"194","sadly",-1,1
"195","sadness",-0.5,1
"196","scrap",-0.6,1
"197","screaming",-0.5,1
"198","screams",-0.6,1
"199","screech",-0.5,1
"200","secure",0.5,1
"201","seized",-0.6,1
"202","sharply",-0.25,1
"203","shattering",-0.8,1
"204","shining",0.6,1
"205","shot",-0.4,1
"206","shudder",-0.5,1
"207","smacking",-0.6,1
"208","smell",-0.25,1
"209","smoke",-0.25,1
"210","smoldering",-0.25,1
"211","solid",0.25,1
"212","squeal",-0.25,1
"213","stabs",-1,1
"214","steal",-0.75,1
"215","stench",-1,1
"216","stolen",-0.75,1
"217","strange",-0.5,1
"218","strength",0.5,1
"219","struggled",-0.5,1
"220","stuck",-0.25,1
"221","stupefy",-0.6,1
"222","stupendous",0.6,1
"223","stupid",-1,1
"224","suffering",-1,1
"225","suffused",0.25,1
"226","swelling",-0.75,1
"227","sympathetic",1,1
"228","tapestry",0.4,1
"229","tears",-0.8,1
"230","terrible",-0.75,1
"231","terrified",-1,1
"232","terror",-1,1
"233","torture",-1,1
"234","trapped",-0.5,1
"235","tripping",-0.6,1
"236","truth",1,1
"237","uncontrollably",-1,1
"238","unscathed",0.8,1
"239","upright",0.6,1
"240","uttered",-0.25,1
"241","vanished",-0.6,1
"242","vanishing",-0.6,1
"243","warm",0.5,1
"244","weakened",-1,1
"245","white",0.4,1
"246","wild",-0.25,1
"247","wise",0.5,1
"248","won",0.5,1
"249","wreck",-0.75,1
"250","wrecked",-1,1
"251","wrong",-0.75,1
"252","yell",-0.25,1
