"","word","score","n"
"1","champion",0.5,14
"2","like",0.5,14
"3","yes",0.8,14
"4","well",0.8,13
"5","good",0.75,8
"6","dungeon",-0.5,7
"7","forward",0.6,7
"8","great",0.5,7
"9","right",0.8,7
"10","feeling",0.25,6
"11","talk",0.4,6
"12","hit",-0.25,5
"13","sir",0.25,5
"14","black",-0.25,4
"15","extra",0.4,4
"16","fine",0.25,4
"17","found",0.6,4
"18","funny",0.8,4
"19","ignore",-0.75,4
"20","please",1,4
"21","professor",0.4,4
"22","prophet",0.6,4
"23","stinks",-0.8,4
"24","alone",-0.6,3
"25","better",0.8,3
"26","blast",-0.4,3
"27","breakfast",0.6,3
"28","cried",-1,3
"29","curious",0.4,3
"30","dear",0.5,3
"31","famous",0.5,3
"32","fire",-0.25,3
"33","free",0.5,3
"34","gold",0.5,3
"35","hard",-0.25,3
"36","jealous",-0.75,3
"37","lesson",0.4,3
"38","lovely",0.75,3
"39","magical",0.75,3
"40","shoot",-0.5,3
"41","shot",-0.4,3
"42","smile",0.75,3
"43","staring",-0.25,3
"44","straight",0.6,3
"45","strong",0.5,3
"46","support",0.5,3
"47","tears",-0.8,3
"48","worried",-0.75,3
"49","ahead",0.8,2
"50","alarming",-0.75,2
"51","amazing",0.5,2
"52","anger",-0.75,2
"53","anxious",-0.75,2
"54","attacked",-1,2
"55","avoided",-0.5,2
"56","best",0.5,2
"57","bitterly",-1,2
"58","brightly",0.6,2
"59","carefully",0.25,2
"60","cold",-0.5,2
"61","coldly",-0.75,2
"62","curse",-0.75,2
"63","death",-0.75,2
"64","died",-0.5,2
"65","difficult",-0.5,2
"66","difficulty",-0.5,2
"67","dinner",0.6,2
"68","distracted",-0.5,2
"69","dragging",-0.25,2
"70","empty",-0.25,2
"71","enough",-0.25,2
"72","ensure",0.8,2
"73","explode",-0.5,2
"74","fault",-0.5,2
"75","forced",-0.5,2
"76","friend",0.8,2
"77","furiously",-1,2
"78","glory",0.75,2
"79","hidden",-0.25,2
"80","hope",0.5,2
"81","hurried",-0.25,2
"82","keen",0.5,2
"83","laughing",0.6,2
"84","leave",-0.25,2
"85","lucky",0.75,2
"86","mess",-0.75,2
"87","mistaken",-1,2
"88","nervous",-0.75,2
"89","nervously",-0.5,2
"90","pale",-0.6,2
"91","panic",-0.8,2
"92","reason",0.6,2
"93","rigid",-0.75,2
"94","ripped",-0.25,2
"95","risky",-0.5,2
"96","scar",-0.5,2
"97","ugly",-0.75,2
"98","usual",0.4,2
"99","vanished",-0.6,2
"100","wild",-0.25,2
"101","witch",-0.4,2
"102","worry",-0.75,2
"103","worth",0.75,2
"104","wrong",-0.75,2
"105","accepted",0.8,1
"106","accepting",0.6,1
"107","acid",-0.4,1
"108","admiration",0.75,1
"109","afraid",-0.75,1
"110","alarm",-0.75,1
"111","alive",0.5,1
"112","allow",0.25,1
"113","angrily",-0.5,1
"114","angry",-0.75,1
"115","annoyed",-0.5,1
"116","antidote",0.8,1
"117","anxiety",-1,1
"118","appealing",0.5,1
"119","applause",0.5,1
"120","ash",-0.4,1
"121","attacking",-0.5,1
"122","attention",0.25,1
"123","attractive",0.5,1
"124","aunt",0.25,1
"125","avoid",-0.5,1
"126","badly",-0.75,1
"127","balanced",0.5,1
"128","beaming",0.5,1
