"","word","score","n"
"1","like",0.5,27
"2","well",0.8,24
"3","moody",-0.75,20
"4","better",0.8,13
"5","new",0.8,13
"6","right",0.8,13
"7","found",0.6,11
"8","dead",-1,10
"9","good",0.75,9
"10","trouble",-0.5,8
"11","crack",-0.5,7
"12","feeling",0.25,7
"13","beaming",0.5,6
"14","staring",-0.25,6
"15","best",0.5,5
"16","broke",-0.75,5
"17","death",-0.75,5
"18","mad",-0.75,5
"19","brother",0.4,4
"20","completely",0.4,4
"21","dinner",0.6,4
"22","enough",-0.25,4
"23","gold",0.5,4
"24","great",0.5,4
"25","grin",0.5,4
"26","guilty",-0.75,4
"27","happily",0.5,4
"28","scar",-0.5,4
"29","smile",0.75,4
"30","usual",0.4,4
"31","wait",-0.25,4
"32","witch",-0.4,4
"33","angrily",-0.5,3
"34","anxious",-0.75,3
"35","attention",0.25,3
"36","boy",0.25,3
"37","cold",-0.5,3
"38","dark",-0.6,3
"39","empty",-0.25,3
"40","expelled",-0.6,3
"41","food",0.4,3
"42","forgotten",-0.5,3
"43","giving",0.25,3
"44","horrible",-0.75,3
"45","indignantly",-1,3
"46","joke",0.6,3
"47","killed",-0.5,3
"48","leave",-0.25,3
"49","level",0.4,3
"50","magical",0.75,3
"51","silly",-0.25,3
"52","slowly",-0.25,3
"53","smiling",0.75,3
"54","sobbed",-1,3
"55","sobbing",-1,3
"56","spew",-0.6,3
"57","straight",0.6,3
"58","stupid",-1,3
"59","toilet",-0.25,3
"60","vanished",-0.6,3
"61","wonderful",0.75,3
"62","worry",-0.75,3
"63","alarmed",-0.75,2
"64","alone",-0.6,2
"65","bad",-0.75,2
"66","beamed",0.8,2
"67","bitterly",-1,2
"68","black",-0.25,2
"69","bound",-0.25,2
"70","brightly",0.6,2
"71","budge",-0.4,2
"72","careful",0.25,2
"73","clapped",0.25,2
"74","clean",0.75,2
"75","cleared",0.5,2
"76","clearly",0.5,2
"77","dear",0.5,2
"78","detention",-0.5,2
"79","died",-0.5,2
"80","disappeared",-0.6,2
"81","dreadful",-0.75,2
"82","dusty",-0.6,2
"83","earshot",-0.25,2
"84","escape",-0.25,2
"85","expect",0.4,2
"86","faint",-0.8,2
"87","fall",-0.25,2
"88","fell",-0.5,2
"89","finally",0.4,2
"90","fondly",0.5,2
"91","funny",0.8,2
"92","furiously",-1,2
"93","glad",0.75,2
"94","grunted",-0.6,2
"95","happier",0.5,2
"96","hearty",0.25,2
"97","hidden",-0.25,2
"98","hopefully",0.6,2
"99","hopes",0.6,2
"100","ignored",-0.6,2
"101","interest",0.5,2
"102","interesting",0.75,2
"103","irritably",-1,2
"104","kind",0.5,2
"105","kiss",0.5,2
"106","laden",-0.25,2
"107","late",-0.25,2
"108","laugh",0.5,2
"109","laughter",0.8,2
"110","loud",-0.25,2
"111","madness",-1,2
"112","mate",0.6,2
"113","moaned",-0.25,2
"114","pain",-0.75,2
"115","pale",-0.6,2
"116","pretending",-0.25,2
"117","problem",-0.75,2
"118","promise",0.75,2
"119","prophet",0.6,2
"120","relief",0.5,2
"121","relieved",1,2
"122","seized",-0.6,2
"123","shock",-0.75,2
"124","shriek",-0.5,2
"125","smiled",0.8,2
"126","sorry",-0.5,2
"127","stopped",-0.4,2
"128","superior",0.75,2
"129","thrilled",0.5,2
"130","tortured",-0.75,2
"131","uncomfortable",-0.75,2
"132","unlikely",-0.5,2
"133","warning",-0.5,2
"134","wish",0.8,2
"135","worried",-0.75,2
"136","ability",0.5,1
"137","abrupt",-0.25,1
"138","abruptly",-0.25,1
"139","accepting",0.6,1
"140","accord",0.8,1
"141","active",0.25,1
"142","adventures",0.25,1
"143","afford",0.5,1
"144","agitated",-0.5,1
"145","anxiety",-1,1
"146","anxiously",-1,1
"147","apology",0.6,1
"148","applauded",0.8,1
"149","apprehensive",-0.75,1
"150","argument",-0.8,1
