"","word","score","n"
"1","like",0.5,20
"2","well",0.8,11
"3","good",0.75,9
"4","right",0.8,9
"5","great",0.5,8
"6","best",0.5,7
"7","yes",0.8,7
"8","better",0.8,6
"9","lucky",0.75,6
"10","professor",0.4,6
"11","snitch",-1,6
"12","usual",0.4,6
"13","alone",-0.6,5
"14","angrily",-0.5,5
"15","fat",-0.5,5
"16","feeling",0.25,5
"17","worse",-0.75,5
"18","breakfast",0.6,4
"19","finally",0.4,4
"20","found",0.6,4
"21","hard",-0.25,4
"22","hit",-0.25,4
"23","pathetic",-0.75,4
"24","save",0.5,4
"25","saved",0.8,4
"26","slug",-0.75,4
"27","sorry",-0.5,4
"28","broke",-0.75,3
"29","clear",0.5,3
"30","enough",-0.25,3
"31","free",0.5,3
"32","friendship",0.5,3
"33","gnarled",-0.8,3
"34","golden",0.6,3
"35","greeted",0.8,3
"36","hope",0.5,3
"37","kiss",0.5,3
"38","laughing",0.6,3
"39","leave",-0.25,3
"40","pale",-0.6,3
"41","practice",0.4,3
"42","problem",-0.75,3
"43","protective",0.5,3
"44","shot",-0.4,3
"45","sick",-0.75,3
"46","staring",-0.25,3
"47","stormed",-0.25,3
"48","tears",-0.8,3
"49","won",0.5,3
"50","work",0.25,3
"51","wrong",-0.75,3
"52","attacked",-1,2
"53","blow",-0.4,2
"54","brightly",0.6,2
"55","broadly",0.4,2
"56","brother",0.4,2
"57","brotherly",0.75,2
"58","cheers",1,2
"59","choice",0.4,2
"60","clearly",0.5,2
"61","confidence",0.75,2
"62","correct",0.6,2
"63","crash",-0.75,2
"64","deserted",-0.6,2
"65","determined",0.5,2
"66","drowned",-0.8,2
"67","encouragement",0.75,2
"68","famous",0.5,2
"69","fiercely",-0.25,2
"70","gold",0.5,2
"71","happy",0.75,2
"72","hastily",-0.4,2
"73","hissed",-0.5,2
"74","hopefully",0.6,2
"75","idiot",-1,2
"76","ill",-0.5,2
"77","king",0.1,2
"78","laugh",0.5,2
"79","lesson",0.4,2
"80","lose",-0.25,2
"81","lost",-0.75,2
"82","missed",-0.5,2
"83","monster",-0.5,2
"84","nasty",-1,2
"85","natural",0.6,2
"86","nerves",-0.4,2
"87","new",0.8,2
"88","phlegm",-0.8,2
"89","pillow",0.4,2
"90","player",-0.1,2
"91","pleased",0.75,2
"92","presence",0.4,2
"93","prickly",-0.5,2
"94","prospect",0.6,2
"95","ready",0.8,2
"96","reason",0.6,2
"97","regret",-0.75,2
"98","saves",0.8,2
"99","sinking",-0.25,2
"100","slowly",-0.25,2
"101","solid",0.25,2
"102","split",-0.5,2
"103","sprang",-0.25,2
"104","straight",0.6,2
"105","stupid",-1,2
"106","succeeded",0.5,2
"107","survive",0.8,2
"108","tapestry",0.4,2
"109","upcoming",0.4,2
"110","wait",-0.25,2
"111","worst",-0.5,2
"112","abruptly",-0.25,1
"113","absolute",-0.25,1
"114","absorbed",0.5,1
"115","accept",1,1
"116","accident",-0.5,1
"117","aching",-0.75,1
"118","admiring",0.75,1
"119","aggression",-0.75,1
"120","aggressive",-1,1
"121","ahead",0.8,1
"122","alarmed",-0.75,1
"123","allow",0.25,1
"124","almighty",1,1
"125","amusing",0.5,1
"126","anger",-0.75,1
"127","angry",-0.75,1
"128","animated",0.4,1
"129","applause",0.5,1
"130","apprehensive",-0.75,1
"131","approval",1,1
"132","astounded",0.5,1
"133","awkwardness",-0.75,1
"134","backed",0.25,1
"135","betrayal",-0.75,1
"136","bewildered",-0.5,1
"137","bite",-0.6,1
"138","blast",-0.4,1
"139","bloody",-0.75,1
"140","boosting",0.25,1
"141","bother",-0.75,1
"142","bothered",-0.5,1
"143","bound",-0.25,1
"144","boy",0.25,1
"145","bravado",-0.5,1
"146","bravely",1,1
"147","bright",0.5,1
"148","brilliant",1,1
"149","brittle",-0.6,1
"150","brutal",-0.5,1
"151","build",0.1,1
"152","butting",-0.6,1
"153","carefully",0.25,1
"154","celebration",0.75,1
"155","chance",0.25,1
"156","chances",0.25,1
"157","cheer",0.75,1
"158","cheered",0.8,1
"159","cheerful",0.75,1
"160","cheering",0.5,1
"161","chorus",0.25,1
"162","chosen",0.6,1
"163","clapped",0.25,1
"164","cold",-0.5,1
"165","collide",-0.5,1
"166","comfortable",0.5,1
"167","completely",0.4,1
"168","con",-0.25,1
"169","confused",-0.5,1
"170","congratulating",1,1
"171","congratulations",0.75,1
"172","continuing",0.4,1
"173","convince",0.5,1
"174","criticized",-0.5,1
"175","crushed",-0.75,1
"176","darkness",-0.75,1
"177","dazed",-0.75,1
"178","dead",-1,1
"179","dear",0.5,1
"180","defiant",-0.75,1
"181","dejected",-0.75,1
"182","demanded",-0.4,1
"183","departed",-0.25,1
"184","derisive",-1,1
"185","desperation",-0.5,1
"186","devastated",-0.5,1
"187","died",-0.5,1
"188","dinner",0.6,1
"189","disappeared",-0.6,1
"190","disgruntled",-0.5,1
"191","disgust",-1,1
"192","disgusting",-1,1
"193","disliked",-0.75,1
"194","dismay",-0.5,1
"195","dismissal",-0.5,1
"196","dizzy",-0.75,1
"197","drained",-0.5,1
"198","dream",0.25,1
"199","dreams",0.25,1
"200","dripping",-0.4,1
"201","drones",-0.4,1
"202","dull",-0.75,1
"203","earnestly",0.5,1
"204","earshot",-0.25,1
"205","ease",0.75,1
"206","easier",0.8,1
"207","effectively",0.5,1
"208","elder",0.4,1
"209","embarrassed",-0.4,1
"210","embarrassing",-0.75,1
"211","embrace",0.5,1
"212","energetic",0.75,1
"213","enjoy",0.75,1
"214","enjoyed",1,1
"215","enjoying",0.75,1
"216","enmity",-0.5,1
"217","ensure",0.8,1
"218","erupted",-0.6,1
"219","excitable",0.6,1
"220","excited",0.75,1
"221","excitedly",0.8,1
"222","excruciatingly",-0.5,1
"223","excuse",-0.75,1
"224","expelled",-0.6,1
"225","exploits",-1,1
"226","extinguished",-0.25,1
"227","extricated",0.4,1
"228","exuberantly",0.8,1
"229","failed",-0.5,1
"230","faked",-0.8,1
"231","faking",-0.5,1
"232","fancy",0.5,1
"233","fascinating",0.75,1
"234","favorite",0.75,1
"235","favorites",0.8,1
