"","word","score","n"
"1","well",0.8,23
"2","yes",0.8,21
"3","like",0.5,15
"4","death",-0.75,10
"5","right",0.8,10
"6","professor",0.4,9
"7","good",0.75,8
"8","sir",0.25,7
"9","dark",-0.6,6
"10","dear",0.5,5
"11","found",0.6,5
"12","wizard",0.4,5
"13","best",0.5,4
"14","black",-0.25,4
"15","favorite",0.75,4
"16","garden",0.6,4
"17","great",0.5,4
"18","hard",-0.25,4
"19","lost",-0.75,4
"20","prophet",0.6,4
"21","smiled",0.8,4
"22","wish",0.8,4
"23","chance",0.25,3
"24","charm",0.75,3
"25","chill",-0.1,3
"26","church",0.1,3
"27","dead",-1,3
"28","deserted",-0.6,3
"29","enough",-0.25,3
"30","favorites",0.8,3
"31","horrible",-0.75,3
"32","kind",0.5,3
"33","leave",-0.25,3
"34","liked",0.5,3
"35","lying",-0.5,3
"36","magic",0.25,3
"37","powerful",0.75,3
"38","ready",0.8,3
"39","scar",-0.5,3
"40","sorry",-0.5,3
"41","stopped",-0.4,3
"42","benefit",0.75,2
"43","better",0.8,2
"44","boy",0.25,2
"45","brightly",0.6,2
"46","broken",-0.75,2
"47","burned",-0.6,2
"48","burning",-0.4,2
"49","carefully",0.25,2
"50","center",0.25,2
"51","charming",1,2
"52","comfort",0.75,2
"53","correct",0.6,2
"54","cracked",-0.5,2
"55","disappointed",-1,2
"56","fat",-0.5,2
"57","feeling",0.25,2
"58","fell",-0.5,2
"59","fight",-0.5,2
"60","finally",0.4,2
"61","fire",-0.25,2
"62","forced",-0.5,2
"63","free",0.5,2
"64","friend",0.8,2
"65","frightened",-0.5,2
"66","funny",0.8,2
"67","glittering",0.6,2
"68","goblin",-0.8,2
"69","grunted",-0.6,2
"70","hurting",-1,2
"71","impression",0.1,2
"72","injured",-0.75,2
"73","interrupted",-0.75,2
"74","killed",-0.5,2
"75","likes",0.5,2
"76","loss",-0.75,2
"77","mist",-0.25,2
"78","ouch",-1,2
"79","outstanding",0.75,2
"80","permission",0.8,2
"81","pleasant",1,2
"82","poor",-0.5,2
"83","proud",0.75,2
"84","quiet",0.25,2
"85","resolutely",0.4,2
"86","rude",-0.5,2
"87","satisfied",1,2
"88","smiling",0.75,2
"89","spent",-0.25,2
"90","steep",-0.25,2
"91","surprise",0.6,2
"92","uninjured",0.4,2
"93","useful",0.5,2
"94","warning",-0.5,2
"95","watery",-0.25,2
"96","welcome",0.5,2
"97","witch",-0.4,2
"98","working",0.25,2
"99","worry",-0.75,2
"100","abrupt",-0.25,1
"101","absurd",-0.75,1
"102","action",0.25,1
"103","admirable",0.5,1
"104","adventure",0.5,1
"105","afraid",-0.75,1
"106","aggrieved",-0.5,1
"107","agitated",-0.5,1
"108","ahead",0.8,1
"109","allegiance",0.5,1
"110","ambition",0.6,1
"111","amused",0.5,1
"112","angry",-0.75,1
"113","approving",1,1
"114","argue",-0.5,1
"115","assistance",0.8,1
"116","astonished",0.5,1
"117","attack",-0.75,1
"118","attacked",-1,1
"119","attention",0.25,1
"120","awkward",-0.5,1
"121","badly",-0.75,1
"122","bath",0.4,1
"123","beaming",0.5,1
"124","big",0.25,1
"125","birthday",0.8,1
"126","blackened",-0.6,1
"127","bore",-0.75,1
"128","bothering",-0.75,1
"129","brains",0.6,1
"130","brave",0.5,1
"131","brightest",0.75,1
"132","brisk",0.5,1
"133","brother",0.4,1
"134","brutal",-0.5,1
"135","building",0.1,1
"136","burglar",-1,1
"137","careful",0.25,1
"138","cheer",0.75,1
"139","chocolates",0.6,1
"140","chosen",0.6,1
"141","clambering",-0.25,1
"142","clapped",0.25,1
"143","clean",0.75,1
"144","clear",0.5,1
"145","clearly",0.5,1
"146","coercion",-0.5,1
"147","cold",-0.5,1
"148","comforts",1,1
"149","complaining",-1,1
"150","completely",0.4,1
"151","concern",-0.6,1
"152","concerned",-0.6,1
"153","confess",-0.5,1
"154","considerable",0.1,1
"155","contrary",-0.6,1
"156","correctly",0.8,1
"157","courtesy",0.5,1
"158","crack",-0.5,1
"159","cracks",-0.6,1
"160","creaking",-0.5,1
"161","creature",-0.25,1
"162","crooked",-0.5,1
"163","crouching",-0.25,1
"164","cruel",-1,1
"165","crystal",0.6,1
"166","curse",-0.75,1
"167","dangerous",-0.5,1
"168","daresay",-0.25,1
"169","deafening",-1,1
"170","decisive",0.5,1
"171","demanded",-0.4,1
"172","denying",-0.75,1
"173","deplore",-0.5,1
"174","deprive",-1,1
"175","derision",-0.75,1
"176","deserved",0.25,1
"177","desperately",-0.5,1
"178","devastating",-0.75,1
"179","devastation",-0.5,1
"180","died",-0.5,1
"181","disagreement",-0.5,1
"182","disappeared",-0.6,1
"183","disgruntled",-0.5,1
"184","disservice",-0.5,1
"185","disturbing",-0.5,1
"186","dragged",-0.5,1
"187","dread",-0.75,1
"188","dreams",0.25,1
"189","dusty",-0.6,1
"190","easy",0.8,1
"191","embarrassment",-0.5,1
"192","emptiness",-0.5,1
"193","empty",-0.25,1
"194","encounter",-0.25,1
"195","enjoying",0.75,1
"196","enjoys",0.5,1
"197","ensure",0.8,1
"198","enthusiastic",0.5,1
"199","established",0.4,1
"200","excellent",1,1
"201","fairly",0.5,1
"202","fallen",-0.5,1
"203","famous",0.5,1
"204","fancy",0.5,1
"205","faster",0.6,1
"206","fatigue",-1,1
"207","favor",0.6,1
"208","fellow",0.4,1
"209","fiasco",-0.75,1
"210","fiercely",-0.25,1
"211","filthy",-0.5,1
"212","fine",0.25,1
"213","floods",-0.8,1
"214","flutter",0.6,1
"215","flying",0.1,1
"216","forceful",-0.8,1
"217","forgive",0.5,1
"218","forgotten",-0.5,1
"219","forward",0.6,1
"220","fragile",-0.5,1
"221","freezing",-0.75,1
"222","frighten",-0.75,1
"223","frown",-0.5,1
"224","fussy",-0.75,1
"225","gain",0.75,1
"226","gifted",0.5,1
"227","glad",0.75,1
"228","glowing",0.25,1
"229","gold",0.5,1
"230","gracious",1,1
"231","gravely",-1,1
"232","greater",0.5,1
"233","grinding",-0.5,1
"234","growing",0.8,1
"235","grudgingly",-0.75,1
"236","gruffly",-0.6,1
"237","guard",-0.25,1
"238","halt",-0.4,1
"239","hamper",-0.5,1
"240","hanging",-0.25,1
"241","happy",0.75,1
"242","hastily",-0.4,1
"243","heaved",-0.4,1
"244","hidden",-0.25,1
"245","hog",-0.5,1
"246","holiday",0.8,1
"247","hope",0.5,1
"248","hopeful",0.75,1
"249","hopefully",0.6,1
"250","hoping",0.6,1
"251","horde",-0.75,1
"252","hospitality",1,1
"253","hurt",-0.75,1
"254","idiotic",-1,1
"255","ignored",-0.6,1
"256","impatiently",-0.8,1
"257","impersonating",-0.4,1
"258","important",0.75,1
"259","inconvenience",-0.5,1
"260","increased",0.5,1
"261","information",0.4,1
"262","ingenious",0.75,1
"263","interested",0.5,1
"264","interesting",0.75,1
"265","intruder",-0.5,1
"266","intruding",-1,1
"267","invitation",0.25,1
"268","irritably",-1,1
"269","jewel",0.6,1
"270","join",0.25,1
"271","joined",0.6,1
"272","justice",1,1
"273","knack",0.6,1
"274","late",-0.25,1
"275","laughed",0.8,1
"276","leaks",-0.5,1
"277","level",0.4,1
"278","love",0.75,1
"279","mad",-0.75,1
"280","manage",0.4,1
"281","missed",-0.5,1
"282","mortality",-0.5,1
"283","murder",-0.75,1
"284","neat",0.8,1
"285","nerve",-0.4,1
"286","occupy",0.25,1
"287","odd",-0.25,1
"288","offer",0.1,1
"289","opportunity",0.5,1
"290","overturned",-0.25,1
"291","painful",-0.5,1
"292","pale",-0.6,1
"293","pay",-0.1,1
"294","peaceful",0.75,1
"295","please",1,1
"296","pleased",0.75,1
"297","polished",0.5,1
"298","politely",1,1
"299","prefer",0.1,1
"300","prefers",0.1,1
"301","prejudiced",-1,1
"302","prepare",0.1,1
"303","pressure",-0.5,1
"304","pretend",-0.75,1
"305","pretending",-0.25,1
"306","pretty",0.75,1
"307","prominent",0.5,1
"308","proper",0.5,1
"309","protected",0.8,1
"310","protection",0.8,1
"311","protest",-0.5,1
"312","proudly",0.8,1
"313","provide",0.8,1
"314","prudent",0.5,1
"315","pure",1,1
"316","puzzled",-0.75,1
"317","reading",0.1,1
"318","reason",0.6,1
"319","received",0.6,1
"320","recommend",0.5,1
"321","reformed",1,1
"322","refusing",-0.5,1
"323","reignited",-0.1,1
"324","relaxed",0.5,1
"325","relief",0.5,1
"326","relieving",0.5,1
"327","reluctant",-0.5,1
"328","reluctantly",-0.5,1
"329","remarkably",0.5,1
"330","represented",0.25,1
"331","reprimanded",-0.8,1
"332","resist",-0.6,1
"333","rheumatism",-1,1
"334","rich",0.5,1
"335","rightly",0.5,1
"336","rips",-0.6,1
"337","rumors",-0.6,1
"338","safety",0.8,1
"339","salute",0.25,1
"340","save",0.5,1
"341","scared",-0.5,1
"342","screwed",-0.75,1
"343","sensation",0.6,1
"344","shame",-0.75,1
"345","shelter",0.4,1
"346","shiny",0.6,1
"347","shocked",-0.5,1
"348","shot",-0.4,1
"349","shrewd",-0.4,1
"350","shudder",-0.5,1
"351","sigh",-0.4,1
"352","silk",0.6,1
"353","sink",-0.25,1
"354","slashes",-0.4,1
"355","slower",-0.25,1
"356","slowly",-0.25,1
"357","smash",-0.75,1
"358","smelly",-1,1
"359","smile",0.75,1
"360","snubbed",-1,1
"361","soft",0.6,1
"362","solicitously",-0.8,1
"363","spirits",0.25,1
"364","spite",-0.5,1
"365","split",-0.5,1
"366","staggered",-0.6,1
"367","stains",-0.8,1
"368","staring",-0.25,1
"369","startled",-0.6,1
"370","startling",-0.25,1
"371","steal",-0.75,1
"372","sternly",-0.6,1
"373","stole",-0.8,1
"374","straight",0.6,1
"375","stronger",0.5,1
"376","stuffy",-0.75,1
"377","stumped",-0.8,1
"378","stupid",-1,1
"379","successful",0.75,1
"380","suspect",-0.75,1
"381","sweets",0.5,1
"382","swiftly",0.6,1
"383","swollen",-0.5,1
"384","talent",0.5,1
"385","talented",0.5,1
"386","talents",0.5,1
"387","talk",0.4,1
"388","teach",0.4,1
"389","teacher",0.25,1
"390","temptation",-0.5,1
"391","terrible",-0.75,1
"392","thrilling",0.5,1
"393","throne",0.6,1
"394","tired",-0.75,1
"395","tiring",-1,1
"396","torn",-0.5,1
"397","torture",-1,1
"398","trespassed",-0.8,1
"399","twisted",-0.25,1
"400","unabashed",-0.4,1
"401","uncanny",0.25,1
"402","uncertain",-0.75,1
"403","uncomfortable",-0.75,1
"404","unpleasant",-0.75,1
"405","unsettled",-0.75,1
"406","untarnished",0.4,1
"407","unwanted",-0.75,1
"408","upset",-0.75,1
"409","vain",-1,1
"410","vanished",-0.6,1
"411","visit",0.4,1
"412","vivacious",0.75,1
"413","vivid",0.5,1
"414","war",-0.5,1
"415","weak",-0.5,1
"416","wise",0.5,1
"417","wonderful",0.75,1
"418","worried",-0.75,1
"419","worse",-0.75,1
"420","wreck",-0.75,1
