"","word","score","n"
"1","professor",0.4,21
"2","right",0.8,10
"3","barrier",-0.5,9
"4","hit",-0.25,8
"5","dark",-0.6,6
"6","flying",0.1,6
"7","great",0.5,6
"8","like",0.5,6
"9","better",0.8,5
"10","black",-0.25,5
"11","cloud",-0.25,5
"12","cold",-0.5,5
"13","well",0.8,5
"14","ahead",0.8,4
"15","backward",-0.5,4
"16","empty",-0.25,4
"17","forward",0.6,4
"18","shot",-0.4,4
"19","solid",0.25,4
"20","straight",0.6,4
"21","angry",-0.75,3
"22","cage",-0.6,3
"23","cut",-0.25,3
"24","damage",-0.75,3
"25","dear",0.5,3
"26","enough",-0.25,3
"27","fat",-0.5,3
"28","favorite",0.75,3
"29","found",0.6,3
"30","good",0.75,3
"31","hurried",-0.25,3
"32","led",0.4,3
"33","loud",-0.25,3
"34","new",0.8,3
"35","stop",-0.4,3
"36","vanished",-0.6,3
"37","white",0.4,3
"38","bent",-0.4,2
"39","bright",0.5,2
"40","brightly",0.6,2
"41","broke",-0.75,2
"42","choice",0.4,2
"43","coldly",-0.75,2
"44","creaking",-0.5,2
"45","curious",0.4,2
"46","darker",-0.6,2
"47","darkness",-0.75,2
"48","dashed",0.25,2
"49","delicious",0.5,2
"50","dirty",-0.75,2
"51","expel",-0.75,2
"52","expelled",-0.6,2
"53","familiar",0.8,2
"54","famous",0.5,2
"55","fell",-0.5,2
"56","filibuster",-0.25,2
"57","forgotten",-0.5,2
"58","grinned",0.4,2
"59","happy",0.75,2
"60","hissed",-0.5,2
"61","hood",-0.25,2
"62","hot",-0.25,2
"63","impatiently",-0.8,2
"64","jealous",-0.75,2
"65","late",-0.25,2
"66","losing",-0.75,2
"67","louder",-0.25,2
"68","luck",0.75,2
"69","missed",-0.5,2
"70","nervously",-0.5,2
"71","perfectly",0.5,2
"72","smiling",0.75,2
"73","sun",0.6,2
"74","tired",-0.75,2
"75","twisted",-0.25,2
"76","valuable",0.5,2
"77","witch",-0.4,2
"78","admit",0.6,1
"79","alive",0.5,1
"80","alone",-0.6,1
"81","amazing",0.5,1
"82","ancient",0.25,1
"83","angrily",-0.5,1
"84","anxiously",-1,1
"85","assured",0.8,1
"86","attacking",-0.5,1
"87","awestruck",0.6,1
"88","backed",0.25,1
"89","bad",-0.75,1
"90","battering",-0.4,1
"91","beamed",0.8,1
"92","beaten",-1,1
"93","beating",-0.5,1
"94","bite",-0.6,1
"95","blackness",-0.25,1
"96","blaze",-0.25,1
"97","blazing",-0.25,1
"98","bleeding",-0.5,1
"99","blinding",-0.8,1
"100","blossoming",0.8,1
"101","blow",-0.4,1
"102","boy",0.25,1
"103","brandishing",-0.6,1
"104","breeze",0.1,1
"105","brilliant",1,1
"106","broken",-0.75,1
"107","bruised",-0.5,1
"108","carefully",0.25,1
"109","cavernous",-0.4,1
"110","ceremony",0.6,1
"111","chocolate",0.6,1
"112","cleared",0.5,1
"113","clever",0.75,1
"114","colliding",-0.25,1
"115","comfortably",1,1
"116","completely",0.4,1
"117","confident",0.8,1
"118","considerable",0.1,1
"119","convinced",0.6,1
"120","cool",0.75,1
"121","crash",-0.75,1
"122","crashing",-1,1
"123","credit",0.4,1
"124","crooked",-0.5,1
"125","crowded",-0.6,1
"126","cruel",-1,1
"127","cruelty",-1,1
"128","crumpled",-0.6,1
"129","daring",0.75,1
"130","dashing",0.75,1
"131","dawn",0.5,1
"132","deal",0.25,1
"133","defense",0.25,1
"134","dent",-0.5,1
"135","dented",-0.6,1
"136","despairing",-0.75,1
"137","died",-0.5,1
"138","difficult",-0.5,1
"139","dinner",0.6,1
"140","disappear",-0.6,1
"141","disappeared",-0.6,1
"142","disappointed",-1,1
"143","disappointment",-1,1
"144","disliked",-0.75,1
"145","dragging",-0.25,1
"146","dream",0.25,1
"147","dull",-0.75,1
"148","dungeons",-0.8,1
"149","eat",0.6,1
"150","enjoyed",1,1
"151","enthusiastically",1,1
"152","equally",0.6,1
"153","erupted",-0.6,1
"154","excited",0.75,1
"155","exhaust",-0.5,1
"156","expect",0.4,1
"157","expelling",-0.6,1
"158","fabulous",0.5,1
"159","faithful",0.75,1
"160","falling",-0.75,1
"161","fantastic",0.75,1
"162","faulty",-0.5,1
"163","fee",-0.6,1
"164","feeling",0.25,1
"165","fire",-0.25,1
"166","fit",0.4,1
"167","fitted",0.4,1
"168","flailing",-0.8,1
"169","fleet",-0.25,1
"170","flinched",-0.8,1
"171","food",0.4,1
"172","force",-0.6,1
"173","frayed",-0.6,1
"174","fun",0.75,1
"175","furiously",-1,1
"176","gained",0.5,1
"177","giving",0.25,1
"178","glassy",0.25,1
"179","glinting",0.25,1
"180","glittering",0.6,1
"181","gnarled",-0.8,1
"182","golden",0.6,1
"183","grateful",1,1
