"","word","score","n"
"1","black",-0.25,40
"2","kill",-0.75,8
"3","like",0.5,8
"4","rat",-0.5,8
"5","forward",0.6,7
"6","fell",-0.5,6
"7","right",0.8,6
"8","stop",-0.4,6
"9","backward",-0.5,5
"10","free",0.5,5
"11","helping",0.5,5
"12","slowly",-0.25,5
"13","staring",-0.25,5
"14","bleeding",-0.5,4
"15","broken",-0.75,4
"16","pain",-0.75,4
"17","professor",0.4,4
"18","stopped",-0.4,4
"19","darkness",-0.75,3
"20","dead",-1,3
"21","dragging",-0.25,3
"22","feeling",0.25,3
"23","friend",0.8,3
"24","hard",-0.25,3
"25","hit",-0.25,3
"26","moaned",-0.25,3
"27","please",1,3
"28","quiet",0.25,3
"29","screamed",-0.6,3
"30","seized",-0.6,3
"31","soft",0.6,3
"32","work",0.25,3
"33","ahead",0.8,2
"34","attack",-0.75,2
"35","bent",-0.4,2
"36","calm",0.75,2
"37","care",1,2
"38","chance",0.25,2
"39","choked",-1,2
"40","crept",-0.6,2
"41","cut",-0.25,2
"42","dark",-0.6,2
"43","deny",-0.75,2
"44","die",-0.75,2
"45","dust",-0.5,2
"46","dusty",-0.6,2
"47","empty",-0.25,2
"48","fear",-0.75,2
"49","force",-0.6,2
"50","forced",-0.5,2
"51","forgotten",-0.5,2
"52","furious",-1,2
"53","gasping",-0.8,2
"54","grin",0.5,2
"55","hidden",-0.25,2
"56","hissed",-0.5,2
"57","hurt",-0.75,2
"58","killed",-0.5,2
"59","late",-0.25,2
"60","loud",-0.25,2
"61","lunged",-0.4,2
"62","lying",-0.5,2
"63","madly",0.75,2
"64","new",0.8,2
"65","painfully",-0.5,2
"66","pale",-0.6,2
"67","pounding",-0.4,2
"68","shock",-0.75,2
"69","skidded",-0.25,2
"70","slithered",-0.6,2
"71","sprang",-0.25,2
"72","stinking",-0.5,2
"73","straight",0.6,2
"74","stupid",-1,2
"75","sunken",-0.6,2
"76","terrified",-1,2
"77","thundering",-0.5,2
"78","upright",0.6,2
"79","whipped",-0.8,2
"80","white",0.4,2
"81","wild",-0.25,2
"82","wrong",-0.75,2
"83","abruptly",-0.25,1
"84","afraid",-0.75,1
"85","angrily",-0.5,1
"86","avenge",0.25,1
"87","backed",0.25,1
"88","badly",-0.75,1
"89","battering",-0.4,1
"90","better",0.8,1
"91","bewildered",-0.5,1
"92","big",0.25,1
"93","blinding",-0.8,1
"94","bloodless",-0.4,1
"95","bloody",-0.75,1
"96","bound",-0.25,1
"97","brave",0.5,1
"98","break",-0.25,1
"99","broke",-0.75,1
"100","brother",0.4,1
"101","bruise",-0.5,1
"102","carefully",0.25,1
"103","chattering",-0.25,1
"104","clamping",-0.4,1
"105","cleverest",0.8,1
"106","collapsed",-0.8,1
"107","collide",-0.5,1
"108","concerned",-0.6,1
"109","convince",0.5,1
"110","coolly",0.25,1
"111","corpse",-0.75,1
"112","cowering",-1,1
"113","crack",-0.5,1
"114","creaking",-0.5,1
"115","crumbling",-0.5,1
"116","crumpled",-0.6,1
"117","damage",-0.75,1
"118","dashed",0.25,1
"119","dazed",-0.75,1
"120","defend",0.25,1
"121","delighted",0.75,1
"122","deserted",-0.6,1
"123","desperately",-0.5,1
"124","disordered",-0.8,1
"125","dragged",-0.5,1
"126","easier",0.8,1
"127","eat",0.6,1
"128","edged",-0.25,1
"129","enough",-0.25,1
"130","erupted",-0.6,1
"131","escaping",-0.25,1
"132","evenly",0.4,1
