"","word","score","n"
"1","great",0.5,11
"2","black",-0.25,10
"3","sir",0.25,10
"4","ghost",-0.6,9
"5","like",0.5,8
"6","right",0.8,7
"7","dungeon",-0.5,6
"8","enough",-0.25,5
"9","hanging",-0.25,5
"10","late",-0.25,5
"11","smell",-0.25,5
"12","staring",-0.25,5
"13","bright",0.5,4
"14","dance",0.6,4
"15","fell",-0.5,4
"16","good",0.75,4
"17","kill",-0.75,4
"18","mud",-0.25,4
"19","stopped",-0.4,4
"20","welcome",0.5,4
"21","yes",0.8,4
"22","cheerful",0.75,3
"23","cold",-0.5,3
"24","dark",-0.6,3
"25","dear",0.5,3
"26","died",-0.5,3
"27","fire",-0.25,3
"28","found",0.6,3
"29","fulfill",0.75,3
"30","happy",0.75,3
"31","join",0.25,3
"32","loud",-0.25,3
"33","lying",-0.5,3
"34","moaning",-0.25,3
"35","muddy",-0.25,3
"36","nice",0.5,3
"37","pale",-0.6,3
"38","promise",0.75,3
"39","talk",0.4,3
"40","well",0.8,3
"41","amazed",0.5,2
"42","attention",0.25,2
"43","backward",-0.5,2
"44","better",0.8,2
"45","beware",-0.5,2
"46","boy",0.25,2
"47","brains",0.6,2
"48","clapped",0.25,2
"49","crime",-0.75,2
"50","deserted",-0.6,2
"51","detention",-0.5,2
"52","distract",-0.75,2
"53","dungeons",-0.8,2
"54","eagerly",0.8,2
"55","enemies",-0.5,2
"56","escape",-0.25,2
"57","excitement",1,2
"58","expect",0.4,2
"59","fat",-0.5,2
"60","feeling",0.25,2
"61","frightening",-0.5,2
"62","furiously",-1,2
"63","gloomy",-1,2
"64","gold",0.5,2
"65","growing",0.8,2
"66","halt",-0.4,2
"67","happily",0.5,2
"68","haunts",-0.8,2
"69","hopefully",0.6,2
"70","hungry",-0.25,2
"71","leading",0.25,2
"72","lied",-0.5,2
"73","magic",0.25,2
"74","new",0.8,2
"75","poor",-0.5,2
"76","properly",1,2
"77","reading",0.1,2
"78","sadly",-1,2
"79","speech",0.25,2
"80","stopping",-0.4,2
"81","straight",0.6,2
"82","tears",-0.8,2
"83","thanks",0.6,2
"84","toilet",-0.25,2
"85","transparent",-0.25,2
"86","upset",-0.75,2
"87","wailing",-1,2
"88","wishes",0.8,2
"89","worked",0.25,2
"90","abruptly",-0.25,1
"91","accept",1,1
"92","accidentally",-0.6,1
"93","accompanying",0.25,1
"94","accusing",-1,1
"95","action",0.25,1
"96","agree",0.5,1
"97","agreed",0.5,1
"98","ahead",0.8,1
"99","alarmed",-0.75,1
"100","alarmingly",-0.6,1
"101","alive",0.5,1
"102","alone",-0.6,1
"103","amusing",0.5,1
"104","anguished",-1,1
"105","anticipating",-0.25,1
"106","appreciate",0.5,1
"107","assembly",0.25,1
"108","astonishment",0.5,1
"109","attack",-0.75,1
"110","avoid",-0.5,1
"111","avoided",-0.5,1
"112","award",0.75,1
"113","awful",-0.75,1
"114","axe",-0.4,1
"115","babble",-0.5,1
"116","backed",0.25,1
"117","bad",-0.75,1
"118","battle",-0.5,1
"119","beamed",0.8,1
"120","beaming",0.5,1
"121","beg",-0.75,1
"122","begging",-0.5,1
"123","best",0.5,1
"124","bewildered",-0.5,1
"125","big",0.25,1
"126","bitterly",-1,1
"127","bitterness",-0.75,1
"128","bloodless",-0.4,1
"129","bloody",-0.75,1
"130","blunt",-0.5,1
"131","blurs",-0.5,1
"132","bothering",-0.75,1
"133","bound",-0.25,1
"134","bowed",-0.25,1
"135","brilliant",1,1
"136","bullied",-0.5,1
"137","burned",-0.6,1
"138","burning",-0.4,1
"139","care",1,1
"140","careful",0.25,1
"141","caretaker",0.1,1
"142","celebrate",0.5,1
"143","center",0.25,1
"144","chatter",-0.25,1
"145","chattering",-0.25,1
"146","cheers",1,1
"147","chill",-0.1,1
"148","clap",0.25,1
"149","clean",0.75,1
"150","cleaning",0.6,1
"151","completely",0.4,1
"152","concealed",-0.5,1
"153","correspondence",0.4,1
"154","crash",-0.75,1
"155","crashing",-1,1
"156","crowded",-0.6,1
"157","curious",0.4,1
"158","daresay",-0.25,1
"159","darkened",-0.75,1
"160","darkness",-0.75,1
"161","dashing",0.75,1
"162","dazed",-0.75,1
"163","dead",-1,1
"164","deal",0.25,1
"165","depressing",-1,1
"166","dignified",0.5,1
"167","disgusting",-1,1
"168","distress",-1,1
"169","dreadful",-0.75,1
"170","dripped",-0.4,1
"171","dripping",-0.4,1
"172","drowned",-0.8,1
"173","easy",0.8,1
"174","edged",-0.25,1
"175","elegant",1,1
"176","empty",-0.25,1
"177","enjoying",0.75,1
"178","entertainment",0.8,1
"179","enthusiasm",0.75,1
"180","erupted",-0.6,1
"181","excited",0.75,1
"182","excitedly",0.8,1
"183","excuses",-0.5,1
"184","explosions",-0.6,1
"185","extra",0.4,1
"186","fabulous",0.5,1
"187","fail",-0.75,1
"188","faint",-0.8,1
"189","fake",-0.75,1
"190","fall",-0.25,1
"191","falsely",-0.5,1
"192","fascinated",0.6,1
"193","fascinating",0.75,1
"194","fear",-0.75,1
"195","feeble",-0.75,1
"196","fellow",0.4,1
"197","filibuster",-0.25,1
"198","filth",-0.75,1
"199","fled",-0.8,1
"200","flinging",-0.6,1
"201","flu",-0.75,1
"202","food",0.4,1
"203","forgotten",-0.5,1
"204","forward",0.6,1
"205","foul",-0.75,1
"206","frantically",-0.8,1
"207","free",0.5,1
"208","friend",0.8,1
"209","frowning",-0.75,1
"210","froze",-0.25,1
"211","fuming",-0.5,1
"212","fun",0.75,1
"213","fungus",-0.6,1
"214","fury",-0.5,1
"215","garden",0.6,1
"216","gasp",-0.8,1
"217","gaunt",-0.8,1
"218","ghostly",-0.5,1
"219","giving",0.25,1
"220","glaring",-0.8,1
"221","gleefully",0.5,1
"222","glittering",0.6,1
"223","grateful",1,1
"224","gratefully",1,1
"225","greatest",0.5,1
"226","grin",0.5,1
"227","grinned",0.4,1
"228","grisly",-0.75,1
"229","groaned",-0.8,1
"230","grumpy",-0.5,1
"231","guffaw",-0.25,1
"232","handsome",1,1
"233","havoc",-1,1
"234","hearty",0.25,1
"235","hidden",-0.25,1
"236","hissed",-0.5,1
"237","hit",-0.25,1
"238","hoarse",-0.8,1
"239","honor",1,1
"240","hoping",0.6,1
"241","horrified",-0.75,1
"242","hunting",-0.25,1
"243","hurtled",-0.4,1
"244","importance",0.5,1
"245","impossible",-0.5,1
"246","impression",0.1,1
"247","impressive",0.75,1
"248","incredible",0.5,1
"249","instantly",-0.25,1
"250","intrigued",0.8,1
"251","joined",0.6,1
"252","joke",0.6,1
"253","keenly",0.8,1
"254","kind",0.5,1
"255","knight",0.6,1
"256","knowledge",0.6,1
"257","laughed",0.8,1
"258","laughter",0.8,1
"259","learn",0.8,1
"260","lesson",0.4,1
"261","lie",-0.5,1
"262","luck",0.75,1
"263","lurched",-0.8,1
"264","madder",-0.8,1
"265","magical",0.75,1
"266","meaningful",0.5,1
"267","menace",-0.75,1
"268","mess",-0.75,1
"269","miserable",-1,1
"270","mist",-0.25,1
"271","modern",0.6,1
"272","moping",-1,1
"273","mournfully",-1,1
"274","muck",-0.5,1
"275","murderous",-1,1
"276","music",0.6,1
"277","musical",0.6,1
"278","mysterious",-0.4,1
"279","nervously",-0.5,1
"280","nibbles",-0.25,1
"281","nurse",-0.25,1
"282","pain",-0.75,1
"283","painfully",-0.5,1
"284","phantom",-0.5,1
"285","pleased",0.75,1
"286","polished",0.5,1
"287","pounding",-0.4,1
"288","practice",0.4,1
"289","pride",0.25,1
"290","proper",0.5,1
"291","proudly",0.8,1
"292","punished",-0.5,1
"293","punishment",-0.5,1
"294","putrid",-1,1
"295","qualify",0.8,1
"296","quiet",0.25,1
"297","quiver",-0.6,1
"298","rage",-1,1
"299","ragged",-1,1
"300","rash",-1,1
"301","rat",-0.5,1
"302","rattle",-0.25,1
"303","regret",-0.75,1
"304","regretting",-0.5,1
"305","rejection",-0.75,1
"306","rescued",0.8,1
"307","ridicule",-0.5,1
"308","rip",-0.25,1
"309","roomier",0.8,1
"310","rot",-0.5,1
"311","rotten",-0.5,1
"312","rude",-0.5,1
"313","rumors",-0.6,1
"314","safe",0.75,1
"315","satisfied",1,1
"316","saved",0.8,1
"317","scraping",-0.6,1
"318","seized",-0.6,1
