"","word","score","n"
"1","death",-0.75,18
"2","like",0.5,13
"3","brother",0.4,12
"4","right",0.8,7
"5","free",0.5,6
"6","well",0.8,6
"7","best",0.5,4
"8","boy",0.25,4
"9","dark",-0.6,4
"10","darkness",-0.75,4
"11","dead",-1,4
"12","good",0.75,4
"13","hurt",-0.75,4
"14","quiet",0.25,4
"15","bright",0.5,3
"16","brilliant",1,3
"17","charm",0.75,3
"18","dangerous",-0.5,3
"19","enough",-0.25,3
"20","expect",0.4,3
"21","fire",-0.25,3
"22","greater",0.5,3
"23","kill",-0.75,3
"24","leave",-0.25,3
"25","led",0.4,3
"26","magic",0.25,3
"27","white",0.4,3
"28","wizard",0.4,3
"29","angry",-0.75,2
"30","attacked",-1,2
"31","better",0.8,2
"32","black",-0.25,2
"33","blind",-0.75,2
"34","broken",-0.75,2
"35","calm",0.75,2
"36","care",1,2
"37","cleared",0.5,2
"38","clever",0.75,2
"39","cold",-0.5,2
"40","daybreak",0.6,2
"41","die",-0.75,2
"42","easy",0.8,2
"43","fighting",-0.8,2
"44","food",0.4,2
"45","forward",0.6,2
"46","grand",0.5,2
"47","great",0.5,2
"48","grimy",-0.8,2
"49","hope",0.5,2
"50","hurried",-0.25,2
"51","idiot",-1,2
"52","interested",0.5,2
"53","kidding",0.25,2
"54","killed",-0.5,2
"55","liked",0.5,2
"56","mad",-0.75,2
"57","piercing",-0.25,2
"58","pleading",-0.4,2
"59","pretending",-0.25,2
"60","reading",0.1,2
"61","retreated",-0.4,2
"62","safe",0.75,2
"63","save",0.5,2
"64","scared",-0.5,2
"65","scream",-1,2
"66","seized",-0.6,2
"67","sorry",-0.5,2
"68","stop",-0.4,2
"69","stupid",-1,2
"70","thank",0.5,2
"71","wait",-0.25,2
"72","won",0.5,2
"73","working",0.25,2
"74","worry",-0.75,2
"75","yes",0.8,2
"76","young",0.4,2
"77","accept",1,1
"78","accident",-0.5,1
"79","agreement",0.5,1
"80","ahead",0.8,1
"81","alone",-0.6,1
"82","anger",-0.75,1
"83","argue",-0.5,1
"84","argument",-0.8,1
"85","arrest",-0.5,1
"86","attention",0.25,1
"87","backed",0.25,1
"88","badly",-0.75,1
"89","bastards",-0.75,1
"90","beg",-0.75,1
"91","benefit",0.75,1
"92","bent",-0.4,1
"93","blackness",-0.25,1
"94","bloody",-0.75,1
"95","bothered",-0.5,1
"96","bout",-0.6,1
"97","brains",0.6,1
"98","break",-0.25,1
"99","breaking",-0.6,1
"100","broke",-0.75,1
"101","burden",-0.75,1
"102","calmed",1,1
"103","choice",0.4,1
"104","clean",0.75,1
"105","clear",0.5,1
"106","confirmed",0.5,1
"107","contemplation",0.25,1
"108","continue",0.4,1
"109","correspondence",0.4,1
"110","crept",-0.6,1
"111","curse",-0.75,1
"112","cut",-0.25,1
"113","damned",-1,1
"114","danger",-0.75,1
"115","dashed",0.25,1
"116","delight",1,1
"117","denied",-0.75,1
"118","desire",0.6,1
"119","despair",-0.75,1
"120","desperately",-0.5,1
"121","despised",-1,1
"122","destroyed",-0.75,1
"123","detested",-1,1
"124","died",-0.5,1
"125","dirty",-0.75,1
"126","dispensable",-0.4,1
"127","doubt",-0.75,1
"128","doubts",-0.5,1
"129","dragging",-0.25,1
"130","dread",-0.75,1
"131","durable",0.75,1
"132","easier",0.8,1
"133","eat",0.6,1
"134","elder",0.4,1
"135","erupted",-0.6,1
"136","escape",-0.25,1
"137","excited",0.75,1
"138","excitedly",0.8,1
"139","exhaustion",-0.5,1
"140","extraordinarily",0.8,1
"141","familiar",0.8,1
"142","fear",-0.75,1
"143","finally",0.4,1
"144","fit",0.4,1
"145","flying",0.1,1
"146","fools",-0.5,1
"147","forced",-0.5,1
"148","forget",-0.5,1
"149","freak",-0.8,1
"150","friend",0.8,1
"151","frowning",-0.75,1
"152","funeral",-0.8,1
"153","funny",0.8,1
"154","garden",0.6,1
"155","glared",-0.8,1
"156","grave",-0.5,1
"157","greatest",0.5,1
"158","grim",-0.75,1
"159","grinding",-0.5,1
"160","groping",-0.4,1
"161","growing",0.8,1
"162","gruffly",-0.6,1
"163","grunted",-0.6,1
"164","hack",-0.5,1
"165","happy",0.75,1
"166","harmless",0.8,1
"167","hesitation",-0.25,1
"168","hidden",-0.25,1
"169","hiss",-0.5,1
"170","honest",0.75,1
"171","hood",-0.25,1
"172","horrible",-0.75,1
"173","hungry",-0.25,1
"174","hurting",-1,1
"175","ill",-0.5,1
"176","impression",0.1,1
"177","included",0.6,1
"178","jeer",-1,1
"179","kind",0.5,1
"180","kiss",0.5,1
"181","knotted",-0.25,1
"182","knowledge",0.6,1
"183","laugh",0.5,1
"184","lenient",0.5,1
"185","lies",-1,1
"186","limping",-0.8,1
"187","loaf",-0.25,1
"188","lost",-0.75,1
"189","louder",-0.25,1
"190","loved",0.5,1
"191","lurch",-0.5,1
"192","magical",0.75,1
"193","missed",-0.5,1
"194","mist",-0.25,1
"195","mistake",-0.75,1
"196","moaned",-0.25,1
"197","mortal",-0.25,1
"198","natural",0.6,1
"199","neglected",-0.75,1
"200","nerve",-0.4,1
"201","new",0.8,1
"202","nice",0.5,1
"203","notable",0.6,1
"204","occluded",-0.6,1
"205","offensive",-0.5,1
"206","overgrown",-1,1
"207","overwhelmed",-0.5,1
"208","pain",-0.75,1
"209","pale",-0.6,1
"210","panic",-0.8,1
"211","peace",0.75,1
"212","pity",-0.5,1
"213","planning",0.25,1
"214","pleasant",1,1
"215","please",1,1
"216","poisons",-1,1
"217","poor",-0.5,1
"218","positively",0.75,1
"219","prepared",0.5,1
"220","professor",0.4,1
"221","properly",1,1
"222","prove",0.6,1
"223","ready",0.8,1
"224","relaxed",0.5,1
"225","relief",0.5,1
"226","repel",-0.6,1
"227","repulsion",-0.5,1
"228","revulsion",-0.5,1
"229","ripped",-0.25,1
"230","rosy",0.5,1
"231","rotting",-1,1
"232","rough",-0.25,1
"233","safety",0.8,1
"234","saved",0.8,1
"235","savior",1,1
"236","screaming",-0.5,1
"237","scrutiny",-0.6,1
"238","shot",-0.4,1
"239","sick",-0.75,1
"240","sluggish",-0.75,1
"241","smiled",0.8,1
"242","solid",0.25,1
"243","spat",-0.5,1
"244","speech",0.25,1
"245","spilling",-0.4,1
"246","staring",-0.25,1
"247","stolen",-0.75,1
"248","stopped",-0.4,1
"249","stopping",-0.4,1
"250","strained",-0.75,1
"251","strange",-0.5,1
"252","strikingly",0.5,1
"253","stuttering",-0.5,1
"254","succeed",0.5,1
"255","sucked",-0.25,1
"256","suffer",-0.75,1
"257","suffered",-1,1
"258","sun",0.6,1
"259","supporting",0.75,1
"260","survive",0.8,1
"261","sweet",0.75,1
"262","talented",0.5,1
"263","talk",0.4,1
"264","tears",-0.8,1
"265","terrible",-0.75,1
"266","threat",-0.75,1
"267","threatening",-1,1
"268","timidly",-0.6,1
"269","torn",-0.5,1
"270","torture",-1,1
"271","touched",0.25,1
"272","trap",-0.5,1
"273","trick",-0.5,1
"274","trickery",-0.75,1
"275","triumphant",0.75,1
"276","trust",0.5,1
"277","truth",1,1
"278","twin",0.25,1
"279","unnatural",-0.75,1
"280","unqualified",-0.5,1
"281","vanished",-0.6,1
"282","war",-0.5,1
"283","weak",-0.5,1
"284","whip",-0.25,1
"285","witch",-0.4,1
"286","worked",0.25,1
"287","worse",-0.75,1
"288","wound",-0.5,1
"289","wrinkles",-0.5,1
"290","yell",-0.25,1
