"","word","score","n"
"1","like",0.5,15
"2","right",0.8,14
"3","well",0.8,12
"4","good",0.75,11
"5","professor",0.4,10
"6","staring",-0.25,9
"7","dark",-0.6,8
"8","gold",0.5,8
"9","moody",-0.75,8
"10","task",-0.25,8
"11","attacked",-1,7
"12","better",0.8,6
"13","food",0.4,6
"14","hurried",-0.25,6
"15","talk",0.4,6
"16","angrily",-0.5,5
"17","black",-0.25,5
"18","enough",-0.25,5
"19","hate",-0.75,5
"20","magic",0.25,5
"21","bad",-0.75,4
"22","breakfast",0.6,4
"23","fault",-0.5,4
"24","forward",0.6,4
"25","fun",0.75,4
"26","ill",-0.5,4
"27","pus",-0.25,4
"28","seized",-0.6,4
"29","stopped",-0.4,4
"30","warn",-0.75,4
"31","witch",-0.4,4
"32","yes",0.8,4
"33","bulging",-0.4,3
"34","care",1,3
"35","chance",0.25,3
"36","cheery",1,3
"37","darkness",-0.75,3
"38","digging",-0.25,3
"39","disappeared",-0.6,3
"40","extra",0.4,3
"41","false",-0.6,3
"42","fell",-0.5,3
"43","fire",-0.25,3
"44","glaring",-0.8,3
"45","great",0.5,3
"46","happily",0.5,3
"47","happy",0.75,3
"48","hard",-0.25,3
"49","hidden",-0.25,3
"50","leave",-0.25,3
"51","lesson",0.4,3
"52","mad",-0.75,3
"53","magical",0.75,3
"54","please",1,3
"55","prophet",0.6,3
"56","sharply",-0.25,3
"57","thank",0.5,3
"58","unhappy",-0.75,3
"59","work",0.25,3
"60","worried",-0.75,3
"61","worry",-0.75,3
"62","backward",-0.5,2
"63","bent",-0.4,2
"64","blankly",-0.4,2
"65","buried",-0.6,2
"66","champion",0.5,2
"67","chocolate",0.6,2
"68","completely",0.4,2
"69","cried",-1,2
"70","curiously",0.4,2
"71","dead",-1,2
"72","empty",-0.25,2
"73","feeling",0.25,2
"74","found",0.6,2
"75","frowning",-0.75,2
"76","furiously",-1,2
"77","growing",0.8,2
"78","happier",0.5,2
"79","hearth",0.6,2
"80","important",0.75,2
"81","indignantly",-1,2
"82","kindly",0.5,2
"83","leading",0.25,2
"84","lie",-0.5,2
"85","manage",0.4,2
"86","money",0.6,2
"87","new",0.8,2
"88","obstacles",-0.8,2
"89","politely",1,2
"90","prize",0.8,2
"91","quicker",0.4,2
"92","relief",0.5,2
"93","ridiculous",-0.75,2
"94","rubbish",-0.75,2
"95","sadly",-1,2
"96","saved",0.8,2
"97","sick",-0.75,2
"98","sir",0.25,2
"99","smile",0.75,2
"100","smoke",-0.25,2
"101","staggered",-0.6,2
"102","straight",0.6,2
"103","strong",0.5,2
"104","stronger",0.5,2
"105","struck",-0.5,2
"106","swayed",-0.4,2
"107","swiftly",0.6,2
"108","tears",-0.8,2
"109","terrible",-0.75,2
"110","thanks",0.6,2
"111","treasure",0.75,2
"112","trust",0.5,2
"113","wait",-0.25,2
"114","warned",-0.5,2
"115","wish",0.8,2
"116","worse",-0.75,2
"117","wrong",-0.75,2
"118","abrupt",-0.25,1
"119","abruptly",-0.25,1
"120","accuse",-0.5,1
"121","action",0.25,1
"122","agitated",-0.5,1
"123","aid",1,1
"124","alarm",-0.75,1
"125","alert",-0.25,1
"126","alone",-0.6,1
"127","amazement",0.8,1
"128","annoy",-0.75,1
"129","annoyed",-0.5,1
"130","apologize",0.8,1
"131","apprehensive",-0.75,1
"132","ashamed",-1,1
"133","attention",0.25,1
"134","aunt",0.25,1
"135","avoid",-0.5,1
"136","banned",-1,1
"137","beamed",0.8,1
"138","beaming",0.5,1
"139","beckoned",0.5,1
"140","begging",-0.5,1
"141","bewilderment",-0.5,1
"142","big",0.25,1
"143","bite",-0.6,1
"144","blackened",-0.6,1
"145","blame",-0.75,1
"146","bloody",-0.75,1
"147","bored",-0.5,1
"148","bother",-0.75,1
"149","bowed",-0.25,1
"150","boy",0.25,1
"151","brave",0.5,1
"152","break",-0.25,1
"153","brightly",0.6,1
"154","broadly",0.4,1
"155","broken",-0.75,1
"156","building",0.1,1
"157","burnt",-0.5,1
"158","cannon",-0.4,1
"159","center",0.25,1
"160","cheer",0.75,1
"161","chilly",-0.5,1
"162","clamped",-0.4,1
"163","clearly",0.5,1
"164","cloudy",-0.25,1
"165","competition",-0.25,1
"166","composed",0.8,1
"167","concerned",-0.6,1
"168","convinced",0.6,1
"169","corruption",-0.75,1
"170","cradling",0.8,1
"171","crowded",-0.6,1
"172","curious",0.4,1
"173","curse",-0.75,1
"174","cut",-0.25,1
"175","damn",-0.75,1
"176","dangerous",-0.5,1
"177","dazed",-0.75,1
"178","dear",0.5,1
"179","decency",0.5,1
"180","defense",0.25,1
"181","denying",-0.75,1
"182","depending",-0.25,1
"183","deserted",-0.6,1
"184","deserve",0.25,1
"185","deserved",0.25,1
"186","desperately",-0.5,1
"187","die",-0.75,1
"188","difficulty",-0.5,1
"189","disappointed",-1,1
"190","disapproving",-0.5,1
"191","disgusted",-0.75,1
"192","doubtfully",-0.5,1
"193","dragging",-0.25,1
"194","drooping",-0.6,1
"195","eager",0.75,1
"196","eagerly",0.8,1
"197","eavesdropping",-0.6,1
"198","ecstatic",0.75,1
"199","efficient",0.75,1
"200","engage",0.6,1
"201","enjoying",0.75,1
"202","enthusiastically",1,1
"203","erupt",-0.4,1
"204","essential",0.6,1
"205","exasperated",-1,1
"206","excitedly",0.8,1
"207","exhaustion",-0.5,1
"208","famous",0.5,1
"209","fascinated",0.6,1
"210","fat",-0.5,1
"211","feint",-0.6,1
"212","fighting",-0.8,1
"213","filthy",-0.5,1
"214","finally",0.4,1
"215","fist",-0.4,1
"216","focused",0.6,1
"217","forbidden",-1,1
"218","forget",-0.5,1
"219","forgotten",-0.5,1
"220","free",0.5,1
"221","fresh",0.5,1
"222","frightening",-0.5,1
"223","frozen",-0.25,1
"224","gained",0.5,1
"225","gang",-0.8,1
"226","ghostly",-0.5,1
"227","glad",0.75,1
"228","glittering",0.6,1
"229","gloomy",-1,1
"230","grateful",1,1
"231","grimly",-1,1
"232","grinned",0.4,1
"233","growl",-0.5,1
"234","grunted",-0.6,1
"235","halt",-0.4,1
"236","hang",-0.25,1
"237","hanging",-0.25,1
"238","hardship",-0.75,1
"239","hastily",-0.4,1
"240","haywire",-0.8,1
"241","heavens",0.8,1
"242","hoping",0.6,1
"243","hungry",-0.25,1
"244","ignore",-0.75,1
"245","ignored",-0.6,1
"246","illegal",-1,1
"247","illuminating",0.25,1
"248","impatiently",-0.8,1
"249","innocent",0.8,1
"250","inspiration",1,1
"251","instinctively",0.4,1
"252","insulted",-0.5,1
"253","insults",-0.5,1
"254","interrupted",-0.75,1
"255","irritable",-0.5,1
"256","irritably",-1,1
"257","irritated",-0.5,1
"258","keen",0.5,1
"259","killed",-0.5,1
"260","kind",0.5,1
"261","knife",-0.4,1
"262","knowing",0.6,1
"263","lead",0.25,1
"264","library",0.6,1
"265","likes",0.5,1
"266","limped",-0.8,1
"267","limping",-0.8,1
"268","livid",-0.75,1
"269","loose",-0.25,1
"270","luck",0.75,1
"271","lumpy",-0.5,1
"272","lure",-0.5,1
"273","lured",-0.25,1
"274","madman",-0.75,1
"275","malevolently",-1,1
"276","marveled",0.8,1
"277","masters",0.1,1
"278","menacingly",-0.8,1
"279","miserable",-1,1
"280","miserably",-0.5,1
"281","missed",-0.5,1
"282","missing",-0.5,1
"283","monster",-0.5,1
"284","neat",0.8,1
"285","neatly",0.5,1
"286","nervous",-0.75,1
"287","nice",0.5,1
"288","nicely",1,1
"289","noble",0.75,1
"290","nosy",-0.25,1
"291","odd",-0.25,1
"292","ouch",-1,1
"293","painful",-0.5,1
"294","pale",-0.6,1
"295","panicky",-1,1
"296","perturbed",-0.75,1
"297","pig",-0.5,1
"298","pining",-0.25,1
"299","player",-0.1,1
"300","poor",-0.5,1
"301","powerful",0.75,1
"302","predictions",-0.25,1
"303","prepare",0.1,1
"304","present",0.25,1
"305","problem",-0.75,1
"306","prolong",-0.25,1
"307","promptly",1,1
"308","proper",0.5,1
"309","proud",0.75,1
"310","provide",0.8,1
"311","providing",0.8,1
"312","pry",-0.5,1
"313","puzzled",-0.75,1
"314","quash",-0.75,1
"315","quiet",0.25,1
"316","ragged",-1,1
"317","rant",-0.5,1
"318","ready",0.8,1
"319","rebuilding",0.8,1
"320","received",0.6,1
"321","rigorous",0.1,1
"322","ripped",-0.25,1
"323","rival",-0.25,1
"324","rumors",-0.6,1
"325","sagging",-0.6,1
"326","satisfactory",0.8,1
"327","scared",-0.5,1
"328","scoffed",-1,1
"329","scratched",-0.6,1
"330","screech",-0.5,1
"331","secretive",-0.5,1
"332","shocked",-0.5,1
"333","shopping",0.4,1
"334","skidded",-0.25,1
"335","skidding",-0.25,1
"336","sleek",0.5,1
"337","slowly",-0.25,1
"338","smell",-0.25,1
