"","word","score","n"
"1","like",0.5,14
"2","right",0.8,8
"3","professor",0.4,7
"4","better",0.8,5
"5","fire",-0.25,5
"6","ready",0.8,5
"7","alone",-0.6,4
"8","funny",0.8,4
"9","well",0.8,4
"10","wrong",-0.75,4
"11","ahead",0.8,3
"12","attack",-0.75,3
"13","backed",0.25,3
"14","best",0.5,3
"15","black",-0.25,3
"16","dark",-0.6,3
"17","feeling",0.25,3
"18","found",0.6,3
"19","good",0.75,3
"20","great",0.5,3
"21","hurried",-0.25,3
"22","laugh",0.5,3
"23","new",0.8,3
"24","present",0.25,3
"25","shock",-0.75,3
"26","sick",-0.75,3
"27","wait",-0.25,3
"28","ashes",-0.4,2
"29","burning",-0.4,2
"30","chocolate",0.6,2
"31","clear",0.5,2
"32","cold",-0.5,2
"33","dead",-1,2
"34","deserted",-0.6,2
"35","die",-0.75,2
"36","dull",-0.75,2
"37","enchanted",1,2
"38","falling",-0.75,2
"39","favorite",0.75,2
"40","fine",0.25,2
"41","forgotten",-0.5,2
"42","hanging",-0.25,2
"43","hissed",-0.5,2
"44","interesting",0.75,2
"45","loud",-0.25,2
"46","loves",1,2
"47","magic",0.25,2
"48","moaning",-0.25,2
"49","nervously",-0.5,2
"50","planning",0.25,2
"51","pleased",0.75,2
"52","prophet",0.6,2
"53","pure",1,2
"54","sir",0.25,2
"55","smoke",-0.25,2
"56","smoothly",0.6,2
"57","somber",-0.25,2
"58","stall",-0.5,2
"59","sternly",-0.6,2
"60","stunned",-0.25,2
"61","tired",-0.75,2
"62","toilet",-0.25,2
"63","trembling",-0.5,2
"64","ugly",-0.75,2
"65","unbelievable",-0.75,2
"66","yes",0.8,2
"67","affectionate",0.5,1
"68","affronted",-1,1
"69","aggravating",-0.75,1
"70","agitation",-1,1
"71","agony",-0.5,1
"72","almighty",1,1
"73","amazement",0.8,1
"74","amusing",0.5,1
"75","anxious",-0.75,1
"76","apologetic",0.6,1
"77","ash",-0.4,1
"78","astonishment",0.5,1
"79","attacked",-1,1
"80","attacks",-0.5,1
"81","backward",-0.5,1
"82","beating",-0.5,1
"83","beautiful",0.75,1
"84","beg",-0.75,1
"85","bewildered",-0.5,1
"86","bizarre",-0.75,1
"87","bleakly",-1,1
"88","booming",-0.25,1
"89","bother",-0.75,1
"90","bothering",-0.75,1
"91","bound",-0.25,1
"92","bout",-0.6,1
"93","boy",0.25,1
"94","breakfast",0.6,1
"95","breaking",-0.6,1
"96","brightly",0.6,1
"97","bulging",-0.4,1
"98","care",1,1
"99","careful",0.25,1
"100","carefully",0.25,1
"101","chance",0.25,1
"102","childish",-0.75,1
"103","chosen",0.6,1
"104","claw",-0.6,1
"105","clearly",0.5,1
"106","clouding",-0.25,1
"107","coast",0.6,1
"108","coldly",-0.75,1
"109","concealed",-0.5,1
"110","cracked",-0.5,1
"111","crash",-0.75,1
"112","crashed",-0.6,1
"113","credit",0.4,1
"114","creeping",-0.6,1
"115","curious",0.4,1
"116","curiously",0.4,1
"117","darkness",-0.75,1
