"","word","score","n"
"1","professor",0.4,30
"2","snitch",-1,12
"3","like",0.5,11
"4","crystal",0.6,9
"5","penalty",-0.75,9
"6","good",0.75,7
"7","sorry",-0.5,7
"8","cheering",0.5,6
"9","grim",-0.75,6
"10","hurried",-0.25,6
"11","dear",0.5,5
"12","forward",0.6,5
"13","right",0.8,5
"14","staring",-0.25,5
"15","better",0.8,4
"16","forgotten",-0.5,4
"17","great",0.5,4
"18","hit",-0.25,4
"19","usual",0.4,4
"20","win",0.5,4
"21","work",0.25,4
"22","yes",0.8,4
"23","ahead",0.8,3
"24","angry",-0.75,3
"25","appeal",0.6,3
"26","badly",-0.75,3
"27","break",-0.25,3
"28","cheating",-1,3
"29","difficult",-0.5,3
"30","disappeared",-0.6,3
"31","feeling",0.25,3
"32","fine",0.25,3
"33","flying",0.1,3
"34","foul",-0.75,3
"35","hissed",-0.5,3
"36","hopelessly",-0.6,3
"37","laughing",0.6,3
"38","lead",0.25,3
"39","lost",-0.75,3
"40","shot",-0.4,3
"41","well",0.8,3
"42","won",0.5,3
"43","art",0.6,2
"44","attack",-0.75,2
"45","bad",-0.75,2
"46","best",0.5,2
"47","black",-0.25,2
"48","breakfast",0.6,2
"49","breaking",-0.6,2
"50","broadly",0.4,2
"51","broke",-0.75,2
"52","burden",-0.75,2
"53","clear",0.5,2
"54","completely",0.4,2
"55","dashed",0.25,2
"56","enough",-0.25,2
"57","excitement",1,2
"58","fallen",-0.5,2
"59","fell",-0.5,2
"60","fiercely",-0.25,2
"61","fighting",-0.8,2
"62","finally",0.4,2
"63","fist",-0.4,2
"64","forget",-0.5,2
"65","furious",-1,2
"66","gigantic",0.25,2
"67","golden",0.6,2
"68","halt",-0.4,2
"69","hard",-0.25,2
"70","horrible",-0.75,2
"71","impossible",-0.5,2
"72","incident",-0.25,2
"73","including",0.6,2
"74","joke",0.6,2
"75","leave",-0.25,2
"76","lesson",0.4,2
"77","magical",0.75,2
"78","missed",-0.5,2
"79","mist",-0.25,2
"80","nice",0.5,2
"81","pathetic",-0.75,2
"82","practice",0.4,2
"83","quiet",0.25,2
"84","relief",0.5,2
"85","relieved",1,2
"86","safety",0.8,2
"87","save",0.5,2
"88","screaming",-0.5,2
"89","seized",-0.6,2
"90","smile",0.75,2
"91","sobbed",-1,2
"92","sobbing",-1,2
"93","sparkling",0.5,2
"94","superb",1,2
"95","tactics",-0.25,2
"96","tears",-0.8,2
"97","terrified",-1,2
"98","white",0.4,2
"99","abandoned",-0.5,1
"100","abruptly",-0.25,1
"101","absence",-0.5,1
"102","absorbed",0.5,1
"103","accident",-0.5,1
"104","action",0.25,1
"105","advantage",0.75,1
"106","alone",-0.6,1
"107","amazement",0.8,1
"108","amazing",0.5,1
"109","anger",-0.75,1
"110","anxious",-0.75,1
"111","anxiously",-1,1
"112","applauded",0.8,1
"113","applauding",0.8,1
"114","applause",0.5,1
"115","avoid",-0.5,1
"116","awarded",0.5,1
"117","awed",0.4,1
"118","backward",-0.5,1
"119","beamed",0.8,1
"120","beaten",-1,1
"121","beating",-0.5,1
"122","bent",-0.4,1
"123","bewildered",-0.5,1
"124","blankly",-0.4,1
"125","bleed",-0.5,1
"126","bleeding",-0.5,1
"127","blinded",-1,1
"128","block",-0.4,1
"129","blocking",-0.5,1
"130","bother",-0.75,1
"131","bout",-0.6,1
"132","brandishing",-0.6,1
"133","breakneck",-0.25,1
"134","bright",0.5,1
"135","brother",0.4,1
"136","brutality",-0.75,1
"137","buried",-0.6,1
"138","burn",-0.4,1
"139","care",1,1
"140","center",0.25,1
"141","challenge",-0.25,1
"142","chance",0.25,1
"143","charm",0.75,1
"144","chattering",-0.25,1
"145","cheers",1,1
"146","choked",-1,1
"147","clairvoyant",0.25,1
"148","clearly",0.5,1
"149","collapse",-0.75,1
"150","commentator",0.25,1
"151","complain",-0.75,1
"152","concern",-0.6,1
"153","concerned",-0.6,1
"154","confused",-0.5,1
"155","contentment",0.6,1
"156","cracking",-0.4,1
"157","damage",-0.75,1
"158","dangerous",-0.5,1
"159","dark",-0.6,1
"160","deal",0.25,1
"161","death",-0.75,1
"162","delight",1,1
"163","delighted",0.75,1
"164","derisively",-1,1
"165","determined",0.5,1
"166","dignity",0.5,1
"167","dirtiest",-0.8,1
"168","dirty",-0.75,1
"169","disappointed",-1,1
"170","disturbed",-0.75,1
"171","disturbing",-0.5,1
"172","doubted",-0.8,1
"173","drowned",-0.8,1
"174","dungeons",-0.8,1
"175","eat",0.6,1
"176","empty",-0.25,1
"177","enjoyed",1,1
"178","enmity",-0.5,1
"179","enraged",-0.75,1
"180","enthusiastically",1,1
"181","eruption",-0.5,1
"182","essential",0.6,1
"183","evil",-0.75,1
"184","execution",-1,1
"185","expect",0.4,1
"186","exuberant",0.5,1
"187","failed",-0.5,1
"188","fairly",0.5,1
"189","faking",-0.5,1
"190","familiar",0.8,1
"191","fat",-0.5,1
"192","fatal",-0.5,1
"193","fault",-0.5,1
"194","filthy",-0.5,1
"195","fire",-0.25,1
"196","fit",0.4,1
"197","flabbergasted",-0.5,1
"198","fleeting",-0.4,1
"199","foolish",-0.75,1
"200","fools",-0.5,1
"201","forbidden",-1,1
"202","found",0.6,1
"203","frantic",-0.75,1
"204","freely",1,1
"205","frightened",-0.5,1
"206","frustration",-1,1
"207","furiously",-1,1
"208","gaining",0.75,1
"209","giggles",0.8,1
"210","glared",-0.8,1
"211","glimmer",0.5,1
"212","glow",0.25,1
"213","glowing",0.25,1
"214","goodness",1,1
"215","greater",0.5,1
"216","groaned",-0.8,1
"217","growing",0.8,1
"218","hidden",-0.25,1
"219","hitting",-0.6,1
"220","hoarse",-0.8,1
"221","holiday",0.8,1
"222","hope",0.5,1
"223","hopes",0.6,1
"224","horrified",-0.75,1
"225","hug",0.75,1
"226","impair",-0.5,1
"227","imposed",-0.8,1
"228","impressed",0.5,1
"229","impression",0.1,1
"230","infinite",0.6,1
"231","innocent",0.8,1
"232","join",0.25,1
"233","joined",0.6,1
"234","jokes",0.6,1
"235","jolt",-0.5,1
"236","kind",0.5,1
"237","late",-0.25,1
"238","laughs",0.8,1
"239","leading",0.25,1
"240","leads",0.4,1
"241","led",0.4,1
"242","legendary",0.75,1
"243","level",0.4,1
"244","library",0.6,1
"245","lion",0.1,1
"246","lose",-0.25,1
"247","losing",-0.75,1
"248","loud",-0.25,1
"249","louder",-0.25,1
"250","luck",0.75,1
"251","lucky",0.75,1
"252","lurched",-0.8,1
"253","lurking",-1,1
"254","lying",-0.5,1
"255","maliciously",-1,1
"256","maniac",-0.5,1
"257","mistake",-0.75,1
"258","mistaken",-1,1
"259","model",0.4,1
"260","motionless",-0.4,1
"261","mud",-0.25,1
"262","mundane",-1,1
"263","nasty",-1,1
"264","nerves",-0.4,1
"265","nervous",-0.75,1
"266","nervously",-0.5,1
"267","noble",0.75,1
"268","numb",-0.75,1
"269","obsessed",-0.4,1
"270","odd",-0.25,1
"271","omen",-0.8,1
"272","ouch",-1,1
"273","paler",-0.6,1
"274","perfect",0.75,1
"275","pillow",0.4,1
"276","player",-0.1,1
"277","positively",0.75,1
"278","prepared",0.5,1
"279","pressure",-0.5,1
"280","prodded",-0.8,1
"281","punishment",-0.5,1
"282","refined",1,1
"283","reprovingly",-0.25,1
"284","retaliation",-1,1
"285","revenge",-1,1
"286","rickety",-1,1
"287","ridiculous",-0.75,1
"288","sabotage",-0.75,1
"289","sadly",-1,1
"290","safe",0.75,1
"291","saved",0.8,1
"292","scandalized",-1,1
"293","scared",-0.5,1
"294","scrambled",-0.25,1
"295","scum",-0.5,1
"296","securely",0.8,1
"297","sensation",0.6,1
"298","serpent",-0.25,1
"299","shadowy",-1,1
"300","sharply",-0.25,1
"301","shimmering",0.6,1
"302","shock",-0.75,1
"303","shooting",-0.6,1
"304","shrilly",-0.8,1
"305","sick",-0.75,1
"306","sickening",-0.75,1
"307","sinking",-0.25,1
"308","skidded",-0.25,1
"309","skill",0.8,1
"310","slouching",-0.6,1
"311","smack",-0.5,1
"312","smashed",-0.6,1
"313","smudged",-0.5,1
"314","snatched",-0.8,1
"315","spectacular",0.8,1
"316","spent",-0.25,1
"317","spilling",-0.4,1
"318","sprouting",0.1,1
"319","staggered",-0.6,1
"320","stalking",-0.8,1
"321","stifle",-0.5,1
"322","stifling",-0.5,1
"323","straight",0.6,1
"324","strength",0.5,1
"325","study",0.25,1
"326","stunned",-0.25,1
"327","stupid",-1,1
"328","sufficient",1,1
"329","supporters",0.8,1
"330","tangled",-0.75,1
"331","teacher",0.25,1
"332","teardrops",-0.6,1
"333","tension",-0.5,1
"334","thirsty",-0.25,1
"335","thrill",0.5,1
"336","triumph",0.75,1
"337","troubling",-1,1
"338","unbiased",0.75,1
"339","uncontrollably",-1,1
"340","useful",0.5,1
"341","useless",-0.75,1
"342","vanished",-0.6,1
"343","vision",0.5,1
"344","visit",0.4,1
"345","wait",-0.25,1
"346","wary",-1,1
"347","waste",-0.75,1
"348","weakly",-1,1
"349","weird",-0.25,1
"350","winning",0.75,1
"351","wins",0.5,1
"352","worked",0.25,1
"353","working",0.25,1
"354","worried",-0.75,1
"355","worth",0.75,1
"356","writhing",-0.8,1
