"","word","score","n"
"1","like",0.5,18
"2","well",0.8,8
"3","sorry",-0.5,6
"4","great",0.5,5
"5","hollow",-0.5,5
"6","finally",0.4,4
"7","good",0.75,4
"8","laugh",0.5,4
"9","right",0.8,4
"10","alive",0.5,3
"11","bunk",-0.25,3
"12","dangerous",-0.5,3
"13","difficult",-0.5,3
"14","fell",-0.5,3
"15","talk",0.4,3
"16","yes",0.8,3
"17","young",0.4,3
"18","agreed",0.5,2
"19","alone",-0.6,2
"20","beaded",-0.25,2
"21","beautiful",0.75,2
"22","better",0.8,2
"23","bizarre",-0.75,2
"24","black",-0.25,2
"25","breaks",-0.4,2
"26","bright",0.5,2
"27","crumple",-0.6,2
"28","darkness",-0.75,2
"29","deal",0.25,2
"30","death",-0.75,2
"31","desperate",-0.75,2
"32","dirty",-0.75,2
"33","embarrassed",-0.4,2
"34","enough",-0.25,2
"35","extraordinary",0.75,2
"36","found",0.6,2
"37","glittering",0.6,2
"38","hidden",-0.25,2
"39","important",0.75,2
"40","leading",0.25,2
"41","led",0.4,2
"42","lies",-1,2
"43","love",0.75,2
"44","lying",-0.5,2
"45","magical",0.75,2
"46","new",0.8,2
"47","peculiar",-0.25,2
"48","powerful",0.75,2
"49","practice",0.4,2
"50","presence",0.4,2
"51","reason",0.6,2
"52","remove",-0.25,2
"53","scar",-0.5,2
"54","shock",-0.75,2
"55","stop",-0.4,2
"56","straight",0.6,2
"57","stuck",-0.25,2
"58","taboo",-0.5,2
"59","white",0.4,2
"60","ability",0.5,1
"61","absolute",-0.25,1
"62","accept",1,1
"63","advisable",1,1
"64","afraid",-0.75,1
"65","agree",0.5,1
"66","aid",1,1
"67","amused",0.5,1
"68","anger",-0.75,1
"69","angry",-0.75,1
"70","annoying",-0.75,1
"71","anxiously",-1,1
"72","appearing",0.25,1
"73","apprehensively",-1,1
"74","assorted",0.25,1
"75","austere",-0.5,1
"76","awful",-0.75,1
"77","awkward",-0.5,1
"78","bad",-0.75,1
"79","balance",0.6,1
"80","bent",-0.4,1
"81","big",0.25,1
"82","bore",-0.75,1
"83","bracing",-0.25,1
"84","breaking",-0.6,1
"85","breakthroughs",0.8,1
"86","brightly",0.6,1
"87","broadly",0.4,1
"88","broke",-0.75,1
"89","buoyant",0.5,1
"90","buried",-0.6,1
"91","cheer",0.75,1
"92","cheery",1,1
"93","clearly",0.5,1
"94","coldly",-0.75,1
"95","comforting",0.5,1
"96","comical",0.5,1
"97","completely",0.4,1
"98","concealed",-0.5,1
"99","confidence",0.75,1
"100","contact",0.4,1
"101","continuing",0.4,1
"102","convince",0.5,1
"103","cornered",-0.8,1
"104","cowardly",-1,1
"105","creature",-0.25,1
"106","credit",0.4,1
"107","cried",-1,1
"108","crooked",-0.5,1
"109","cry",-0.75,1
"110","danger",-0.75,1
"111","dark",-0.6,1
"112","dead",-1,1
"113","decent",0.5,1
"114","deign",-0.8,1
"115","delightful",0.75,1
"116","deserted",-0.6,1
"117","desire",0.6,1
"118","destruction",-0.75,1
"119","died",-0.5,1
"120","disappeared",-0.6,1
"121","disappointed",-1,1
"122","distraction",-0.75,1
"123","disturbance",-0.75,1
"124","eager",0.75,1
"125","earnestly",0.5,1
"126","easy",0.8,1
"127","encouragingly",1,1
"128","engrossed",0.6,1
"129","enhance",0.5,1
"130","evade",-0.5,1
"131","exasperated",-1,1
"132","excellent",1,1
"133","exchange",0.25,1
"134","excited",0.75,1
"135","excuse",-0.75,1
"136","explode",-0.5,1
"137","exquisite",0.5,1
"138","faint",-0.8,1
"139","fair",0.75,1
"140","familiar",0.8,1
"141","fantastic",0.75,1
"142","favor",0.6,1
"143","fearing",-0.75,1
"144","feeling",0.25,1
"145","fine",0.25,1
"146","fit",0.4,1
"147","forgotten",-0.5,1
"148","frowning",-0.75,1
"149","fruits",0.6,1
"150","funeral",-0.8,1
"151","garden",0.6,1
"152","ghostly",-0.5,1
"153","gigantic",0.25,1
"154","glad",0.75,1
"155","golden",0.6,1
"156","grateful",1,1
"157","grave",-0.5,1
"158","greatest",0.5,1
"159","guilty",-0.75,1
"160","guts",0.25,1
"161","hacked",-0.6,1
"162","hanging",-0.25,1
"163","happy",0.75,1
"164","hard",-0.25,1
"165","hated",-0.5,1
"166","hates",-0.75,1
"167","hatred",-0.5,1
"168","helped",0.8,1
"169","helping",0.5,1
"170","holiday",0.8,1
"171","hypocrite",-0.5,1
"172","ill",-0.5,1
"173","impressed",0.5,1
"174","impression",0.1,1
"175","including",0.6,1
"176","incredulous",-0.5,1
"177","intense",-0.25,1
"178","interest",0.5,1
"179","irritated",-0.5,1
"180","keen",0.5,1
"181","kidding",0.25,1
"182","kind",0.5,1
"183","labyrinth",-0.25,1
"184","longing",-0.25,1
"185","loud",-0.25,1
"186","magic",0.25,1
"187","maintaining",0.6,1
"188","mar",-0.5,1
"189","mate",0.6,1
"190","mesmerized",0.25,1
"191","missed",-0.5,1
"192","mourner",-1,1
"193","mulish",-0.8,1
"194","mysterious",-0.4,1
"195","neat",0.8,1
"196","nervous",-0.75,1
"197","nonexistent",-0.6,1
"198","odd",-0.25,1
"199","offer",0.1,1
"200","optimistic",0.5,1
"201","outburst",-0.4,1
"202","overgrown",-1,1
"203","painful",-0.5,1
"204","perfect",0.75,1
"205","perfectly",0.5,1
"206","plum",0.4,1
"207","poorly",-0.75,1
"208","positively",0.75,1
"209","precariously",-0.5,1
"210","pretense",-0.5,1
"211","pretty",0.75,1
"212","primary",0.6,1
"213","problem",-0.75,1
"214","prodded",-0.8,1
"215","protection",0.8,1
"216","protective",0.5,1
"217","querulous",-1,1
"218","rapped",-0.25,1
"219","reading",0.1,1
"220","recovery",0.25,1
"221","remorse",-1,1
"222","retort",-0.4,1
"223","scowl",-1,1
"224","scratched",-0.6,1
"225","seized",-0.6,1
"226","shaky",-1,1
"227","shamelessly",-0.4,1
"228","sharply",-0.25,1
"229","shiver",-0.5,1
"230","shoving",-0.6,1
"231","shy",-0.4,1
"232","sink",-0.25,1
"233","slap",-0.5,1
"234","smile",0.75,1
"235","snitch",-1,1
"236","somber",-0.25,1
"237","spent",-0.25,1
"238","spirits",0.25,1
"239","stalked",-0.8,1
"240","stitches",-0.6,1
"241","stopped",-0.4,1
"242","strange",-0.5,1
"243","struggle",-0.75,1
"244","succeed",0.5,1
"245","support",0.5,1
"246","surprise",0.6,1
"247","suspiciously",-0.6,1
"248","terrified",-1,1
"249","thoughtfully",1,1
"250","treasure",0.75,1
"251","trouble",-0.5,1
"252","tumbled",-0.5,1
"253","uncomfortable",-0.75,1
"254","understanding",1,1
"255","unexpected",-0.25,1
"256","unfamiliar",-0.6,1
"257","unforgettable",0.5,1
"258","unnaturally",-0.8,1
"259","unwilling",-0.8,1
"260","useful",0.5,1
"261","vanished",-0.6,1
"262","variety",0.25,1
"263","visit",0.4,1
"264","wait",-0.25,1
"265","war",-0.5,1
"266","warm",0.5,1
"267","wart",-0.6,1
"268","weird",-0.25,1
"269","welcome",0.5,1
"270","whipped",-0.8,1
"271","wireless",0.25,1
"272","wit",0.6,1
"273","witch",-0.4,1
"274","wizard",0.4,1
"275","worm",-0.25,1
"276","worried",-0.75,1
"277","wrought",-0.5,1
