"","word","score","n"
"1","professor",0.4,51
"2","death",-0.75,20
"3","like",0.5,12
"4","dead",-1,8
"5","well",0.8,8
"6","right",0.8,6
"7","black",-0.25,5
"8","care",1,5
"9","curse",-0.75,5
"10","dark",-0.6,5
"11","fight",-0.5,5
"12","lying",-0.5,5
"13","tears",-0.8,5
"14","wounds",-1,5
"15","yes",0.8,5
"16","attacked",-1,4
"17","darkness",-0.75,4
"18","fault",-0.5,4
"19","forward",0.6,4
"20","killed",-0.5,4
"21","love",0.75,4
"22","sorry",-0.5,4
"23","boy",0.25,3
"24","broke",-0.75,3
"25","empty",-0.25,3
"26","fake",-0.75,3
"27","fell",-0.5,3
"28","found",0.6,3
"29","fully",0.4,3
"30","good",0.75,3
"31","hit",-0.25,3
"32","hurt",-0.75,3
"33","joined",0.6,3
"34","lament",-0.75,3
"35","leave",-0.25,3
"36","marry",0.6,3
"37","music",0.6,3
"38","staring",-0.25,3
"39","stop",-0.4,3
"40","thank",0.5,3
"41","agree",0.5,2
"42","barrier",-0.5,2
"43","beautiful",0.75,2
"44","charm",0.75,2
"45","clear",0.5,2
"46","collapsed",-0.8,2
"47","completely",0.4,2
"48","contamination",-0.5,2
"49","crying",-0.5,2
"50","curious",0.4,2
"51","cursed",-0.5,2
"52","curses",-0.8,2
"53","deserted",-0.6,2
"54","falling",-0.75,2
"55","fat",-0.5,2
"56","fiercely",-0.25,2
"57","fighting",-0.8,2
"58","firing",-0.6,2
"59","grief",-0.75,2
"60","handsome",1,2
"61","harsh",-1,2
"62","hastily",-0.4,2
"63","ill",-0.5,2
"64","important",0.75,2
"65","incredulously",-0.4,2
"66","join",0.25,2
"67","killing",-0.75,2
"68","leading",0.25,2
"69","leaking",-0.5,2
"70","losing",-0.75,2
"71","lost",-0.75,2
"72","lovely",0.75,2
"73","missed",-0.5,2
"74","odd",-0.25,2
"75","ready",0.8,2
"76","reason",0.6,2
"77","ridiculous",-0.75,2
"78","ripped",-0.25,2
"79","smelling",-0.25,2
"80","sob",-0.5,2
"81","startled",-0.6,2
"82","straight",0.6,2
"83","sweating",-0.25,2
"84","talk",0.4,2
"85","terrible",-0.75,2
"86","trembling",-0.5,2
"87","weeping",-0.5,2
"88","wish",0.8,2
"89","work",0.25,2
"90","young",0.4,2
"91","accomplished",0.75,1
"92","admit",0.6,1
"93","adventure",0.5,1
"94","agitated",-0.5,1
"95","alarmingly",-0.6,1
"96","alive",0.5,1
"97","alone",-0.6,1
"98","anxious",-0.75,1
"99","appropriate",1,1
"100","argument",-0.8,1
"101","assent",0.4,1
"102","attention",0.25,1
"103","awful",-0.75,1
"104","badly",-0.75,1
"105","battered",-0.5,1
"106","battle",-0.5,1
"107","beauty",0.5,1
"108","bent",-0.4,1
"109","bewildered",-0.5,1
"110","big",0.25,1
"111","bitterly",-1,1
"112","blame",-0.75,1
"113","blankly",-0.4,1
"114","bleakly",-1,1
"115","blindly",-1,1
"116","blocked",-0.4,1
"117","blocking",-0.5,1
"118","bloody",-0.75,1
"119","bore",-0.75,1
"120","bound",-0.25,1
"121","bowels",-0.4,1
"122","brave",0.5,1
"123","break",-0.25,1
"124","broken",-0.75,1
"125","bruise",-0.5,1
"126","choked",-1,1
"127","clapped",0.25,1
"128","coast",0.6,1
"129","cold",-0.5,1
"130","collapse",-0.75,1
"131","confide",-0.25,1
"132","confirmed",0.5,1
"133","confusing",-0.5,1
"134","contact",0.4,1
"135","contradict",-0.5,1
"136","convince",0.5,1
"137","convinced",0.6,1
"138","crestfallen",-1,1
"139","crooked",-0.5,1
"140","cure",1,1
"141","curiosity",0.5,1
"142","damn",-0.75,1
"143","danger",-0.75,1
"144","dangerous",-0.5,1
"145","defense",0.25,1
"146","demanded",-0.4,1
"147","desire",0.6,1
"148","devastated",-0.5,1
"149","die",-0.75,1
"150","died",-0.5,1
"151","disappeared",-0.6,1
"152","disoriented",-0.5,1
"153","disturbing",-0.5,1
"154","doubted",-0.8,1
"155","dungeons",-0.8,1
"156","duplicity",-0.8,1
"157","dust",-0.5,1
"158","ease",0.75,1
"159","edged",-0.25,1
"160","enough",-0.25,1
"161","established",0.4,1
"162","exhausted",-0.75,1
"163","expect",0.4,1
"164","explosion",-0.6,1
"165","fall",-0.25,1
"166","fallen",-0.5,1
"167","fear",-0.75,1
"168","fine",0.25,1
"169","fired",-0.5,1
"170","fitting",0.4,1
"171","flowery",0.6,1
"172","flying",0.1,1
"173","fond",0.5,1
"174","force",-0.6,1
"175","forgotten",-0.5,1
"176","frozen",-0.25,1
"177","funeral",-0.8,1
"178","genuine",0.5,1
"179","glad",0.75,1
"180","glared",-0.8,1
"181","glaring",-0.8,1
"182","glory",0.75,1
"183","goblin",-0.8,1
"184","golden",0.6,1
"185","great",0.5,1
"186","greet",0.8,1
"187","groaned",-0.8,1
"188","grope",-0.4,1
"189","grotesque",-0.75,1
"190","guiding",0.6,1
"191","happier",0.5,1
"192","hate",-0.75,1
"193","hated",-0.5,1
"194","heal",0.75,1
"195","helping",0.5,1
"196","helplessly",-0.5,1
"197","hollow",-0.5,1
"198","hoping",0.6,1
"199","horrible",-0.75,1
"200","horrified",-0.75,1
"201","immobilized",-0.5,1
"202","incomprehensible",-0.5,1
"203","indecent",-0.5,1
"204","inert",-0.25,1
"205","infamy",-0.5,1
"206","information",0.4,1
"207","interrogated",-0.6,1
"208","intruding",-1,1
"209","kind",0.5,1
"210","kindly",0.5,1
"211","knowing",0.6,1
"212","liked",0.5,1
"213","lose",-0.25,1
"214","loud",-0.25,1
"215","loving",0.75,1
"216","luckily",0.5,1
"217","mad",-0.75,1
"218","magical",0.75,1
"219","mangled",-1,1
"220","matron",0.1,1
"221","mess",-0.75,1
"222","messed",-0.5,1
"223","missing",-0.5,1
"224","monster",-0.5,1
"225","monstrous",-0.5,1
"226","mourning",-0.5,1
"227","murder",-0.75,1
"228","mutilated",-1,1
"229","nasty",-1,1
"230","natural",0.6,1
"231","new",0.8,1
"232","nightmare",-0.75,1
"233","obscured",-0.6,1
"234","pain",-0.75,1
"235","pale",-0.6,1
"236","pay",-0.1,1
"237","peaceful",0.75,1
"238","pillow",0.4,1
"239","please",1,1
"240","pointless",-0.75,1
"241","poisoned",-0.75,1
"242","poor",-0.5,1
"243","powerful",0.75,1
"244","pressure",-0.5,1
"245","quiet",0.25,1
"246","refusing",-0.5,1
"247","renewed",0.25,1
"248","retreated",-0.4,1
"249","rumor",-0.25,1
"250","sadly",-1,1
"251","savaged",-1,1
"252","scars",-1,1
"253","shame",-0.75,1
"254","shock",-0.75,1
"255","slashed",-0.5,1
"256","slunk",-0.6,1
"257","smile",0.75,1
"258","sobs",-0.8,1
"259","sparkling",0.5,1
"260","spectacle",0.4,1
"261","squeaky",-0.25,1
"262","stabbed",-0.5,1
"263","stain",-0.5,1
"264","stopped",-0.4,1
"265","strained",-0.75,1
"266","strangled",-0.5,1
"267","stricken",-0.5,1
"268","stunned",-0.25,1
"269","stupefied",-0.6,1
"270","stupid",-1,1
"271","suspected",-0.6,1
"272","swayed",-0.4,1
"273","swear",-0.1,1
"274","swollen",-0.5,1
"275","tangled",-0.75,1
"276","teach",0.4,1
"277","teacher",0.25,1
"278","tense",-0.5,1
"279","terrified",-1,1
"280","trap",-0.5,1
"281","tribute",0.6,1
"282","trouble",-0.5,1
"283","trusted",0.5,1
"284","trusting",1,1
"285","truth",1,1
"286","unconscious",-0.5,1
"287","unique",0.6,1
"288","unlikely",-0.5,1
"289","unrecognizable",-0.6,1
"290","unscathed",0.8,1
"291","unwelcome",-0.75,1
"292","vanished",-0.6,1
"293","vanishing",-0.6,1
"294","vengeance",-0.75,1
"295","vision",0.5,1
"296","wail",-0.75,1
"297","wait",-0.25,1
"298","warmer",0.6,1
"299","weak",-0.5,1
"300","wizard",0.4,1
"301","worry",-0.75,1
"302","worth",0.75,1
