"","word","score","n"
"1","like",0.5,19
"2","wizard",0.4,12
"3","right",0.8,8
"4","great",0.5,7
"5","stop",-0.4,7
"6","famous",0.5,6
"7","aunt",0.25,5
"8","boy",0.25,5
"9","crash",-0.75,5
"10","sorry",-0.5,5
"11","well",0.8,5
"12","bad",-0.75,4
"13","kill",-0.75,4
"14","angry",-0.75,3
"15","bent",-0.4,3
"16","black",-0.25,3
"17","finally",0.4,3
"18","fire",-0.25,3
"19","found",0.6,3
"20","good",0.75,3
"21","killed",-0.5,3
"22","lost",-0.75,3
"23","magic",0.25,3
"24","strange",-0.5,3
"25","witchcraft",-0.25,3
"26","worse",-0.75,3
"27","afraid",-0.75,2
"28","anger",-0.75,2
"29","await",-0.5,2
"30","baby",0.6,2
"31","best",0.5,2
"32","better",0.8,2
"33","birthday",0.8,2
"34","clean",0.75,2
"35","courage",0.75,2
"36","dark",-0.6,2
"37","dear",0.5,2
"38","died",-0.5,2
"39","dirty",-0.75,2
"40","disappeared",-0.6,2
"41","enough",-0.25,2
"42","expelled",-0.6,2
"43","fat",-0.5,2
"44","fell",-0.5,2
"45","forbid",-0.75,2
"46","force",-0.6,2
"47","funny",0.8,2
"48","furious",-1,2
"49","grateful",1,2
"50","greatest",0.5,2
"51","happy",0.75,2
"52","hit",-0.25,2
"53","horrible",-0.75,2
"54","leave",-0.25,2
"55","mistake",-0.75,2
"56","pig",-0.5,2
"57","please",1,2
"58","pleased",0.75,2
"59","powerful",0.75,2
"60","proud",0.75,2
"61","rubbish",-0.75,2
"62","sagged",-0.6,2
"63","scared",-0.5,2
"64","sticky",-0.25,2
"65","storm",-0.25,2
"66","terrified",-1,2
"67","wait",-0.25,2
"68","warmth",0.5,2
"69","warning",-0.5,2
"70","wild",-0.25,2
"71","witch",-0.4,2
"72","work",0.25,2
"73","abnormal",-0.5,1
"74","accept",1,1
"75","accepted",0.8,1
"76","angrily",-0.5,1
"77","anxious",-0.75,1
"78","bath",0.4,1
"79","battered",-0.5,1
"80","beaming",0.5,1
"81","beating",-0.5,1
"82","bewildered",-0.5,1
"83","blazing",-0.25,1
"84","blinding",-0.8,1
"85","boom",-0.4,1
"86","breaking",-0.6,1
"87","budge",-0.4,1
"88","bullied",-0.5,1
"89","burnt",-0.5,1
"90","cannon",-0.4,1
"91","care",1,1
"92","chocolate",0.6,1
"93","clamped",-0.4,1
"94","clearly",0.5,1
"95","cold",-0.5,1
"96","completely",0.4,1
"97","cowering",-1,1
"98","crackpot",-1,1
"99","crouching",-0.25,1
"100","cruel",-1,1
"101","curse",-0.75,1
"102","cut",-0.25,1
"103","danger",-0.75,1
"104","deafening",-1,1
"105","defeated",-1,1
"106","demand",-0.5,1
"107","denying",-0.75,1
"108","die",-0.75,1
"109","difficult",-0.5,1
"110","dreading",-1,1
"111","eagerly",0.8,1
"112","easy",0.8,1
"113","empty",-0.25,1
"114","evil",-0.75,1
"115","explode",-0.5,1
"116","failed",-0.5,1
"117","fear",-0.75,1
"118","feeling",0.25,1
"119","fierce",-0.5,1
"120","fight",-0.5,1
"121","finest",0.5,1
"122","fitted",0.4,1
"123","fool",-0.75,1
"124","forgotten",-0.5,1
"125","freak",-0.8,1
"126","friendly",0.75,1
"127","frozen",-0.25,1
"128","gang",-0.8,1
"129","gasp",-0.8,1
"130","glaring",-0.8,1
"131","glinting",0.25,1
"132","grand",0.5,1
"133","groaned",-0.8,1
"134","grow",0.8,1
"135","grunted",-0.6,1
"136","gun",-0.5,1
"137","hidden",-0.25,1
"138","hissed",-0.5,1
"139","hope",0.5,1
"140","horribly",-0.5,1
"141","horror",-1,1
"142","hot",-0.25,1
"143","hungry",-0.25,1
"144","incredible",0.5,1
"145","insult",-1,1
"146","interested",0.5,1
"147","introduced",0.6,1
"148","journey",0.4,1
"149","keen",0.5,1
"150","kick",-0.25,1
"151","late",-0.25,1
"152","laugh",0.5,1
"153","liked",0.5,1
"154","loud",-0.25,1
"155","luck",0.75,1
"156","mad",-0.75,1
"157","nicer",1,1
"158","odd",-0.25,1
"159","outrage",-1,1
"160","pain",-0.75,1
"161","painful",-0.5,1
"162","pale",-0.6,1
"163","panic",-0.8,1
"164","positively",0.75,1
"165","professor",0.4,1
"166","rage",-1,1
"167","ranting",-1,1
"168","respect",0.5,1
"169","revenge",-1,1
"170","ridiculous",-0.75,1
"171","rifle",-0.4,1
"172","ruefully",-1,1
"173","ruined",-0.75,1
"174","sad",-0.5,1
"175","sadly",-1,1
"176","safe",0.75,1
"177","scandal",-1,1
"178","scuttled",-0.6,1
"179","seized",-0.6,1
"180","shadowy",-1,1
"181","sharply",-0.25,1
"182","shocked",-0.5,1
"183","sincerely",0.5,1
"184","skidding",-0.25,1
"185","smash",-0.75,1
"186","smell",-0.25,1
"187","smile",0.75,1
"188","smiling",0.75,1
"189","snarled",-1,1
"190","spent",-0.25,1
"191","squashed",-0.6,1
"192","squeal",-0.25,1
"193","stopped",-0.4,1
"194","stranger",-0.5,1
"195","strictly",-0.6,1
"196","stronger",0.5,1
"197","stumped",-0.8,1
"198","stupidly",-0.75,1
"199","sunk",-0.5,1
"200","supreme",0.5,1
"201","surprise",0.6,1
"202","tangled",-0.75,1
"203","teach",0.4,1
"204","temper",-0.5,1
"205","terrible",-0.75,1
"206","thank",0.5,1
"207","trembling",-0.5,1
"208","trouble",-0.5,1
"209","trust",0.5,1
"210","truth",1,1
"211","upset",-0.75,1
"212","vacation",0.8,1
"213","vanished",-0.6,1
"214","warn",-0.75,1
"215","weak",-0.5,1
"216","white",0.4,1
"217","wonderful",0.75,1
"218","working",0.25,1
"219","worried",-0.75,1
"220","worry",-0.75,1
