"","word","score","n"
"1","well",0.8,7
"2","prophet",0.6,6
"3","dark",-0.6,5
"4","like",0.5,5
"5","right",0.8,4
"6","scar",-0.5,4
"7","cage",-0.6,3
"8","dear",0.5,3
"9","found",0.6,3
"10","goodness",1,3
"11","new",0.8,3
"12","rumors",-0.6,3
"13","work",0.25,3
"14","worried",-0.75,3
"15","alive",0.5,2
"16","angrily",-0.5,2
"17","black",-0.25,2
"18","chance",0.25,2
"19","choking",-0.5,2
"20","completely",0.4,2
"21","dinner",0.6,2
"22","enough",-0.25,2
"23","exhausted",-0.75,2
"24","fire",-0.25,2
"25","furiously",-1,2
"26","good",0.75,2
"27","heaved",-0.4,2
"28","holiday",0.8,2
"29","hurt",-0.75,2
"30","hurting",-1,2
"31","importantly",-0.25,2
"32","loud",-0.25,2
"33","lucky",0.75,2
"34","magic",0.25,2
"35","manage",0.4,2
"36","money",0.6,2
"37","pay",-0.1,2
"38","professor",0.4,2
"39","properly",1,2
"40","ruined",-0.75,2
"41","stubbornly",-0.5,2
"42","terrified",-1,2
"43","thank",0.5,2
"44","treats",-0.25,2
"45","wizard",0.4,2
"46","absolute",-0.25,1
"47","accusation",-1,1
"48","agreed",0.5,1
"49","argument",-0.8,1
"50","attention",0.25,1
"51","bad",-0.75,1
"52","bent",-0.4,1
"53","best",0.5,1
"54","better",0.8,1
"55","big",0.25,1
"56","birthday",0.8,1
"57","blame",-0.75,1
"58","blunders",-1,1
"59","breakfast",0.6,1
"60","breaking",-0.6,1
"61","charm",0.75,1
"62","choice",0.4,1
"63","clamoring",-0.6,1
"64","complaining",-1,1
"65","crashed",-0.6,1
"66","cry",-0.75,1
"67","curiously",0.4,1
"68","dawn",0.5,1
"69","dazed",-0.75,1
"70","death",-0.75,1
"71","derisive",-1,1
"72","deserted",-0.6,1
"73","died",-0.5,1
"74","disappointed",-1,1
"75","disbelief",-0.5,1
"76","discussion",0.4,1
"77","disgrace",-1,1
"78","disgraceful",-0.5,1
"79","disgust",-1,1
"80","dream",0.25,1
"81","dump",-0.5,1
"82","empty",-0.25,1
"83","exasperation",-0.75,1
"84","excitement",1,1
"85","explodes",-0.6,1
"86","favor",0.6,1
"87","feeling",0.25,1
"88","feint",-0.6,1
"89","fell",-0.5,1
"90","fine",0.25,1
"91","fireproof",0.6,1
"92","flushing",-0.4,1
"93","fondly",0.5,1
"94","forget",-0.5,1
"95","fraud",-0.75,1
"96","free",0.5,1
"97","frenzy",-0.75,1
"98","funny",0.8,1
"99","gold",0.5,1
"100","golden",0.6,1
"101","great",0.5,1
"102","greater",0.5,1
"103","halt",-0.4,1
"104","hang",-0.25,1
"105","hard",-0.25,1
"106","hearth",0.6,1
"107","hissed",-0.5,1
"108","horrified",-0.75,1
"109","horror",-1,1
"110","hug",0.75,1
"111","hurried",-0.25,1
"112","hurts",-0.75,1
"113","information",0.4,1
"114","interviewed",-0.25,1
"115","irresponsible",-0.5,1
"116","irritably",-1,1
"117","joined",0.6,1
"118","journey",0.4,1
"119","kidding",0.25,1
"120","kill",-0.75,1
"121","lashed",-0.8,1
"122","late",-0.25,1
"123","laugh",0.5,1
"124","laughed",0.8,1
"125","leaden",-0.25,1
"126","leading",0.25,1
"127","liked",0.5,1
"128","limp",-0.5,1
"129","longingly",-0.25,1
"130","lost",-0.75,1
"131","louder",-0.25,1
"132","magical",0.75,1
"133","meaningful",0.5,1
"134","mending",0.25,1
"135","merry",1,1
"136","mess",-0.75,1
"137","missing",-0.5,1
"138","mistake",-0.75,1
"139","moans",-0.6,1
"140","mortal",-0.25,1
"141","nightmare",-0.75,1
"142","nurse",-0.25,1
"143","obedience",0.25,1
"144","ouch",-1,1
"145","pained",-1,1
"146","pale",-0.6,1
"147","passionately",1,1
"148","perfectly",0.5,1
"149","peril",-1,1
"150","poor",-0.5,1
"151","prison",-0.75,1
"152","quash",-0.75,1
"153","reasonably",1,1
"154","reassurance",0.5,1
"155","ridiculous",-0.75,1
"156","rubbish",-0.75,1
"157","sadly",-1,1
"158","secondhand",-0.6,1
"159","seized",-0.6,1
"160","sensitive",0.25,1
"161","sharply",-0.25,1
"162","shopping",0.4,1
"163","shot",-0.4,1
"164","sigh",-0.4,1
"165","silly",-0.25,1
"166","slamming",-0.4,1
"167","slave",-0.75,1
"168","smart",0.5,1
"169","sob",-0.5,1
"170","soothingly",1,1
"171","split",-0.5,1
"172","sporadic",-0.5,1
"173","staring",-0.25,1
"174","straight",0.6,1
"175","strained",-0.75,1
"176","strange",-0.5,1
"177","strangling",-1,1
"178","strong",0.5,1
"179","struck",-0.5,1
"180","sun",0.6,1
"181","surprise",0.6,1
"182","swiftly",0.6,1
"183","teacher",0.25,1
"184","terrible",-0.75,1
"185","terror",-1,1
"186","tired",-0.75,1
"187","treatment",-0.25,1
"188","trepidation",-0.8,1
"189","truth",1,1
"190","unable",-0.5,1
"191","unchecked",-0.6,1
"192","unfounded",-0.6,1
"193","unwise",-0.5,1
"194","uproar",-0.5,1
"195","upset",-0.75,1
"196","urgent",-0.75,1
"197","useless",-0.75,1
"198","vague",-0.75,1
"199","vanished",-0.6,1
"200","warm",0.5,1
"201","wasting",-1,1
"202","weird",-0.25,1
"203","white",0.4,1
"204","willingly",0.5,1
"205","working",0.25,1
"206","worse",-0.75,1
"207","worth",0.75,1
"208","wretched",-0.5,1
"209","yes",0.8,1
