"","word","score","n"
"1","like",0.5,18
"2","well",0.8,13
"3","right",0.8,10
"4","lost",-0.75,7
"5","scar",-0.5,7
"6","dark",-0.6,5
"7","great",0.5,5
"8","alone",-0.6,4
"9","fake",-0.75,4
"10","fighting",-0.8,4
"11","led",0.4,4
"12","chance",0.25,3
"13","confused",-0.5,3
"14","found",0.6,3
"15","happily",0.5,3
"16","pretty",0.75,3
"17","smile",0.75,3
"18","trouble",-0.5,3
"19","wait",-0.25,3
"20","worse",-0.75,3
"21","yes",0.8,3
"22","ahead",0.8,2
"23","beaming",0.5,2
"24","beautiful",0.75,2
"25","benefit",0.75,2
"26","break",-0.25,2
"27","burning",-0.4,2
"28","death",-0.75,2
"29","delight",1,2
"30","difficult",-0.5,2
"31","expect",0.4,2
"32","fell",-0.5,2
"33","fiercely",-0.25,2
"34","fight",-0.5,2
"35","general",0.4,2
"36","golden",0.6,2
"37","good",0.75,2
"38","hidden",-0.25,2
"39","hideout",-0.4,2
"40","kill",-0.75,2
"41","kind",0.5,2
"42","laughed",0.8,2
"43","loyal",1,2
"44","natural",0.6,2
"45","overthrow",-0.5,2
"46","pain",-0.75,2
"47","safe",0.75,2
"48","smooth",0.6,2
"49","snake",-0.25,2
"50","soft",0.6,2
"51","sorry",-0.5,2
"52","stop",-0.4,2
"53","teach",0.4,2
"54","trust",0.5,2
"55","vanished",-0.6,2
"56","wireless",0.25,2
"57","worn",-0.1,2
"58","wrong",-0.75,2
"59","absent",-0.6,1
"60","action",0.25,1
"61","afford",0.5,1
"62","afraid",-0.75,1
"63","alert",-0.25,1
"64","allow",0.25,1
"65","angrily",-0.5,1
"66","annoyed",-0.5,1
"67","applause",0.5,1
"68","appreciated",0.75,1
"69","astonished",0.5,1
"70","astonishment",0.5,1
"71","attention",0.25,1
"72","avoid",-0.5,1
"73","backed",0.25,1
"74","backward",-0.5,1
"75","badger",-0.5,1
"76","badly",-0.75,1
"77","battered",-0.5,1
"78","beaten",-1,1
"79","best",0.5,1
"80","black",-0.25,1
"81","blast",-0.4,1
"82","bright",0.5,1
"83","brightly",0.6,1
"84","brother",0.4,1
"85","bruised",-0.5,1
"86","bulging",-0.4,1
"87","bust",-0.25,1
"88","calm",0.75,1
"89","candidate",0.25,1
"90","cannon",-0.4,1
"91","careful",0.25,1
"92","carefully",0.25,1
"93","chained",-0.6,1
"94","charm",0.75,1
"95","clapped",0.25,1
"96","compulsory",-0.4,1
"97","contracted",-0.5,1
"98","cool",0.75,1
"99","cracking",-0.4,1
"100","crept",-0.6,1
"101","cries",-1,1
"102","curious",0.4,1
"103","curse",-0.75,1
"104","curses",-0.8,1
"105","cut",-0.25,1
"106","danger",-0.75,1
"107","defense",0.25,1
"108","delicate",0.6,1
"109","delighted",0.75,1
"110","demanded",-0.4,1
"111","depended",-0.25,1
"112","deserted",-0.6,1
"113","desperation",-0.5,1
"114","dinner",0.6,1
"115","dirty",-0.75,1
"116","disappear",-0.6,1
"117","disappointed",-1,1
"118","disappointment",-1,1
"119","discipline",-0.25,1
"120","discussion",0.4,1
"121","disoriented",-0.5,1
"122","dizzying",-0.4,1
"123","dorm",-0.25,1
"124","dragged",-0.5,1
"125","eat",0.6,1
"126","eerie",-1,1
"127","empty",-0.25,1
"128","encounter",-0.25,1
"129","enhance",0.5,1
"130","enough",-0.25,1
"131","enthusiastically",1,1
"132","escape",-0.25,1
"133","exaggerate",-0.75,1
"134","excited",0.75,1
"135","fall",-0.25,1
"136","familiar",0.8,1
"137","favorite",0.75,1
"138","fear",-0.75,1
"139","fellow",0.4,1
"140","flying",0.1,1
"141","food",0.4,1
"142","force",-0.6,1
"143","forgotten",-0.5,1
"144","friend",0.8,1
"145","fully",0.4,1
"146","fury",-0.5,1
"147","gash",-0.5,1
"148","ghost",-0.6,1
"149","gigantic",0.25,1
"150","giving",0.25,1
"151","gleefully",0.5,1
"152","gold",0.5,1
"153","gouge",-0.8,1
"154","graceful",0.75,1
"155","greater",0.5,1
"156","greatest",0.5,1
"157","greeting",0.5,1
"158","gruffly",-0.6,1
"159","happiness",0.75,1
"160","hard",-0.25,1
"161","hastily",-0.4,1
"162","hate",-0.75,1
"163","hated",-0.5,1
"164","helped",0.8,1
"165","helps",0.8,1
"166","hope",0.5,1
"167","hopefully",0.6,1
"168","hostage",-0.5,1
"169","hug",0.75,1
"170","hungry",-0.25,1
"171","hunting",-0.25,1
"172","hurried",-0.25,1
"173","important",0.75,1
"174","impression",0.1,1
"175","insane",-0.75,1
"176","intimidating",-0.5,1
"177","jokes",0.6,1
"178","kidding",0.25,1
"179","kidnapping",-1,1
"180","knife",-0.4,1
"181","knowing",0.6,1
"182","laughing",0.6,1
"183","lead",0.25,1
"184","learn",0.8,1
"185","leave",-0.25,1
"186","lies",-1,1
"187","lion",0.1,1
"188","loopholes",-0.25,1
"189","loss",-0.75,1
"190","love",0.75,1
"191","mad",-0.75,1
"192","magical",0.75,1
"193","mate",0.6,1
"194","mess",-0.75,1
"195","missing",-0.5,1
"196","murder",-0.75,1
"197","musical",0.6,1
"198","new",0.8,1
"199","obstacle",-0.75,1
"200","ominously",-1,1
"201","pale",-0.6,1
"202","panic",-0.8,1
"203","picnic",0.6,1
"204","planning",0.25,1
"205","pleased",0.75,1
"206","powerful",0.75,1
"207","practice",0.4,1
"208","prevent",-0.25,1
"209","problem",-0.75,1
"210","professor",0.4,1
"211","promised",0.5,1
"212","proper",0.5,1
"213","properly",1,1
"214","proud",0.75,1
"215","proven",0.5,1
"216","providing",0.8,1
"217","punishment",-0.5,1
"218","pure",1,1
"219","radiant",0.75,1
"220","rage",-1,1
"221","reason",0.6,1
"222","reasoned",0.6,1
"223","refused",-0.75,1
"224","ripped",-0.25,1
"225","rotting",-1,1
"226","ruined",-0.75,1
"227","rumors",-0.6,1
"228","save",0.5,1
"229","saved",0.8,1
"230","scared",-0.5,1
"231","scorching",-0.5,1
"232","scream",-1,1
"233","screams",-0.6,1
"234","slash",-0.4,1
"235","smart",0.5,1
"236","smattering",-0.25,1
"237","smiled",0.8,1
"238","sneak",-0.5,1
"239","solid",0.25,1
"240","soothe",0.25,1
"241","spectacular",0.8,1
"242","split",-0.5,1
"243","steep",-0.25,1
"244","straight",0.6,1
"245","straightforward",0.5,1
"246","strained",-0.75,1
"247","stupid",-1,1
"248","succumbing",-0.6,1
"249","sumptuous",0.8,1
"250","supporters",0.8,1
"251","swollen",-0.5,1
"252","tapestry",0.4,1
"253","tense",-0.5,1
"254","terrible",-0.75,1
"255","thank",0.5,1
"256","thanks",0.6,1
"257","thoughtful",1,1
"258","threatening",-1,1
"259","tired",-0.75,1
"260","torture",-1,1
"261","tortured",-0.75,1
"262","treasure",0.75,1
"263","trusted",0.5,1
"264","unable",-0.5,1
"265","unconvinced",-0.5,1
"266","unexpected",-0.25,1
"267","united",0.5,1
"268","vicious",-0.75,1
"269","visit",0.4,1
"270","warned",-0.5,1
"271","white",0.4,1
"272","whooping",0.4,1
"273","wild",-0.25,1
"274","willingness",0.75,1
"275","wisdom",0.75,1
"276","wishing",0.8,1
"277","wit",0.6,1
"278","witch",-0.4,1
"279","won",0.5,1
"280","worked",0.25,1
"281","worst",-0.5,1
