"","word","score","n"
"1","right",0.8,5
"2","black",-0.25,4
"3","cold",-0.5,4
"4","dagger",-0.8,4
"5","fell",-0.5,4
"6","pain",-0.75,4
"7","scar",-0.5,4
"8","child",0.6,3
"9","dark",-0.6,3
"10","grave",-0.5,3
"11","hit",-0.25,3
"12","hood",-0.25,3
"13","like",0.5,3
"14","please",1,3
"15","agony",-0.5,2
"16","anguished",-1,2
"17","baby",0.6,2
"18","broke",-0.75,2
"19","burning",-0.4,2
"20","completely",0.4,2
"21","cradling",0.8,2
"22","creature",-0.25,2
"23","darkness",-0.75,2
"24","dead",-1,2
"25","drown",-0.5,2
"26","drowned",-0.8,2
"27","fall",-0.25,2
"28","fine",0.25,2
"29","fire",-0.25,2
"30","gasping",-0.8,2
"31","lying",-0.5,2
"32","missing",-0.5,2
"33","moaning",-0.25,2
"34","shining",0.6,2
"35","snake",-0.25,2
"36","sobbing",-1,2
"37","white",0.4,2
"38","worse",-0.75,2
"39","wrong",-0.75,2
"40","accepted",0.8,1
"41","agitated",-0.5,1
"42","alive",0.5,1
"43","blackness",-0.25,1
"44","blast",-0.4,1
"45","bleeding",-0.5,1
"46","blind",-0.75,1
"47","blinding",-0.8,1
"48","blindingly",-0.8,1
"49","block",-0.4,1
"50","blocking",-0.5,1
"51","blurring",-0.4,1
"52","bound",-0.25,1
"53","bright",0.5,1
"54","buckled",-0.25,1
"55","church",0.1,1
"56","cracked",-0.5,1
"57","crook",-0.5,1
"58","cut",-0.25,1
"59","deserted",-0.6,1
"60","diminished",-0.6,1
"61","disbelief",-0.5,1
"62","dragging",-0.25,1
"63","dust",-0.5,1
"64","eerie",-1,1
"65","endurance",0.6,1
"66","enemy",-1,1
"67","enough",-0.25,1
"68","evil",-0.75,1
"69","expressionless",-0.6,1
"70","extinguished",-0.25,1
"71","feeble",-0.75,1
"72","feeling",0.25,1
"73","fiery",0.25,1
"74","foe",-0.5,1
"75","forced",-0.5,1
"76","forcibly",-0.8,1
"77","forward",0.6,1
"78","frail",-0.8,1
"79","free",0.5,1
"80","frightened",-0.5,1
"81","gigantic",0.25,1
"82","glad",0.75,1
"83","glinting",0.25,1
"84","great",0.5,1
"85","growing",0.8,1
"86","hairless",-0.4,1
"87","hanging",-0.25,1
"88","haunted",-0.75,1
"89","helpless",-0.75,1
"90","hiss",-0.5,1
"91","hissed",-0.5,1
"92","hopelessly",-0.6,1
"93","horrified",-0.75,1
"94","hurried",-0.25,1
"95","injured",-0.75,1
"96","instantly",-0.25,1
"97","kill",-0.75,1
"98","livid",-0.75,1
"99","louder",-0.25,1
"100","mist",-0.25,1
"101","mutilated",-1,1
"102","nervous",-0.75,1
"103","nightmares",-1,1
"104","numb",-0.75,1
"105","obscure",-0.6,1
"106","overgrown",-1,1
"107","pale",-0.6,1
"108","petrified",-0.5,1
"109","poisonous",-0.5,1
"110","prevent",-0.25,1
"111","ready",0.8,1
"112","resurrect",-0.25,1
"113","revive",0.25,1
"114","revulsion",-0.5,1
"115","rumbling",-0.25,1
"116","scaly",-0.5,1
"117","scrambled",-0.25,1
"118","scream",-1,1
"119","seared",-0.4,1
"120","shot",-0.4,1
"121","sickening",-0.75,1
"122","slam",-0.75,1
"123","slimy",-0.8,1
"124","slithered",-0.6,1
"125","slowly",-0.25,1
"126","sobs",-0.8,1
"127","soft",0.6,1
"128","split",-0.5,1
"129","stabbed",-0.5,1
"130","staggered",-0.6,1
"131","staring",-0.25,1
"132","starlight",0.6,1
"133","stinging",-0.5,1
"134","stopped",-0.4,1
"135","strange",-0.5,1
"136","strangled",-0.5,1
"137","struggled",-0.5,1
"138","struggling",-0.5,1
"139","task",-0.25,1
"140","terrified",-1,1
"141","terror",-1,1
"142","torn",-0.5,1
"143","towering",-0.4,1
"144","trembling",-0.5,1
"145","ugly",-0.75,1
"146","uncontrollably",-1,1
"147","vanished",-0.6,1
"148","velvety",0.6,1
"149","vision",0.5,1
"150","vivid",0.5,1
"151","warning",-0.5,1
"152","weak",-0.5,1
"153","willingly",0.5,1
"154","wits",0.6,1
"155","yell",-0.25,1
