"","word","score","n"
"1","like",0.5,9
"2","great",0.5,7
"3","yes",0.8,7
"4","right",0.8,6
"5","well",0.8,6
"6","bane",-0.5,5
"7","angrily",-0.5,4
"8","attack",-0.75,4
"9","magic",0.25,4
"10","please",1,4
"11","rage",-1,4
"12","scar",-0.5,4
"13","approval",1,3
"14","care",1,3
"15","fell",-0.5,3
"16","flying",0.1,3
"17","furiously",-1,3
"18","intelligence",0.5,3
"19","scream",-1,3
"20","screamed",-0.6,3
"21","staring",-0.25,3
"22","terror",-1,3
"23","white",0.4,3
"24","worse",-0.75,3
"25","accidentally",-0.6,2
"26","ahead",0.8,2
"27","angry",-0.75,2
"28","backed",0.25,2
"29","black",-0.25,2
"30","crashing",-1,2
"31","dark",-0.6,2
"32","demanded",-0.4,2
"33","eagerly",0.8,2
"34","excuse",-0.75,2
"35","forbidden",-1,2
"36","free",0.5,2
"37","fright",-0.75,2
"38","fury",-0.5,2
"39","hard",-0.25,2
"40","hidden",-0.25,2
"41","hurt",-0.75,2
"42","impression",0.1,2
"43","join",0.25,2
"44","kill",-0.75,2
"45","laughed",0.8,2
"46","loud",-0.25,2
"47","magical",0.75,2
"48","painful",-0.5,2
"49","planning",0.25,2
"50","screaming",-0.5,2
"51","smart",0.5,2
"52","smiling",0.75,2
"53","soft",0.6,2
"54","straight",0.6,2
"55","stuck",-0.25,2
"56","terrified",-1,2
"57","trembling",-0.5,2
"58","wild",-0.25,2
"59","young",0.4,2
"60","afraid",-0.75,1
"61","alive",0.5,1
"62","amazement",0.8,1
"63","ancient",0.25,1
"64","anger",-0.75,1
"65","apprehensive",-0.75,1
"66","argue",-0.5,1
"67","arrogance",-0.5,1
"68","astonished",0.5,1
"69","attacking",-0.5,1
"70","attract",0.8,1
"71","backwards",-0.4,1
"72","bad",-0.75,1
"73","badly",-0.75,1
"74","best",0.5,1
"75","bite",-0.6,1
"76","bitterly",-1,1
"77","bleeding",-0.5,1
"78","blindly",-1,1
"79","blocked",-0.4,1
"80","blundering",-1,1
"81","breaking",-0.6,1
"82","bright",0.5,1
"83","broke",-0.75,1
"84","broken",-0.75,1
"85","brother",0.4,1
"86","burned",-0.6,1
"87","careful",0.25,1
"88","celebrating",0.75,1
"89","chance",0.25,1
"90","charm",0.75,1
"91","chattering",-0.25,1
"92","choice",0.4,1
"93","chosen",0.6,1
"94","cleanly",0.5,1
"95","clearly",0.5,1
"96","confidently",0.8,1
"97","consequences",-0.8,1
"98","contemptuous",-0.75,1
"99","cool",0.75,1
"100","coolly",0.25,1
"101","creature",-0.25,1
"102","crumple",-0.6,1
"103","cry",-0.75,1
"104","danger",-0.75,1
"105","dank",-0.4,1
"106","darkness",-0.75,1
"107","dead",-1,1
"108","deal",0.25,1
"109","delayed",-0.75,1
"110","determined",0.5,1
"111","devoid",-0.5,1
"112","difficulty",-0.5,1
"113","dignified",0.5,1
"114","din",-0.25,1
"115","dinner",0.6,1
"116","dirty",-0.75,1
"117","disarming",-0.6,1
"118","disorder",-0.75,1
"119","doubted",-0.8,1
"120","dragged",-0.5,1
"121","dragging",-0.25,1
"122","droplets",-0.25,1
"123","dull",-0.75,1
"124","enemies",-0.5,1
"125","enjoying",0.75,1
"126","excitement",1,1
"127","faint",-0.8,1
"128","fall",-0.25,1
"129","fallen",-0.5,1
"130","falling",-0.75,1
"131","familiar",0.8,1
"132","feeling",0.25,1
"133","fiercely",-0.25,1
"134","fight",-0.5,1
"135","fighting",-0.8,1
"136","filthy",-0.5,1
"137","fine",0.25,1
"138","fire",-0.25,1
"139","fired",-0.5,1
"140","foolhardy",-0.8,1
"141","fussed",-0.8,1
"142","gasp",-0.8,1
"143","glimmering",0.6,1
"144","good",0.75,1
"145","goodness",1,1
"146","gripping",-0.25,1
"147","growing",0.8,1
"148","hairy",-0.1,1
"149","hanging",-0.25,1
"150","happily",0.5,1
"151","honest",0.75,1
"152","hopelessly",-0.6,1
"153","horrible",-0.75,1
"154","hot",-0.25,1
"155","howl",-0.4,1
"156","hurried",-0.25,1
"157","impatiently",-0.8,1
"158","impediment",-0.8,1
"159","including",0.6,1
"160","increased",0.5,1
"161","incredible",0.5,1
"162","indignation",-0.75,1
"163","innocent",0.8,1
"164","instinctively",0.4,1
"165","insult",-1,1
"166","insults",-0.5,1
"167","insurmountable",-0.5,1
"168","irritably",-1,1
"169","kick",-0.25,1
"170","kind",0.5,1
"171","knowing",0.6,1
"172","lair",-0.25,1
"173","late",-0.25,1
"174","laughter",0.8,1
"175","led",0.4,1
"176","looming",-0.6,1
"177","lopsided",-0.6,1
"178","lose",-0.25,1
"179","mad",-0.75,1
"180","maddeningly",-1,1
"181","manhood",0.25,1
"182","menacing",-0.5,1
"183","misgivings",-1,1
"184","mistake",-0.75,1
"185","monster",-0.5,1
"186","monstrous",-0.5,1
"187","nice",0.5,1
"188","numb",-0.75,1
"189","oaf",-1,1
"190","odd",-0.25,1
"191","ominously",-1,1
"192","pain",-0.75,1
"193","pay",-0.1,1
"194","pleased",0.75,1
"195","plunge",-0.4,1
"196","pointedly",-0.25,1
"197","precious",0.5,1
"198","precise",0.5,1
"199","pretty",0.75,1
"200","problem",-0.75,1
"201","promptly",1,1
"202","protests",-0.5,1
"203","proud",0.75,1
"204","punch",-0.5,1
