"","word","score","n"
"1","pain",-0.75,13
"2","golden",0.6,9
"3","death",-0.75,8
"4","kill",-0.75,6
"5","right",0.8,6
"6","dark",-0.6,5
"7","goblin",-0.8,5
"8","screamed",-0.6,5
"9","staring",-0.25,5
"10","baby",0.6,4
"11","black",-0.25,4
"12","cried",-1,4
"13","flying",0.1,4
"14","hit",-0.25,4
"15","like",0.5,4
"16","lying",-0.5,4
"17","scar",-0.5,4
"18","wizard",0.4,4
"19","ahead",0.8,3
"20","bound",-0.25,3
"21","boy",0.25,3
"22","crash",-0.75,3
"23","creature",-0.25,3
"24","curse",-0.75,3
"25","dead",-1,3
"26","empty",-0.25,3
"27","fell",-0.5,3
"28","forced",-0.5,3
"29","guard",-0.25,3
"30","magic",0.25,3
"31","magical",0.75,3
"32","polished",0.5,3
"33","smashed",-0.6,3
"34","snake",-0.25,3
"35","stop",-0.4,3
"36","vanished",-0.6,3
"37","well",0.8,3
"38","witch",-0.4,3
"39","worse",-0.75,3
"40","anger",-0.75,2
"41","backwards",-0.4,2
"42","brains",0.6,2
"43","care",1,2
"44","cry",-0.75,2
"45","dear",0.5,2
"46","fear",-0.75,2
"47","feebly",-0.8,2
"48","fight",-0.5,2
"49","fire",-0.25,2
"50","forward",0.6,2
"51","gold",0.5,2
"52","killed",-0.5,2
"53","leading",0.25,2
"54","mad",-0.75,2
"55","ready",0.8,2
"56","seared",-0.4,2
"57","sorry",-0.5,2
"58","struggling",-0.5,2
"59","terrible",-0.75,2
"60","trapped",-0.5,2
"61","truth",1,2
"62","unconscious",-0.5,2
"63","whipped",-0.8,2
"64","win",0.5,2
"65","wrong",-0.75,2
"66","abandoned",-0.5,1
"67","admit",0.6,1
"68","advanced",0.75,1
"69","agony",-0.5,1
"70","alive",0.5,1
"71","amazed",0.5,1
"72","amazement",0.8,1
"73","angry",-0.75,1
"74","applauded",0.8,1
"75","attention",0.25,1
"76","avenge",0.25,1
"77","backed",0.25,1
"78","badly",-0.75,1
"79","battle",-0.5,1
"80","beaming",0.5,1
"81","blast",-0.4,1
"82","blinded",-1,1
"83","blocking",-0.5,1
"84","brandishing",-0.6,1
"85","break",-0.25,1
"86","breaking",-0.6,1
"87","brutality",-0.75,1
"88","building",0.1,1
"89","burned",-0.6,1
"90","chance",0.25,1
"91","chilling",-0.4,1
"92","chorus",0.25,1
"93","clear",0.5,1
"94","clearer",0.8,1
"95","clearly",0.5,1
"96","cold",-0.5,1
"97","compete",0.4,1
"98","contact",0.4,1
"99","continue",0.4,1
"100","continuing",0.4,1
"101","cracked",-0.5,1
"102","cries",-1,1
"103","crooked",-0.5,1
"104","crouching",-0.25,1
"105","curses",-0.8,1
"106","damage",-0.75,1
"107","dangerously",-1,1
"108","dashed",0.25,1
"109","deal",0.25,1
"110","depended",-0.25,1
"111","desperately",-0.5,1
"112","destroying",-0.75,1
"113","disappeared",-0.6,1
"114","dragged",-0.5,1
"115","dying",-0.5,1
"116","eager",0.75,1
"117","edged",-0.25,1
"118","endurance",0.6,1
"119","enjoy",0.75,1
"120","escape",-0.25,1
"121","failure",-0.75,1
"122","fallen",-0.5,1
"123","faltered",-0.8,1
"124","familiar",0.8,1
"125","fiery",0.25,1
"126","fighting",-0.8,1
"127","fist",-0.4,1
"128","flee",-0.75,1
"129","flinging",-0.6,1
"130","foolish",-0.75,1
"131","force",-0.6,1
"132","foul",-0.75,1
"133","free",0.5,1
"134","friend",0.8,1
"135","frightened",-0.5,1
"136","frozen",-0.25,1
"137","fully",0.4,1
"138","furiously",-1,1
"139","fury",-0.5,1
"140","fused",-0.25,1
"141","gasping",-0.8,1
"142","gaunt",-0.8,1
"143","ghostly",-0.5,1
"144","giggled",0.8,1
"145","great",0.5,1
"146","greatest",0.5,1
"147","grunts",-0.6,1
"148","halt",-0.4,1
"149","handsome",1,1
"150","happy",0.75,1
"151","haters",-0.5,1
"152","hatred",-0.5,1
"153","heavens",0.8,1
"154","hissing",-0.5,1
"155","hitting",-0.6,1
"156","hope",0.5,1
"157","hoping",0.6,1
"158","hurt",-0.75,1
"159","important",0.75,1
"160","indistinct",-0.6,1
"161","interrupt",-0.75,1
"162","irked",-1,1
"163","killing",-0.75,1
"164","kind",0.5,1
"165","laugh",0.5,1
"166","laughed",0.8,1
"167","laughing",0.6,1
"168","lesson",0.4,1
"169","level",0.4,1
"170","liar",-1,1
"171","loud",-0.25,1
"172","love",0.75,1
"173","loyal",1,1
"174","lurking",-1,1
"175","mate",0.6,1
"176","meaningless",-0.75,1
"177","missed",-0.5,1
"178","mock",-0.75,1
"179","moody",-0.75,1
"180","oddly",-0.6,1
"181","pale",-0.6,1
"182","pathetic",-0.75,1
"183","pitiless",-0.5,1
"184","pointless",-0.75,1
"185","pounding",-0.4,1
"186","pretending",-0.25,1
"187","properly",1,1
"188","protect",0.75,1
"189","punish",-0.75,1
"190","quiet",0.25,1
"191","rage",-1,1
"192","relinquished",-0.25,1
"193","remove",-0.25,1
"194","resist",-0.6,1
"195","revive",0.25,1
"196","righteous",0.5,1
"197","ripped",-0.25,1
"198","rubble",-0.6,1
"199","satisfied",1,1
"200","satisfy",1,1
"201","scared",-0.5,1
"202","scrambled",-0.25,1
"203","scrambling",-0.25,1
"204","scratches",-0.6,1
"205","screaming",-0.5,1
"206","screwed",-0.75,1
"207","scuttled",-0.6,1
"208","seize",-0.5,1
"209","sensation",0.6,1
"210","serpent",-0.25,1
"211","shattered",-0.5,1
"212","shimmering",0.6,1
"213","shining",0.6,1
"214","shot",-0.4,1
"215","shriek",-0.5,1
"216","sinking",-0.25,1
