"","word","score","n"
"1","black",-0.25,42
"2","professor",0.4,28
"3","like",0.5,12
"4","right",0.8,11
"5","well",0.8,11
"6","magical",0.75,7
"7","yes",0.8,7
"8","dark",-0.6,6
"9","best",0.5,5
"10","boy",0.25,5
"11","chance",0.25,5
"12","good",0.75,5
"13","worse",-0.75,5
"14","enough",-0.25,4
"15","found",0.6,4
"16","lost",-0.75,4
"17","mischief",-0.75,4
"18","slowly",-0.25,4
"19","witch",-0.4,4
"20","work",0.25,4
"21","worst",-0.5,4
"22","better",0.8,3
"23","break",-0.25,3
"24","carefully",0.25,3
"25","cold",-0.5,3
"26","cornered",-0.8,3
"27","death",-0.75,3
"28","fall",-0.25,3
"29","glittering",0.6,3
"30","hanging",-0.25,3
"31","hard",-0.25,3
"32","hit",-0.25,3
"33","horrible",-0.75,3
"34","ill",-0.5,3
"35","innocent",0.8,3
"36","laugh",0.5,3
"37","mad",-0.75,3
"38","magic",0.25,3
"39","new",0.8,3
"40","poor",-0.5,3
"41","quiet",0.25,3
"42","sharply",-0.25,3
"43","staring",-0.25,3
"44","suspected",-0.6,3
"45","sweets",0.5,3
"46","traitor",-0.5,3
"47","young",0.4,3
"48","acid",-0.4,2
"49","alone",-0.6,2
"50","astounded",0.5,2
"51","attack",-0.75,2
"52","bad",-0.75,2
"53","bitterly",-1,2
"54","bother",-0.75,2
"55","bright",0.5,2
"56","caved",-0.4,2
"57","charm",0.75,2
"58","cleared",0.5,2
"59","cracked",-0.5,2
"60","crept",-0.6,2
"61","crowded",-0.6,2
"62","dangerous",-0.5,2
"63","daresay",-0.25,2
"64","dead",-1,2
"65","dear",0.5,2
"66","defeat",-0.8,2
"67","died",-0.5,2
"68","disappeared",-0.6,2
"69","easy",0.8,2
"70","edged",-0.25,2
"71","empty",-0.25,2
"72","enforcement",-0.5,2
"73","excitement",1,2
"74","fallen",-0.5,2
"75","fat",-0.5,2
"76","fell",-0.5,2
"77","fight",-0.5,2
"78","finally",0.4,2
"79","forced",-0.5,2
"80","forget",-0.5,2
"81","great",0.5,2
"82","grim",-0.75,2
"83","happily",0.5,2
"84","hope",0.5,2
"85","horrors",-1,2
"86","hot",-0.25,2
"87","hurried",-0.25,2
"88","impossible",-0.5,2
"89","information",0.4,2
"90","killed",-0.5,2
"91","league",0.25,2
"92","merry",1,2
"93","murdered",-1,2
"94","murdering",-1,2
"95","please",1,2
"96","present",0.25,2
"97","prisoners",-0.8,2
"98","protect",0.75,2
"99","reason",0.6,2
"100","refused",-0.75,2
"101","resist",-0.6,2
"102","screaming",-0.5,2
"103","shimmering",0.6,2
"104","shopping",0.4,2
"105","smiled",0.8,2
"106","smirking",-0.4,2
"107","stupid",-1,2
"108","teach",0.4,2
"109","thank",0.5,2
"110","touched",0.25,2
"111","trouble",-0.5,2
"112","uncomfortably",-0.5,2
"113","upset",-0.75,2
"114","wait",-0.25,2
"115","warning",-0.5,2
"116","white",0.4,2
"117","wizard",0.4,2
"118","working",0.25,2
"119","worn",-0.1,2
"120","worried",-0.75,2
"121","abruptly",-0.25,1
"122","accidents",-0.6,1
"123","action",0.25,1
"124","admit",0.6,1
"125","admitted",0.6,1
"126","advisable",1,1
"127","afford",0.5,1
"128","afraid",-0.75,1
"129","ahead",0.8,1
"130","alas",-0.4,1
"131","alive",0.5,1
"132","ancient",0.25,1
"133","anger",-0.75,1
"134","angry",-0.75,1
"135","apprehensive",-0.75,1
"136","argue",-0.5,1
"137","ashamed",-1,1
"138","astonishment",0.5,1
"139","aunt",0.25,1
"140","babble",-0.5,1
"141","beaming",0.5,1
"142","beast",-0.5,1
"143","beating",-0.5,1
"144","believing",0.8,1
"145","bent",-0.4,1
"146","betrayed",-1,1
"147","blame",-0.75,1
"148","blocked",-0.4,1
"149","blossom",0.5,1
"150","bored",-0.5,1
"151","bowed",-0.25,1
"152","breeze",0.1,1
"153","broke",-0.75,1
"154","broken",-0.75,1
"155","brother",0.4,1
"156","buried",-0.6,1
"157","burnt",-0.5,1
"158","buzz",0.25,1
"159","capable",0.5,1
"160","carefree",0.5,1
"161","careful",0.25,1
"162","catastrophes",-1,1
"163","celebrated",1,1
"164","chatter",-0.25,1
"165","chattering",-0.25,1
"166","cheer",0.75,1
"167","cheering",0.5,1
"168","cheery",1,1
"169","chilly",-0.5,1
"170","chocolate",0.6,1
"171","choice",0.4,1
"172","choked",-1,1
"173","chosen",0.6,1
"174","clusters",-0.25,1
"175","collapsed",-0.8,1
"176","comfort",0.75,1
"177","complain",-0.75,1
"178","complaints",-1,1
"179","completely",0.4,1
"180","complex",0.25,1
"181","concealment",-0.8,1
"182","considerable",0.1,1
"183","contrary",-0.6,1
"184","cool",0.75,1
"185","coolly",0.25,1
"186","creature",-0.25,1
"187","crisp",0.1,1
"188","crouching",-0.25,1
"189","cruel",-1,1
"190","curiosity",0.5,1
"191","curiously",0.4,1
"192","darkest",-0.6,1
"193","dazzling",0.8,1
"194","decay",-0.5,1
"195","defense",0.25,1
"196","delicious",0.5,1
"197","delight",1,1
"198","despair",-0.75,1
"199","desperate",-0.75,1
"200","detention",-0.5,1
"201","determined",0.5,1
"202","devoted",0.8,1
"203","die",-0.75,1
"204","difficult",-0.5,1
"205","difficulty",-0.5,1
"206","disappear",-0.6,1
"207","disappointed",-1,1
"208","diversion",-0.25,1
"209","doubt",-0.75,1
"210","doubted",-0.8,1
"211","downfall",-0.75,1
"212","dream",0.25,1
"213","dreams",0.25,1
"214","dripping",-0.4,1
"215","dungeon",-0.5,1
"216","dusty",-0.6,1
"217","dying",-0.5,1
"218","enchanted",1,1
"219","endure",0.25,1
"220","enjoyable",1,1
"221","evil",-0.75,1
"222","exceptionally",1,1
"223","excited",0.75,1
"224","expect",0.4,1
"225","expert",0.6,1
"226","explosion",-0.6,1
"227","fair",0.75,1
"228","fairly",0.5,1
"229","falling",-0.75,1
"230","familiar",0.8,1
"231","fatal",-0.5,1
"232","feeling",0.25,1
"233","festive",1,1
"234","fierce",-0.5,1
"235","fighting",-0.8,1
"236","filthy",-0.5,1
"237","fire",-0.25,1
"238","fishy",-0.6,1
"239","fled",-0.8,1
"240","flooded",-0.8,1
"241","flourish",0.8,1
"242","fondly",0.5,1
"243","fooled",-0.8,1
"244","foolish",-0.75,1
"245","forbidden",-1,1
"246","fortress",-0.25,1
"247","forward",0.6,1
"248","fragile",-0.5,1
"249","frail",-0.8,1
"250","freezing",-0.75,1
"251","friend",0.8,1
"252","frost",-0.25,1
"253","frowning",-0.75,1
"254","furious",-1,1
"255","furiously",-1,1
"256","fury",-0.5,1
"257","gang",-0.8,1
"258","generation",0.4,1
"259","giving",0.25,1
"260","glee",0.75,1
"261","glory",0.75,1
"262","gracious",1,1
"263","grateful",1,1
"264","greater",0.5,1
"265","grief",-0.75,1
"266","grimace",-0.5,1
"267","grimly",-1,1
"268","grin",0.5,1
"269","growing",0.8,1
"270","gruffly",-0.6,1
"271","grunts",-0.6,1
"272","handsome",1,1
"273","happiness",0.75,1
"274","happy",0.75,1
"275","harmless",0.8,1
"276","haunt",-0.75,1
"277","haze",-0.25,1
"278","henceforth",-0.25,1
"279","hero",0.75,1
"280","hidden",-0.25,1
"281","hissed",-0.5,1
"282","hollow",-0.5,1
"283","honey",0.6,1
"284","hopeless",-1,1
"285","horribly",-0.5,1
"286","humiliated",-0.5,1
"287","hungry",-0.25,1
"288","illuminating",0.25,1
"289","impersonation",-0.4,1
"290","impressed",0.5,1
"291","incapable",-0.75,1
"292","inconvenient",-0.5,1
"293","indignation",-0.75,1
"294","infest",-1,1
"295","inseparable",0.5,1
"296","interest",0.5,1
"297","jerky",-0.5,1
"298","join",0.25,1
"299","joined",0.6,1
"300","jokes",0.6,1
"301","kindly",0.5,1
"302","knight",0.6,1
"303","knowing",0.6,1
"304","laughing",0.6,1
"305","laughter",0.8,1
"306","lead",0.25,1
"307","leading",0.25,1
"308","leads",0.4,1
"309","led",0.4,1
"310","lesson",0.4,1
"311","library",0.6,1
"312","lose",-0.25,1
"313","loud",-0.25,1
"314","love",0.75,1
"315","loved",0.5,1
"316","lovely",0.75,1
"317","ludicrous",-0.75,1
"318","main",0.4,1
"319","manage",0.4,1
"320","manic",-0.5,1
"321","messed",-0.5,1
"322","miraculous",0.5,1
"323","missed",-0.5,1
"324","money",0.6,1
"325","muddy",-0.25,1
"326","murder",-0.75,1
"327","mysterious",-0.4,1
"328","nasty",-1,1
"329","neat",0.8,1
"330","nervous",-0.75,1
"331","noble",0.75,1
"332","noisy",-0.75,1
"333","offended",-0.75,1
"334","openly",0.6,1
"335","outraged",-0.75,1
"336","panic",-0.8,1
"337","peace",0.75,1
"338","perfectly",0.5,1
"339","petrified",-0.5,1
"340","planning",0.25,1
"341","pleading",-0.4,1
"342","pointless",-0.75,1
"343","pounding",-0.4,1
"344","practice",0.4,1
"345","precaution",-0.4,1
"346","precisely",0.8,1
"347","presence",0.4,1
"348","pretend",-0.75,1
"349","pretty",0.75,1
"350","prey",-0.5,1
"351","problem",-0.75,1
"352","promise",0.75,1
"353","proud",0.75,1
"354","quicker",0.4,1
"355","ragged",-1,1
"356","reading",0.1,1
"357","ready",0.8,1
"358","reasoned",0.6,1
"359","received",0.6,1
"360","refusal",-0.5,1
"361","regret",-0.75,1
"362","relief",0.5,1
"363","remarkable",0.75,1
"364","rescued",0.8,1
"365","resigned",-0.75,1
"366","restless",-0.5,1
"367","ripped",-0.25,1
"368","rotted",-1,1
"369","ruins",-0.5,1
"370","rumor",-0.25,1
"371","safety",0.8,1
"372","satisfied",1,1
"373","scared",-0.5,1
"374","scoff",-0.5,1
"375","shattered",-0.5,1
"376","shiny",0.6,1
"377","shocked",-0.5,1
"378","shooting",-0.6,1
"379","shoving",-0.6,1
"380","shrilly",-0.8,1
"381","shudder",-0.5,1
"382","sick",-0.75,1
"383","sigh",-0.4,1
"384","sinking",-0.25,1
"385","slash",-0.4,1
"386","slow",-0.25,1
"387","smacking",-0.6,1
"388","smashed",-0.6,1
"389","smithereens",-0.25,1
"390","smoke",-0.25,1
"391","sneak",-0.5,1
"392","sobbing",-1,1
"393","soft",0.6,1
"394","sorry",-0.5,1
"395","special",0.8,1
"396","speech",0.25,1
"397","spent",-0.25,1
"398","spirited",0.5,1
"399","star",0.6,1
"400","steal",-0.75,1
"401","stop",-0.4,1
"402","stopped",-0.4,1
"403","strange",-0.5,1
"404","struggling",-0.5,1
"405","study",0.25,1
"406","success",0.75,1
"407","sucked",-0.25,1
"408","support",0.5,1
"409","suppressed",-1,1
"410","suspecting",-0.5,1
"411","swear",-0.1,1
"412","talent",0.5,1
"413","taunting",-1,1
"414","teacher",0.25,1
"415","terrible",-0.75,1
"416","thoughtfully",1,1
"417","threatening",-1,1
"418","tired",-0.75,1
"419","torment",-0.75,1
"420","trapped",-0.5,1
"421","trophy",0.25,1
"422","troubling",-1,1
"423","trust",0.5,1
"424","trusted",0.5,1
"425","twisted",-0.25,1
"426","twitch",-0.6,1
"427","ugh",-0.25,1
"428","uncanny",0.25,1
"429","uneven",-0.5,1
"430","unfortunate",-0.75,1
"431","unhinged",-0.8,1
"432","unnerving",-1,1
"433","unusual",-0.6,1
"434","useful",0.5,1
"435","usual",0.4,1
"436","warm",0.5,1
"437","weakened",-1,1
"438","weakness",-1,1
"439","whipped",-0.8,1
"440","willing",0.8,1
"441","winking",0.6,1
"442","wise",0.5,1
"443","wish",0.8,1
"444","worked",0.25,1
"445","worry",-0.75,1
"446","worshipped",0.25,1
"447","wow",0.5,1
"448","wrench",-0.5,1
