"","word","score","n"
"1","like",0.5,14
"2","right",0.8,13
"3","well",0.8,13
"4","convince",0.5,5
"5","death",-0.75,5
"6","enough",-0.25,5
"7","good",0.75,5
"8","black",-0.25,4
"9","dear",0.5,4
"10","dinner",0.6,4
"11","forward",0.6,4
"12","frightened",-0.5,4
"13","magic",0.25,4
"14","sharply",-0.25,4
"15","smoke",-0.25,4
"16","trouble",-0.5,4
"17","wrong",-0.75,4
"18","yes",0.8,4
"19","best",0.5,3
"20","charm",0.75,3
"21","dark",-0.6,3
"22","empty",-0.25,3
"23","great",0.5,3
"24","hard",-0.25,3
"25","incredulously",-0.4,3
"26","knife",-0.4,3
"27","slowly",-0.25,3
"28","sorry",-0.5,3
"29","stopped",-0.4,3
"30","trembling",-0.5,3
"31","vanished",-0.6,3
"32","wizard",0.4,3
"33","young",0.4,3
"34","angrily",-0.5,2
"35","attention",0.25,2
"36","better",0.8,2
"37","child",0.6,2
"38","clear",0.5,2
"39","cleared",0.5,2
"40","cloud",-0.25,2
"41","coldly",-0.75,2
"42","comfortable",0.5,2
"43","community",0.6,2
"44","crumble",-0.6,2
"45","dangerous",-0.5,2
"46","denying",-0.75,2
"47","desperately",-0.5,2
"48","eat",0.6,2
"49","facts",0.4,2
"50","feeling",0.25,2
"51","fight",-0.5,2
"52","fine",0.25,2
"53","fire",-0.25,2
"54","fleeting",-0.4,2
"55","food",0.4,2
"56","forgotten",-0.5,2
"57","funny",0.8,2
"58","general",0.4,2
"59","goblin",-0.8,2
"60","gold",0.5,2
"61","helped",0.8,2
"62","hurried",-0.25,2
"63","information",0.4,2
"64","inviting",0.5,2
"65","join",0.25,2
"66","journey",0.4,2
"67","kind",0.5,2
"68","laughing",0.6,2
"69","laughter",0.8,2
"70","mad",-0.75,2
"71","mate",0.6,2
"72","messed",-0.5,2
"73","murdered",-1,2
"74","nasty",-1,2
"75","planning",0.25,2
"76","please",1,2
"77","popular",0.5,2
"78","powerful",0.75,2
"79","problem",-0.75,2
"80","prophet",0.6,2
"81","raging",-0.5,2
"82","rags",-0.25,2
"83","relaxed",0.5,2
"84","shrewd",-0.4,2
"85","smile",0.75,2
"86","spilling",-0.4,2
"87","split",-0.5,2
"88","stop",-0.4,2
"89","stuck",-0.25,2
"90","support",0.5,2
