"","word","score","n"
"1","professor",0.4,21
"2","snake",-0.25,17
"3","like",0.5,16
"4","black",-0.25,10
"5","attack",-0.75,7
"6","better",0.8,6
"7","lying",-0.5,6
"8","stop",-0.4,6
"9","stopped",-0.4,6
"10","attacked",-1,5
"11","excellent",1,5
"12","great",0.5,5
"13","hit",-0.25,5
"14","right",0.8,5
"15","angry",-0.75,4
"16","bad",-0.75,4
"17","dark",-0.6,4
"18","forward",0.6,4
"19","kind",0.5,4
"20","library",0.6,4
"21","smile",0.75,4
"22","stall",-0.5,4
"23","talk",0.4,4
"24","white",0.4,4
"25","wizard",0.4,4
"26","alone",-0.6,3
"27","backed",0.25,3
"28","backward",-0.5,3
"29","bent",-0.4,3
"30","charm",0.75,3
"31","crash",-0.75,3
"32","dead",-1,3
"33","dear",0.5,3
"34","disarm",-0.6,3
"35","enough",-0.25,3
"36","feeling",0.25,3
"37","fell",-0.5,3
"38","hard",-0.25,3
"39","hidden",-0.25,3
"40","hurried",-0.25,3
"41","important",0.75,3
"42","kill",-0.75,3
"43","knowing",0.6,3
"44","leave",-0.25,3
"45","lesson",0.4,3
"46","ready",0.8,3
"47","scared",-0.5,3
"48","slip",-0.25,3
"49","straight",0.6,3
"50","swiftly",0.6,3
"51","usual",0.4,3
"52","wrong",-0.75,3
"53","amazed",0.5,2
"54","blasted",-0.4,2
"55","boy",0.25,2
"56","broke",-0.75,2
"57","clearly",0.5,2
"58","confession",-0.75,2
"59","confusion",-0.5,2
"60","danger",-0.75,2
"61","dinner",0.6,2
"62","dragged",-0.5,2
"63","edged",-0.25,2
"64","empty",-0.25,2
"65","excited",0.75,2
"66","expelled",-0.6,2
"67","fallen",-0.5,2
"68","famous",0.5,2
"69","fear",-0.75,2
"70","fire",-0.25,2
"71","foul",-0.75,2
"72","found",0.6,2
"73","free",0.5,2
"74","good",0.75,2
"75","hate",-0.75,2
"76","laugh",0.5,2
"77","laughing",0.6,2
"78","leeches",-0.6,2
"79","loose",-0.25,2
"80","loud",-0.25,2
"81","moaning",-0.25,2
"82","monster",-0.5,2
"83","nervously",-0.5,2
"84","partner",0.8,2
"85","permission",0.8,2
"86","prove",0.6,2
"87","pure",1,2
"88","puzzled",-0.75,2
"89","safe",0.75,2
"90","screamed",-0.6,2
"91","serpent",-0.25,2
"92","shock",-0.75,2
"93","smiling",0.75,2
"94","smoke",-0.25,2
"95","solution",0.5,2
"96","split",-0.5,2
"97","stormed",-0.25,2
"98","strike",-0.75,2
"99","survived",0.4,2
"100","swelling",-0.75,2
"101","toilet",-0.25,2
"102","twisted",-0.25,2
"103","vanished",-0.6,2
"104","well",0.8,2
"105","wish",0.8,2
"106","work",0.25,2
"107","working",0.25,2
"108","accepted",0.8,1
"109","accidentally",-0.6,1
"110","accidents",-0.6,1
"111","action",0.25,1
"112","actual",0.4,1
"113","aftermath",-0.5,1
"114","aggressively",-1,1
"115","aghast",-1,1
"116","agreed",0.5,1
"117","ahead",0.8,1
"118","alarm",-0.75,1
"119","allow",0.25,1
"120","anger",-0.75,1
"121","angrily",-0.5,1
"122","annoying",-0.75,1
"123","antidote",0.8,1
"124","anxiously",-1,1
"125","apologizing",0.8,1
"126","appreciatively",1,1
"127","baby",0.6,1
"128","badger",-0.5,1
"129","battling",-0.6,1
"130","beckoned",0.5,1
"131","best",0.5,1
"132","beware",-0.5,1
"133","blankly",-0.4,1
"134","blazing",-0.25,1
"135","bleeding",-0.5,1
"136","block",-0.4,1
"137","blocked",-0.4,1
"138","blocking",-0.5,1
"139","bothered",-0.5,1
"140","bowed",-0.25,1
"141","breakfast",0.6,1
"142","broken",-0.75,1
"143","bulging",-0.4,1
"144","bully",-0.75,1
"145","calculating",-0.25,1
"146","calm",0.75,1
"147","care",1,1
"148","careful",0.25,1
"149","cares",1,1
"150","champion",0.5,1
"151","chaos",-0.75,1
"152","chattering",-0.25,1
"153","cheered",0.8,1
"154","cheering",0.5,1
"155","choked",-1,1
"156","clean",0.75,1
"157","cleared",0.5,1
"158","cold",-0.5,1
"159","coldly",-0.75,1
"160","combative",-0.5,1
"161","complicated",-0.5,1
"162","confirmed",0.5,1
"163","coop",-0.25,1
"164","creepy",-1,1
"165","cried",-1,1
"166","crumpled",-0.6,1
"167","crystal",0.6,1
"168","cuffed",-0.4,1
"169","curse",-0.75,1
"170","darker",-0.6,1
"171","dazzling",0.8,1
"172","decent",0.5,1
"173","defend",0.25,1
"174","descendant",0.25,1
"175","deserted",-0.6,1
"176","desperate",-0.75,1
"177","detention",-0.5,1
"178","devastation",-0.5,1
"179","died",-0.5,1
"180","difficult",-0.5,1
"181","difficulty",-0.5,1
"182","disappear",-0.6,1
"183","disarming",-0.6,1
"184","disguise",-0.25,1
"185","distraught",-0.75,1
"186","diversion",-0.25,1
"187","dizzy",-0.75,1
"188","dread",-0.75,1
"189","dream",0.25,1
"190","drooping",-0.6,1
"191","drumroll",0.6,1
"192","dungeon",-0.5,1
"193","dungeons",-0.8,1
"194","easy",0.8,1
"195","enemies",-0.5,1
"196","enjoying",0.75,1
"197","enraged",-0.75,1
"198","entrust",0.6,1
"199","evil",-0.75,1
"200","exasperated",-1,1
"201","exposed",-0.5,1
"202","extinguished",-0.25,1
"203","fail",-0.75,1
"204","faster",0.6,1
"205","favorite",0.75,1
"206","fearful",-1,1
"207","fearfully",-0.5,1
"208","fears",-1,1
"209","feebly",-0.8,1
"210","fiercely",-0.25,1
"211","filibuster",-0.25,1
"212","fine",0.25,1
"213","fit",0.4,1
"214","flooded",-0.8,1
"215","flustered",-0.8,1
"216","flying",0.1,1
"217","fool",-0.75,1
"218","forbidden",-1,1
"219","forced",-0.5,1
"220","forgotten",-0.5,1
"221","friend",0.8,1
"222","fright",-0.75,1
"223","frightened",-0.5,1
"224","frozen",-0.25,1
"225","fumes",-0.4,1
"226","fun",0.75,1
"227","funny",0.8,1
"228","furiously",-1,1
"229","fury",-0.5,1
"230","garden",0.6,1
"231","gasp",-0.8,1
"232","gasping",-0.8,1
"233","generations",0.4,1
"234","gesturing",0.25,1
"235","ghost",-0.6,1
"236","gift",0.5,1
"237","gigantic",0.25,1
"238","glare",-0.25,1
"239","golden",0.6,1
"240","granted",0.5,1
"241","grateful",1,1
"242","greeted",0.8,1
"243","groan",-0.8,1
"244","grow",0.8,1
"245","handy",0.5,1
"246","hanging",-0.25,1
"247","happily",0.5,1
"248","hastily",-0.4,1
"249","haze",-0.25,1
"250","hissing",-0.5,1
"251","hope",0.5,1
"252","hot",-0.25,1
"253","hurt",-0.75,1
"254","inclined",0.4,1
"255","instructive",0.4,1
"256","interest",0.5,1
"257","interested",0.5,1
"258","interrupted",-0.75,1
"259","irritably",-1,1
"260","jerk",-0.5,1
"261","join",0.25,1
"262","killed",-0.5,1
"263","killing",-0.75,1
"264","knight",0.6,1
"265","lead",0.25,1
"266","legendary",0.75,1
"267","limp",-0.5,1
"268","loomed",-0.6,1
"269","lost",-0.75,1
"270","loved",0.5,1
"271","lurking",-1,1
"272","malevolent",-0.75,1
"273","merrily",1,1
"274","miraculously",1,1
"275","mistake",-0.75,1
"276","mortal",-0.25,1
"277","motionless",-0.4,1
"278","mud",-0.25,1
"279","murderous",-1,1
"280","mysteriously",-0.5,1
"281","nasty",-1,1
"282","new",0.8,1
"283","nice",0.5,1
"284","nightmares",-1,1
"285","ominous",-0.5,1
"286","opponent",-0.5,1
"287","pain",-0.75,1
"288","panic",-0.8,1
"289","panicked",-0.75,1
"290","panicking",-0.5,1
"291","perfect",0.75,1
"292","petrified",-0.5,1
"293","pillow",0.4,1
"294","plum",0.4,1
"295","poised",-0.1,1
"296","portable",0.25,1
"297","powerful",0.75,1
"298","pretend",-0.75,1
"299","protective",0.5,1
"300","quiet",0.25,1
"301","rage",-1,1
"302","reading",0.1,1
"303","relieved",1,1
"304","resisting",-0.6,1
"305","resplendent",0.5,1
"306","restore",0.5,1
"307","restored",0.5,1
"308","revive",0.25,1
"309","rigid",-0.75,1
"310","rotting",-1,1
"311","rumor",-0.25,1
"312","save",0.5,1
"313","screams",-0.6,1
"314","scuttling",-0.6,1
"315","sharply",-0.25,1
"316","shooting",-0.6,1
"317","shot",-0.4,1
"318","shrewd",-0.4,1
"319","simplest",0.4,1
"320","slithered",-0.6,1
"321","smack",-0.5,1
"322","smashed",-0.6,1
"323","smelling",-0.25,1
"324","smiled",0.8,1
"325","smirking",-0.4,1
"326","smithereens",-0.25,1
"327","smoothly",0.6,1
"328","snarled",-1,1
"329","sneak",-0.5,1
"330","sneaking",-0.5,1
"331","sneer",-0.75,1
"332","solid",0.25,1
"333","spirits",0.25,1
"334","sprang",-0.25,1
"335","sputter",-0.25,1
"336","squashed",-0.6,1
"337","squint",-0.4,1
"338","staring",-0.25,1
"339","stark",-0.5,1
"340","stealing",-0.75,1
"341","stiff",-0.25,1
"342","stopping",-0.4,1
"343","strangest",-0.25,1
"344","strolled",0.4,1
"345","strong",0.5,1
"346","struck",-0.5,1
"347","stubbornly",-0.5,1
"348","stumbled",-0.6,1
"349","stupidly",-0.75,1
"350","suspicion",-0.75,1
"351","suspicious",-0.75,1
"352","swear",-0.1,1
"353","teach",0.4,1
"354","temper",-0.5,1
"355","terrible",-0.75,1
"356","thank",0.5,1
"357","tickling",0.6,1
"358","transparent",-0.25,1
"359","trembling",-0.5,1
"360","triumphant",0.75,1
"361","trouble",-0.5,1
"362","ugly",-0.75,1
"363","unable",-0.5,1
"364","unexpected",-0.25,1
"365","unfair",-0.5,1
"366","unfortunately",-1,1
"367","unfriendly",-0.5,1
"368","unlikely",-0.5,1
"369","unsteadily",-0.8,1
"370","useful",0.5,1
"371","vague",-0.75,1
"372","vanishing",-0.6,1
"373","velvety",0.6,1
"374","victim",-0.75,1
"375","visit",0.4,1
"376","volunteer",0.8,1
"377","waft",-0.25,1
"378","wasting",-1,1
"379","waterproof",0.6,1
"380","watery",-0.25,1
"381","weak",-0.5,1
"382","welcome",0.5,1
"383","wheezing",-1,1
"384","wickedly",-1,1
"385","works",0.25,1
"386","worm",-0.25,1
"387","worry",-0.75,1
"388","worst",-0.5,1
"389","wrestled",-0.4,1
"390","yes",0.8,1
"391","young",0.4,1
