"","word","score","n"
"1","professor",0.4,37
"2","moody",-0.75,25
"3","like",0.5,14
"4","well",0.8,8
"5","pus",-0.25,7
"6","right",0.8,7
"7","dear",0.5,5
"8","blast",-0.4,4
"9","fire",-0.25,4
"10","forward",0.6,4
"11","lesson",0.4,4
"12","magical",0.75,4
"13","white",0.4,4
"14","best",0.5,3
"15","better",0.8,3
"16","dinner",0.6,3
"17","dull",-0.75,3
"18","eat",0.6,3
"19","found",0.6,3
"20","good",0.75,3
"21","great",0.5,3
"22","loud",-0.25,3
"23","pale",-0.6,3
"24","staring",-0.25,3
"25","usual",0.4,3
"26","birth",0.6,2
"27","black",-0.25,2
"28","burn",-0.4,2
"29","cool",0.75,2
"30","dark",-0.6,2
"31","departed",-0.25,2
"32","difficult",-0.5,2
"33","dread",-0.75,2
"34","dungeons",-0.8,2
"35","excited",0.75,2
"36","fear",-0.75,2
"37","friend",0.8,2
"38","joined",0.6,2
"39","leave",-0.25,2
"40","library",0.6,2
"41","limping",-0.8,2
"42","new",0.8,2
"43","odd",-0.25,2
"44","pain",-0.75,2
"45","poor",-0.5,2
"46","prophet",0.6,2
"47","stop",-0.4,2
"48","talk",0.4,2
"49","terrified",-1,2
"50","tragic",-0.75,2
"51","admired",0.5,1
"52","affection",1,1
"53","aggressive",-1,1
"54","ahead",0.8,1
"55","aid",1,1
"56","alarm",-0.75,1
"57","alas",-0.4,1
"58","alive",0.5,1
"59","amazing",0.5,1
"60","amazingly",0.5,1
"61","angrily",-0.5,1
"62","annoying",-0.75,1
"63","anxious",-0.75,1
"64","anxiously",-1,1
"65","appreciatively",1,1
"66","attack",-0.75,1
"67","attacking",-0.5,1
"68","backward",-0.5,1
"69","bad",-0.75,1
"70","baseless",-0.5,1
"71","bewildered",-0.5,1
"72","bite",-0.6,1
"73","bitterly",-1,1
"74","blindly",-1,1
"75","booming",-0.25,1
"76","boy",0.25,1
"77","brandishing",-0.6,1
"78","brave",0.5,1
"79","breakfast",0.6,1
"80","brightly",0.6,1
"81","brilliantly",1,1
"82","bulging",-0.4,1
"83","bully",-0.75,1
"84","calculation",0.25,1
"85","care",1,1
"86","celestial",0.4,1
"87","cleared",0.5,1
"88","clearly",0.5,1
"89","cold",-0.5,1
"90","complicated",-0.5,1
"91","cough",-0.8,1
"92","cowardly",-1,1
"93","cried",-1,1
"94","cure",1,1
"95","curse",-0.75,1
"96","damn",-0.75,1
"97","dance",0.6,1
"98","death",-0.75,1
"99","deformed",-0.5,1
"100","desperate",-0.75,1
"101","destiny",0.5,1
"102","dignity",0.5,1
"103","disappointed",-1,1
"104","disappointment",-1,1
"105","disbelief",-0.5,1
"106","disgusting",-1,1
"107","dislike",-1,1
"108","distracted",-0.5,1
"109","dreading",-1,1
"110","eagerly",0.8,1
"111","embarrassing",-0.75,1
"112","embarrassment",-0.5,1
"113","enough",-0.25,1
"114","enthusiastically",1,1
"115","escape",-0.25,1
"116","exasperated",-1,1
"117","excellent",1,1
"118","excuses",-0.5,1
"119","expect",0.4,1
"120","explosions",-0.6,1
"121","faint",-0.8,1
"122","fallen",-0.5,1
"123","false",-0.6,1
"124","familiar",0.8,1
"125","fat",-0.5,1
"126","favorite",0.75,1
"127","fears",-1,1
"128","feeling",0.25,1
"129","fell",-0.5,1
"130","fighting",-0.8,1
"131","flailing",-0.8,1
"132","flourish",0.8,1
"133","flying",0.1,1
"134","food",0.4,1
"135","forbidden",-1,1
"136","forced",-0.5,1
"137","fortune",0.5,1
"138","fraud",-0.75,1
"139","fresh",0.5,1
"140","frowning",-0.75,1
"141","frozen",-0.25,1
"142","funny",0.8,1
"143","furiously",-1,1
"144","fury",-0.5,1
"145","genuine",0.5,1
"146","giving",0.25,1
"147","gloomy",-1,1
"148","grinned",0.4,1
"149","groaned",-0.8,1
"150","hanging",-0.25,1
"151","happy",0.75,1
"152","hard",-0.25,1
"153","hastily",-0.4,1
"154","haughtily",-0.8,1
"155","heavens",0.8,1
"156","helped",0.8,1
"157","helplessly",-0.5,1
"158","hit",-0.25,1
"159","horribly",-0.5,1
"160","hot",-0.25,1
"161","humiliation",-0.75,1
"162","hungry",-0.25,1
"163","hurried",-0.25,1
"164","hurt",-0.75,1
"165","ignore",-0.75,1
"166","imitating",-0.4,1
"167","impatient",-1,1
"168","impressively",0.8,1
"169","instinctively",0.4,1
"170","insult",-1,1
"171","investigate",0.25,1
"172","irritably",-1,1
"173","irritated",-0.5,1
"174","keen",0.5,1
"175","laugh",0.5,1
"176","laughed",0.8,1
"177","led",0.4,1
"178","lethal",-0.5,1
"179","liked",0.5,1
"180","limp",-0.5,1
"181","losing",-0.75,1
"182","losses",-0.8,1
"183","lost",-0.75,1
"184","loved",0.5,1
"185","lucky",0.75,1
"186","lying",-0.5,1
"187","mad",-0.75,1
"188","magic",0.25,1
"189","malevolently",-1,1
"190","midget",-0.25,1
"191","miserable",-1,1
"192","missed",-0.5,1
"193","mistakes",-0.5,1
"194","misuse",-0.5,1
"195","monstrous",-0.5,1
"196","mournfully",-1,1
"197","murder",-0.75,1
"198","mysterious",-0.4,1
"199","oddly",-0.6,1
"200","ouch",-1,1
"201","perfectly",0.5,1
"202","pleased",0.75,1
"203","pointless",-0.75,1
"204","powerful",0.75,1
"205","pretty",0.75,1
"206","progress",0.75,1
"207","proudly",0.8,1
"208","puke",-1,1
"209","punishment",-0.5,1
"210","pure",1,1
"211","rambling",-0.1,1
"212","ready",0.8,1
"213","refused",-0.75,1
"214","regret",-0.75,1
"215","remedy",0.25,1
"216","resentment",-0.75,1
"217","rotting",-1,1
"218","ruining",-0.75,1
"219","sarcastically",-0.6,1
"220","satisfying",1,1
"221","screamed",-0.6,1
"222","scummy",-1,1
"223","seized",-0.6,1
"224","sensible",0.8,1
"225","shiny",0.6,1
"226","shock",-0.75,1
"227","shocked",-0.5,1
"228","silly",-0.25,1
"229","sinking",-0.25,1
"230","sleek",0.5,1
"231","slimy",-0.8,1
"232","smack",-0.5,1
"233","smell",-0.25,1
"234","smelled",-0.25,1
"235","smile",0.75,1
"236","snake",-0.25,1
"237","sorry",-0.5,1
"238","special",0.8,1
"239","spellbound",0.5,1
"240","spilling",-0.4,1
"241","spooky",-0.5,1
"242","squealing",-0.25,1
"243","squeals",-0.25,1
"244","sting",-0.5,1
"245","stinking",-0.5,1
"246","stopped",-0.4,1
"247","storm",-0.25,1
"248","straight",0.6,1
"249","straining",-0.5,1
"250","strongly",0.6,1
"251","stubborn",-0.75,1
"252","stumped",-0.8,1
"253","suck",-0.75,1
"254","sucker",-0.5,1
"255","suppress",-0.5,1
"256","surprise",0.6,1
"257","suspicion",-0.75,1
"258","sweet",0.75,1
"259","sweets",0.5,1
"260","swelling",-0.75,1
"261","teach",0.4,1
"262","tempt",-0.25,1
"263","touched",0.25,1
"264","troubled",-0.75,1
"265","troubles",-0.75,1
"266","ugliest",-0.5,1
"267","unable",-0.5,1
"268","undignified",-1,1
"269","unfortunately",-1,1
"270","useful",0.5,1
"271","valuable",0.5,1
"272","vicious",-0.75,1
"273","wait",-0.25,1
"274","waste",-0.75,1
"275","won",0.5,1
"276","work",0.25,1
"277","working",0.25,1
"278","worries",-0.5,1
"279","yes",0.8,1
"280","young",0.4,1
