"","word","score","n"
"1","like",0.5,13
"2","professor",0.4,12
"3","moody",-0.75,11
"4","well",0.8,9
"5","black",-0.25,8
"6","good",0.75,8
"7","curse",-0.75,6
"8","feeling",0.25,6
"9","cold",-0.5,5
"10","forward",0.6,5
"11","magical",0.75,5
"12","completely",0.4,4
"13","dear",0.5,4
"14","lesson",0.4,4
"15","shining",0.6,4
"16","worry",-0.75,4
"17","attention",0.25,3
"18","best",0.5,3
"19","care",1,3
"20","clear",0.5,3
"21","dark",-0.6,3
"22","extra",0.4,3
"23","fine",0.25,3
"24","golden",0.6,3
"25","great",0.5,3
"26","handsome",1,3
"27","hurried",-0.25,3
"28","interested",0.5,3
"29","loud",-0.25,3
"30","oddly",-0.6,3
"31","pale",-0.6,3
"32","right",0.8,3
"33","scar",-0.5,3
"34","smile",0.75,3
"35","stop",-0.4,3
"36","thanks",0.6,3
"37","usual",0.4,3
"38","allow",0.25,2
"39","amused",0.5,2
"40","anticipation",0.25,2
"41","anxiously",-1,2
"42","attacked",-1,2
"43","backward",-0.5,2
"44","badger",-0.5,2
"45","bent",-0.4,2
"46","bore",-0.75,2
"47","boy",0.25,2
"48","breakfast",0.6,2
"49","bummer",-0.5,2
"50","champion",0.5,2
"51","cleared",0.5,2
"52","defense",0.25,2
"53","delighted",0.75,2
"54","difficult",-0.5,2
"55","doubted",-0.8,2
"56","eerie",-1,2
"57","empty",-0.25,2
"58","extraordinary",0.75,2
"59","finally",0.4,2
"60","flying",0.1,2
"61","food",0.4,2
"62","forbidden",-1,2
"63","found",0.6,2
"64","gigantic",0.25,2
"65","greet",0.8,2
"66","growing",0.8,2
"67","hard",-0.25,2
"68","hit",-0.25,2
"69","hopefully",0.6,2
"70","hurting",-1,2
"71","idiot",-1,2
"72","important",0.75,2
"73","indignantly",-1,2
"74","lack",-0.75,2
"75","late",-0.25,2
"76","led",0.4,2
"77","lion",0.1,2
"78","pain",-0.75,2
"79","please",1,2
"80","prevent",-0.25,2
"81","reassuring",1,2
"82","relaxed",0.5,2
"83","resist",-0.6,2
"84","sharply",-0.25,2
"85","silk",0.6,2
"86","slowly",-0.25,2
"87","smiling",0.75,2
"88","smooth",0.6,2
"89","staring",-0.25,2
"90","stroking",0.25,2
"91","stupid",-1,2
"92","talk",0.4,2
"93","teacher",0.25,2
"94","thank",0.5,2
"95","wait",-0.25,2
"96","warm",0.5,2
"97","worked",0.25,2
"98","abruptly",-0.25,1
"99","acceptance",0.8,1
"100","accidentally",-0.6,1
"101","accurate",0.5,1
"102","active",0.25,1
"103","aid",1,1
"104","alleviate",1,1
"105","almighty",1,1
"106","anger",-0.75,1
"107","antidote",0.8,1
"108","applause",0.5,1
"109","apprehensive",-0.75,1
"110","argue",-0.5,1
"111","assure",0.8,1
"112","assured",0.8,1
"113","astonishing",0.5,1
"114","attentive",0.5,1
"115","attract",0.8,1
"116","avoid",-0.5,1
"117","awarded",0.5,1
"118","beckon",0.6,1
"119","beckoned",0.5,1
"120","better",0.8,1
"121","biased",-1,1
"122","big",0.25,1
"123","bitterly",-1,1
"124","blankly",-0.4,1
"125","blast",-0.4,1
"126","brilliant",1,1
"127","broke",-0.75,1
"128","broken",-0.75,1
"129","brother",0.4,1
"130","campaigning",-0.25,1
"131","capable",0.5,1
"132","caretaker",0.1,1
"133","catastrophes",-1,1
"134","center",0.25,1
"135","chattering",-0.25,1
"136","chosen",0.6,1
"137","clap",0.25,1
"138","cleaner",0.5,1
"139","cleaning",0.6,1
"140","clearly",0.5,1
"141","colluding",-0.6,1
"142","considerable",0.1,1
"143","contagious",-0.75,1
"144","cornered",-0.8,1
"145","cough",-0.8,1
"146","crash",-0.75,1
"147","curl",-0.25,1
"148","damn",-0.75,1
"149","dangerous",-0.5,1
"150","dangerously",-1,1
"151","darkness",-0.75,1
"152","dawn",0.5,1
