"","word","score","n"
"1","dark",-0.6,23
"2","prisoners",-0.8,20
"3","scar",-0.5,17
"4","like",0.5,14
"5","well",0.8,13
"6","right",0.8,12
"7","forced",-0.5,11
"8","goblin",-0.8,10
"9","pain",-0.75,9
"10","darkness",-0.75,8
"11","dragged",-0.5,8
"12","fell",-0.5,8
"13","screamed",-0.6,7
"14","yes",0.8,7
"15","found",0.6,6
"16","knife",-0.4,6
"17","scream",-1,6
"18","stop",-0.4,6
"19","burned",-0.6,5
"20","death",-0.75,5
"21","fear",-0.75,5
"22","filthy",-0.5,5
"23","free",0.5,5
"24","gold",0.5,5
"25","good",0.75,5
"26","kill",-0.75,5
"27","leave",-0.25,5
"28","seized",-0.6,5
"29","summon",-0.25,5
"30","swollen",-0.5,5
"31","terrified",-1,5
"32","black",-0.25,4
"33","boy",0.25,4
"34","crystal",0.6,4
"35","cut",-0.25,4
"36","fighting",-0.8,4
"37","flying",0.1,4
"38","pale",-0.6,4
"39","present",0.25,4
"40","struggled",-0.5,4
"41","stupefy",-0.6,4
"42","truth",1,4
"43","white",0.4,4
"44","authority",0.5,3
"45","backed",0.25,3
"46","bound",-0.25,3
"47","clear",0.5,3
"48","cold",-0.5,3
"49","completely",0.4,3
"50","crack",-0.5,3
"51","danger",-0.75,3
"52","enough",-0.25,3
"53","familiar",0.8,3
"54","great",0.5,3
"55","hit",-0.25,3
"56","hope",0.5,3
"57","lost",-0.75,3
"58","loud",-0.25,3
"59","luck",0.75,3
"60","please",1,3
"61","screaming",-0.5,3
"62","snarled",-1,3
"63","stopped",-0.4,3
"64","wait",-0.25,3
"65","work",0.25,3
"66","worse",-0.75,3
"67","alone",-0.6,2
"68","anger",-0.75,2
"69","better",0.8,2
"70","bite",-0.6,2
"71","bloody",-0.75,2
"72","blow",-0.4,2
"73","breaking",-0.6,2
"74","broke",-0.75,2
"75","building",0.1,2
"76","care",1,2
"77","clearly",0.5,2
"78","crashes",-1,2
"79","dead",-1,2
"80","desperation",-0.5,2
"81","die",-0.75,2
"82","died",-0.5,2
"83","dies",-0.8,2
"84","dirty",-0.75,2
"85","easier",0.8,2
"86","easy",0.8,2
"87","expect",0.4,2
"88","fake",-0.75,2
"89","fall",-0.25,2
"90","fine",0.25,2
"91","fortress",-0.25,2
"92","frail",-0.8,2
"93","frightening",-0.5,2
"94","froze",-0.25,2
"95","frozen",-0.25,2
"96","fury",-0.5,2
"97","girly",-0.25,2
"98","grunted",-0.6,2
"99","hell",-0.8,2
"100","hoping",0.6,2
"101","hurried",-0.25,2
"102","interesting",0.75,2
"103","jeering",-1,2
"104","laugh",0.5,2
"105","laughed",0.8,2
"106","laughing",0.6,2
"107","leading",0.25,2
"108","lied",-0.5,2
"109","lifeless",-0.75,2
"110","lying",-0.5,2
"111","mad",-0.75,2
"112","masters",0.1,2
"113","mistaken",-1,2
"114","nice",0.5,2
"115","painful",-0.5,2
"116","prison",-0.75,2
"117","prophet",0.6,2
"118","quiet",0.25,2
"119","reward",0.75,2
