"","word","score","n"
"1","well",0.8,22
"2","like",0.5,18
"3","professor",0.4,13
"4","right",0.8,13
"5","dark",-0.6,11
"6","feeling",0.25,9
"7","good",0.75,9
"8","work",0.25,7
"9","usual",0.4,6
"10","black",-0.25,5
"11","crying",-0.5,5
"12","enough",-0.25,5
"13","great",0.5,5
"14","laughter",0.8,5
"15","pain",-0.75,5
"16","sorry",-0.5,5
"17","attacked",-1,4
"18","bad",-0.75,4
"19","cold",-0.5,4
"20","confused",-0.5,4
"21","dead",-1,4
"22","demanded",-0.4,4
"23","dream",0.25,4
"24","fire",-0.25,4
"25","hot",-0.25,4
"26","lying",-0.5,4
"27","nervously",-0.5,4
"28","scared",-0.5,4
"29","smile",0.75,4
"30","tears",-0.8,4
"31","worry",-0.75,4
"32","alone",-0.6,3
"33","better",0.8,3
"34","bite",-0.6,3
"35","dangerous",-0.5,3
"36","finally",0.4,3
"37","hard",-0.25,3
"38","hurt",-0.75,3
"39","ignore",-0.75,3
"40","impatiently",-0.8,3
"41","lesson",0.4,3
"42","liked",0.5,3
"43","loud",-0.25,3
"44","new",0.8,3
"45","pleased",0.75,3
"46","pretty",0.75,3
"47","sharply",-0.25,3
"48","slow",-0.25,3
"49","snake",-0.25,3
"50","stupid",-1,3
"51","upset",-0.75,3
"52","white",0.4,3
"53","alarmed",-0.75,2
"54","alive",0.5,2
"55","angrily",-0.5,2
"56","backwards",-0.4,2
"57","beaming",0.5,2
"58","best",0.5,2
"59","big",0.25,2
"60","bleeding",-0.5,2
"61","blinding",-0.8,2
"62","brains",0.6,2
"63","break",-0.25,2
"64","broke",-0.75,2
"65","burning",-0.4,2
"66","carcass",-1,2
"67","chocolate",0.6,2
"68","clearly",0.5,2
"69","collapsed",-0.8,2
"70","completely",0.4,2
"71","complicated",-0.5,2
"72","creeping",-0.6,2
"73","cries",-1,2
"74","cry",-0.75,2
"75","death",-0.75,2
"76","die",-0.75,2
"77","disgruntled",-0.5,2
"78","disgust",-1,2
"79","easier",0.8,2
"80","enjoying",0.75,2
"81","enthusiasm",0.75,2
"82","fair",0.75,2
"83","fell",-0.5,2
"84","fine",0.25,2
"85","fit",0.4,2
"86","flying",0.1,2
"87","frightened",-0.5,2
"88","funny",0.8,2
"89","furiously",-1,2
"90","fury",-0.5,2
"91","gigantic",0.25,2
"92","giggles",0.8,2
"93","glad",0.75,2
"94","greeted",0.8,2
"95","grouchy",-1,2
"96","guilty",-0.75,2
"97","hag",-1,2
"98","holiday",0.8,2
"99","horrible",-0.75,2
"100","impediment",-0.8,2
"101","important",0.75,2
"102","interesting",0.75,2
"103","interrupted",-0.75,2
"104","invite",0.25,2
"105","kind",0.5,2
"106","likes",0.5,2
"107","mad",-0.75,2
"108","magic",0.25,2
"109","mate",0.6,2
"110","merry",1,2
"111","misfortune",-0.75,2
"112","nice",0.5,2
"113","odd",-0.25,2
"114","panic",-0.8,2
"115","poor",-0.5,2
"116","prefers",0.1,2
"117","progress",0.75,2
"118","proudly",0.8,2
"119","ready",0.8,2
"120","sensation",0.6,2
"121","shining",0.6,2
"122","slowly",-0.25,2
"123","smiled",0.8,2
"124","staring",-0.25,2
"125","stun",-0.25,2
"126","stunned",-0.25,2
"127","stunning",0.75,2
"128","teach",0.4,2
"129","teacher",0.25,2
"130","twisted",-0.25,2
"131","uncontrollably",-1,2
"132","unlucky",-0.5,2
"133","useful",0.5,2
"134","vibrant",0.75,2
"135","won",0.5,2
"136","worried",-0.75,2
"137","worst",-0.5,2
"138","accusing",-1,1
"139","aching",-0.75,1
"140","admit",0.6,1
"141","afraid",-0.75,1
"142","aggravated",-0.75,1
"143","agreement",0.5,1
"144","ahead",0.8,1
"145","alarming",-0.75,1
"146","allow",0.25,1
"147","amused",0.5,1
"148","angry",-0.75,1
"149","annoy",-0.75,1
"150","anxious",-0.75,1
"151","anxiously",-1,1
"152","appalled",-0.5,1
"153","apprehension",-0.75,1
"154","ash",-0.4,1
"155","attracted",0.8,1
"156","avalanche",-0.5,1
"157","avidly",0.8,1
"158","baby",0.6,1
"159","badly",-0.75,1
"160","ban",-0.5,1
"161","beamed",0.8,1
"162","bent",-0.4,1
"163","bitter",-0.5,1
"164","bitterly",-1,1
"165","blame",-0.75,1
"166","blankly",-0.4,1
"167","blast",-0.4,1
"168","blurred",-0.5,1
"169","bowed",-0.25,1
"170","boy",0.25,1
"171","brave",0.5,1
"172","breakfast",0.6,1
"173","breaking",-0.6,1
"174","brightly",0.6,1
"175","brilliant",1,1
"176","bruises",-0.5,1
"177","buried",-0.6,1
"178","care",1,1
"179","carefully",0.25,1
"180","chance",0.25,1
"181","charm",0.75,1
"182","cheer",0.75,1
"183","cheerful",0.75,1
"184","cheerfully",1,1
"185","choice",0.4,1
"186","choked",-1,1
"187","chorus",0.25,1
"188","clear",0.5,1
"189","cleared",0.5,1
"190","clearer",0.8,1
"191","clever",0.75,1
"192","clump",-0.25,1
"193","concern",-0.6,1
"194","confined",-0.5,1
"195","contact",0.4,1
"196","continue",0.4,1
"197","cough",-0.8,1
"198","creature",-0.25,1
"199","crucial",-0.1,1
"200","crude",-0.5,1
"201","crumbled",-0.6,1
"202","curiosity",0.5,1
"203","cushion",0.6,1
"204","cuts",-0.25,1
"205","darkness",-0.75,1
"206","deal",0.25,1
"207","delight",1,1
"208","depressing",-1,1
"209","desire",0.6,1
"210","desperately",-0.5,1
"211","died",-0.5,1
"212","difficulty",-0.5,1
"213","dignified",0.5,1
"214","dirty",-0.75,1
"215","discomfort",-0.5,1
"216","discussion",0.4,1
"217","disposed",-0.6,1
"218","disregarding",-0.6,1
"219","distaste",-0.5,1
"220","doubted",-0.8,1
"221","dreamy",1,1
"222","drooping",-0.6,1
"223","dying",-0.5,1
"224","eagerly",0.8,1
"225","empty",-0.25,1
"226","encouraged",0.8,1
"227","envy",-0.8,1
"228","evil",-0.75,1
"229","excitement",1,1
"230","excuse",-0.75,1
"231","expect",0.4,1
"232","explode",-0.5,1
"233","expulsion",-0.8,1
"234","fake",-0.75,1
"235","false",-0.6,1
"236","familiar",0.8,1
"237","featured",0.4,1
"238","feebly",-0.8,1
"239","fist",-0.4,1
"240","flexible",0.6,1
"241","flustered",-0.8,1
"242","forbidden",-1,1
"243","foreign",-0.25,1
"244","forget",-0.5,1
"245","forward",0.6,1
"246","foul",-0.75,1
"247","found",0.6,1
"248","free",0.5,1
"249","fretting",-0.8,1
"250","friend",0.8,1
"251","frightening",-0.5,1
"252","frown",-0.5,1
"253","frowning",-0.75,1
"254","froze",-0.25,1
"255","frozen",-0.25,1
"256","fussing",-0.8,1
"257","gleeful",0.5,1
"258","gloom",-0.75,1
"259","gloomy",-1,1
"260","gnarled",-0.8,1
"261","golden",0.6,1
"262","gorge",-0.25,1
"263","grave",-0.5,1
"264","grin",0.5,1
"265","groaned",-0.8,1
"266","growing",0.8,1
"267","grudgingly",-0.75,1
"268","grunt",-0.6,1
"269","grunted",-0.6,1
"270","gush",-0.1,1
"271","habitat",0.6,1
"272","halt",-0.4,1
"273","happier",0.5,1
"274","happily",0.5,1
"275","happy",0.75,1
"276","healing",0.5,1
"277","hearted",0.6,1
"278","heartless",-0.5,1
"279","hearty",0.25,1
"280","hilarity",0.8,1
"281","hopefully",0.6,1
"282","hoping",0.6,1
"283","horrified",-0.75,1
"284","hurried",-0.25,1
"285","idiots",-0.5,1
"286","ill",-0.5,1
"287","impatience",-0.5,1
"288","impression",0.1,1
"289","improved",0.75,1
"290","inability",-0.75,1
"291","incoherent",-0.5,1
"292","indifferent",-0.5,1
"293","indignantly",-1,1
"294","infested",-1,1
"295","insensitive",-0.5,1
"296","insult",-1,1
"297","intended",-0.25,1
"298","intermittent",-0.5,1
"299","interrupting",-0.6,1
"300","intimidated",-0.5,1
"301","join",0.25,1
"302","jolt",-0.5,1
"303","journey",0.4,1
"304","jubilation",1,1
"305","kill",-0.75,1
"306","king",0.1,1
"307","kiss",0.5,1
"308","lack",-0.75,1
"309","laugh",0.5,1
"310","laughed",0.8,1
"311","laughing",0.6,1
"312","leading",0.25,1
"313","learning",0.8,1
"314","leave",-0.25,1
"315","leer",-0.5,1
"316","level",0.4,1
"317","lonely",-0.75,1
"318","longing",-0.25,1
"319","loony",-0.6,1
"320","lopsided",-0.6,1
"321","losing",-0.75,1
"322","loss",-0.75,1
"323","lost",-0.75,1
"324","malicious",-0.5,1
"325","miserable",-1,1
"326","miserably",-0.5,1
"327","missed",-0.5,1
"328","mock",-0.75,1
"329","monstrous",-0.5,1
"330","murmur",-0.25,1
"331","mystery",-0.4,1
"332","nastily",-1,1
"333","natural",0.6,1
"334","neatly",0.5,1
"335","novel",0.1,1
"336","numbly",-0.25,1
