"","word","score","n"
"1","right",0.8,8
"2","like",0.5,6
"3","stop",-0.4,5
"4","dark",-0.6,4
"5","good",0.75,4
"6","hard",-0.25,4
"7","sir",0.25,4
"8","black",-0.25,3
"9","dear",0.5,3
"10","empty",-0.25,3
"11","lesson",0.4,3
"12","pleased",0.75,3
"13","professor",0.4,3
"14","sorry",-0.5,3
"15","usual",0.4,3
"16","big",0.25,2
"17","breaking",-0.6,2
"18","chance",0.25,2
"19","enough",-0.25,2
"20","forbidden",-1,2
"21","found",0.6,2
"22","loose",-0.25,2
"23","slowly",-0.25,2
"24","smile",0.75,2
"25","subdued",-0.4,2
"26","sun",0.6,2
"27","talk",0.4,2
"28","teacher",0.25,2
"29","trouble",-0.5,2
"30","unnaturally",-0.8,2
"31","well",0.8,2
"32","work",0.25,2
"33","worried",-0.75,2
"34","worst",-0.5,2
"35","abruptly",-0.25,1
"36","advise",0.8,1
"37","agreed",0.5,1
"38","alone",-0.6,1
"39","apologize",0.8,1
"40","arrest",-0.5,1
"41","attack",-0.75,1
"42","attacker",-0.6,1
"43","attacks",-0.5,1
"44","backward",-0.5,1
"45","barred",-0.5,1
"46","beaming",0.5,1
"47","best",0.5,1
"48","better",0.8,1
"49","blackmail",-0.5,1
"50","blackness",-0.25,1
"51","blow",-0.4,1
"52","booming",-0.25,1
"53","boy",0.25,1
"54","bright",0.5,1
"55","buoyant",0.5,1
"56","calm",0.75,1
"57","care",1,1
"58","chances",0.25,1
"59","clear",0.5,1
"60","clearly",0.5,1
"61","clever",0.75,1
"62","cold",-0.5,1
"63","confidence",0.75,1
"64","confused",-0.5,1
"65","contented",0.25,1
"66","crack",-0.5,1
"67","creaking",-0.5,1
"68","creeping",-0.6,1
"69","cried",-1,1
"70","crowded",-0.6,1
"71","crushing",-1,1
"72","culprit",-1,1
"73","curiously",0.4,1
"74","danger",-0.75,1
"75","daresay",-0.25,1
"76","darkness",-0.75,1
"77","dashed",0.25,1
"78","dead",-1,1
"79","decent",0.5,1
"80","defense",0.25,1
"81","dies",-0.8,1
"82","difficult",-0.5,1
"83","dinner",0.6,1
"84","disgusting",-1,1
"85","dodging",-0.25,1
"86","doubt",-0.75,1
"87","dungeon",-0.5,1
"88","earshot",-0.25,1
"89","easier",0.8,1
"90","enjoying",0.75,1
"91","exasperated",-1,1
"92","expect",0.4,1
"93","failed",-0.5,1
"94","failing",-0.75,1
"95","fear",-0.75,1
"96","fellow",0.4,1
"97","finally",0.4,1
"98","flatter",0.25,1
"99","focused",0.6,1
"100","forgiven",0.4,1
"101","fortunately",1,1
"102","frantically",-0.8,1
"103","friend",0.8,1
"104","general",0.4,1
"105","glad",0.75,1
"106","glow",0.25,1
"107","great",0.5,1
"108","gripping",-0.25,1
"109","guilty",-0.75,1
"110","hampered",-0.4,1
"111","happily",0.5,1
"112","hastily",-0.4,1
"113","helped",0.8,1
"114","hit",-0.25,1
"115","hopefully",0.6,1
"116","horribly",-0.5,1
"117","hot",-0.25,1
"118","irksome",-1,1
"119","irritated",-0.5,1
"120","journey",0.4,1
"121","joy",0.75,1
"122","kill",-0.75,1
"123","lagged",-0.5,1
"124","laughter",0.8,1
"125","lead",0.25,1
"126","leave",-0.25,1
"127","losing",-0.75,1
"128","loyal",1,1
"129","lucky",0.75,1
"130","mad",-0.75,1
"131","magic",0.25,1
"132","missing",-0.5,1
"133","nasty",-1,1
"134","nervously",-0.5,1
"135","ouch",-1,1
"136","pity",-0.5,1
"137","preferring",0.25,1
"138","pretending",-0.25,1
"139","progress",0.75,1
"140","pursued",-0.25,1
"141","readily",0.5,1
"142","ready",0.8,1
"143","reluctantly",-0.5,1
"144","removal",-0.25,1
"145","resigned",-0.75,1
"146","resolve",0.8,1
"147","sad",-0.5,1
"148","safe",0.75,1
"149","satisfied",1,1
"150","scared",-0.5,1
"151","scramble",-0.25,1
"152","screwed",-0.75,1
"153","scuttling",-0.6,1
"154","sharply",-0.25,1
"155","shrill",-0.75,1
"156","smirking",-0.4,1
"157","smoothly",0.6,1
"158","snagging",-0.25,1
"159","spent",-0.25,1
"160","steady",0.6,1
"161","stiffen",-0.6,1
"162","stifled",-0.75,1
"163","stopped",-0.4,1
"164","straight",0.6,1
"165","stupid",-1,1
"166","stuttered",-0.6,1
"167","suppress",-0.5,1
"168","suspected",-0.6,1
"169","suspended",-0.6,1
"170","suspension",-0.5,1
"171","suspicion",-0.75,1
"172","sweating",-0.25,1
"173","temper",-0.5,1
"174","tense",-0.5,1
"175","terror",-1,1
"176","threaten",-0.75,1
"177","touched",0.25,1
"178","troubling",-1,1
"179","unnatural",-0.75,1
"180","unnoticed",-0.5,1
"181","visit",0.4,1
"182","vomit",-1,1
"183","whimper",-1,1
"184","withered",-1,1
"185","won",0.5,1
"186","wrong",-0.75,1
"187","yes",0.8,1
"188","young",0.4,1
