"","word","score","n"
"1","great",0.5,15
"2","like",0.5,15
"3","fire",-0.25,13
"4","well",0.8,11
"5","champion",0.5,10
"6","professor",0.4,9
"7","right",0.8,8
"8","magical",0.75,6
"9","staring",-0.25,6
"10","white",0.4,6
"11","applause",0.5,5
"12","clearly",0.5,5
"13","food",0.4,5
"14","golden",0.6,5
"15","good",0.75,5
"16","shot",-0.4,5
"17","black",-0.25,4
"18","carefully",0.25,4
"19","casket",-0.25,4
"20","excitement",1,4
"21","forward",0.6,4
"22","moody",-0.75,4
"23","odd",-0.25,4
"24","boy",0.25,3
"25","cheering",0.5,3
"26","chosen",0.6,3
"27","clear",0.5,3
"28","compete",0.4,3
"29","died",-0.5,3
"30","eat",0.6,3
"31","enough",-0.25,3
"32","excited",0.75,3
"33","fell",-0.5,3
"34","finally",0.4,3
"35","hang",-0.25,3
"36","happily",0.5,3
"37","hope",0.5,3
"38","instantly",-0.25,3
"39","laughed",0.8,3
"40","led",0.4,3
"41","loud",-0.25,3
"42","please",1,3
"43","slip",-0.25,3
"44","stopped",-0.4,3
"45","usual",0.4,3
"46","wait",-0.25,3
"47","wishing",0.8,3
"48","work",0.25,3
"49","attention",0.25,2
"50","baby",0.6,2
"51","beaming",0.5,2
"52","best",0.5,2
"53","better",0.8,2
"54","breakfast",0.6,2
"55","brightly",0.6,2
"56","broadly",0.4,2
"57","clean",0.75,2
"58","cold",-0.5,2
"59","dark",-0.6,2
"60","dead",-1,2
"61","disappointed",-1,2
"62","eagerly",0.8,2
"63","empty",-0.25,2
"64","excellent",1,2
"65","fellow",0.4,2
"66","flying",0.1,2
"67","foreign",-0.25,2
"68","found",0.6,2
"69","gigantic",0.25,2
"70","horrible",-0.75,2
"71","impressed",0.5,2
"72","including",0.6,2
"73","interest",0.5,2
"74","join",0.25,2
"75","late",-0.25,2
"76","laugh",0.5,2
"77","laughter",0.8,2
"78","level",0.4,2
"79","lost",-0.75,2
"80","organized",0.6,2
"81","pay",-0.1,2
"82","player",-0.1,2
"83","prepared",0.5,2
"84","ready",0.8,2
"85","slowly",-0.25,2
"86","smiling",0.75,2
"87","split",-0.5,2
"88","task",-0.25,2
"89","unsure",-0.5,2
"90","worked",0.25,2
"91","ability",0.5,1
"92","absolute",-0.25,1
"93","accessible",0.75,1
"94","additional",0.25,1
"95","ahead",0.8,1
"96","alone",-0.6,1
"97","amazement",0.8,1
"98","amused",0.5,1
"99","angry",-0.75,1
"100","aspiring",1,1
"101","avidly",0.8,1
"102","backward",-0.5,1
"103","bent",-0.4,1
"104","big",0.25,1
"105","birthday",0.8,1
"106","bitterly",-1,1
"107","bless",1,1
"108","blocking",-0.5,1
"109","booming",-0.25,1
"110","bore",-0.75,1
"111","bored",-0.5,1
"112","bout",-0.6,1
"113","brains",0.6,1
"114","bravo",1,1
"115","bright",0.5,1
"116","budge",-0.4,1
"117","candlelit",0.6,1
"118","care",1,1
"119","caretaker",0.1,1
"120","center",0.25,1
"121","challenge",-0.25,1
"122","chance",0.25,1
"123","choked",-1,1
"124","clarify",0.8,1
"125","cleared",0.5,1
"126","cloud",-0.25,1
"127","comfortable",0.5,1
"128","contemptuously",-0.5,1
"129","contribute",0.8,1
"130","cooperation",0.1,1
"131","coughing",-0.8,1
"132","cozy",1,1
"133","crowded",-0.6,1
"134","curiously",0.4,1
"135","cut",-0.25,1
"136","danger",-0.75,1
"137","daring",0.75,1
"138","dawn",0.5,1
"139","derisive",-1,1
"140","disappeared",-0.6,1
"141","disappointment",-1,1
"142","discussion",0.4,1
"143","disgust",-1,1
"144","disgusting",-1,1
"145","dislike",-1,1
"146","distracted",-0.5,1
"147","drained",-0.5,1
"148","embarrassed",-0.4,1
"149","enchanted",1,1
"150","engage",0.6,1
"151","enjoyable",1,1
"152","enjoyed",1,1
"153","ensure",0.8,1
"154","exasperated",-1,1
"155","excitedly",0.8,1
"156","excuse",-0.75,1
"157","extinguished",-0.25,1
"158","extra",0.4,1
"159","extravagantly",0.4,1
"160","faint",-0.8,1
"161","fairly",0.5,1
"162","fall",-0.25,1
"163","fame",0.75,1
"164","fancy",0.5,1
"165","fascinated",0.6,1
"166","fear",-0.75,1
"167","feeling",0.25,1
"168","fine",0.25,1
"169","focused",0.6,1
"170","fooled",-0.8,1
"171","forbidden",-1,1
"172","forgotten",-0.5,1
"173","frantically",-0.8,1
"174","free",0.5,1
"175","freedom",0.75,1
"176","freely",1,1
"177","friend",0.8,1
"178","froze",-0.25,1
"179","fury",-0.5,1
"180","gentle",1,1
"181","giving",0.25,1
"182","glad",0.75,1
"183","glaring",-0.8,1
"184","glee",0.75,1
"185","glinting",0.25,1
"186","glum",-0.75,1
"187","gracefully",1,1
"188","gravely",-1,1
"189","greater",0.5,1
"190","grimly",-1,1
"191","growing",0.8,1
"192","growling",-0.6,1
"193","gruffly",-0.6,1
"194","hag",-1,1
"195","hairy",-0.1,1
"196","halt",-0.4,1
"197","hanging",-0.25,1
"198","happier",0.5,1
"199","helping",0.5,1
"200","hissed",-0.5,1
"201","holiday",0.8,1
"202","honor",1,1
"203","hopefully",0.6,1
"204","hurled",-0.6,1
"205","idiot",-1,1
