"","word","score","n"
"1","death",-0.75,20
"2","well",0.8,17
"3","right",0.8,14
"4","great",0.5,13
"5","talk",0.4,13
"6","like",0.5,12
"7","black",-0.25,9
"8","prophet",0.6,9
"9","staring",-0.25,9
"10","professor",0.4,8
"11","good",0.75,7
"12","magic",0.25,7
"13","horrible",-0.75,6
"14","new",0.8,6
"15","snare",-0.5,6
"16","yes",0.8,6
"17","angrily",-0.5,5
"18","feeling",0.25,5
"19","better",0.8,4
"20","escape",-0.25,4
"21","fine",0.25,4
"22","found",0.6,4
"23","fresh",0.5,4
"24","hard",-0.25,4
"25","important",0.75,4
"26","nice",0.5,4
"27","scar",-0.5,4
"28","sorry",-0.5,4
"29","truth",1,4
"30","alone",-0.6,3
"31","badly",-0.75,3
"32","break",-0.25,3
"33","care",1,3
"34","cherub",0.6,3
"35","cold",-0.5,3
"36","coldly",-0.75,3
"37","dark",-0.6,3
"38","deal",0.25,3
"39","decent",0.5,3
"40","died",-0.5,3
"41","difficult",-0.5,3
"42","enough",-0.25,3
"43","happy",0.75,3
"44","improving",0.75,3
"45","information",0.4,3
"46","irritably",-1,3
"47","kind",0.5,3
"48","lesson",0.4,3
"49","level",0.4,3
"50","perfect",0.75,3
"51","pleased",0.75,3
"52","pretty",0.75,3
"53","quiet",0.25,3
"54","shining",0.6,3
"55","slowly",-0.25,3
"56","stop",-0.4,3
"57","strange",-0.5,3
"58","tears",-0.8,3
"59","unable",-0.5,3
"60","visit",0.4,3
"61","witch",-0.4,3
"62","wizard",0.4,3
"63","working",0.25,3
"64","worse",-0.75,3
"65","abruptly",-0.25,2
"66","accident",-0.5,2
"67","agreed",0.5,2
"68","available",0.8,2
"69","big",0.25,2
"70","bored",-0.5,2
"71","breakfast",0.6,2
"72","brightly",0.6,2
"73","broke",-0.75,2
"74","bruises",-0.5,2
"75","charm",0.75,2
"76","choice",0.4,2
"77","community",0.6,2
"78","contrary",-0.6,2
"79","crying",-0.5,2
"80","desire",0.6,2
"81","desperately",-0.5,2
"82","determined",0.5,2
"83","drained",-0.5,2
"84","dreams",0.25,2
"85","easier",0.8,2
"86","expect",0.4,2
"87","fault",-0.5,2
"88","fear",-0.75,2
"89","fell",-0.5,2
"90","fellow",0.4,2
"91","finally",0.4,2
"92","fire",-0.25,2
"93","funny",0.8,2
"94","giving",0.25,2
"95","glared",-0.8,2
"96","grand",0.5,2
"97","horror",-1,2
"98","hurried",-0.25,2
"99","joined",0.6,2
"100","jumpy",-0.75,2
"101","kill",-0.75,2
"102","late",-0.25,2
"103","leading",0.25,2
"104","longingly",-0.25,2
"105","loose",-0.25,2
"106","lost",-0.75,2
"107","love",0.75,2
"108","lying",-0.5,2
"109","magical",0.75,2
"110","manure",-0.6,2
"111","murder",-0.75,2
"112","orphans",-1,2
"113","painful",-0.5,2
"114","presence",0.4,2
"115","prominent",0.5,2
"116","ready",0.8,2
"117","relieved",1,2
"118","rough",-0.25,2
"119","seize",-0.5,2
"120","seized",-0.6,2
"121","sharply",-0.25,2
"122","shooting",-0.6,2
"123","shot",-0.4,2
"124","sick",-0.75,2
"125","smile",0.75,2
"126","snarled",-1,2
"127","spent",-0.25,2
"128","startled",-0.6,2
"129","stopped",-0.4,2
"130","stupid",-1,2
"131","trust",0.5,2
"132","unfortunately",-1,2
"133","unusual",-0.6,2
"134","work",0.25,2
"135","worked",0.25,2
"136","worried",-0.75,2
"137","worst",-0.5,2
"138","worth",0.75,2
"139","wrong",-0.75,2
"140","absence",-0.5,1
"141","accept",1,1
"142","accidents",-0.6,1
"143","accuses",-0.5,1
"144","accusing",-1,1
"145","achieve",1,1
"146","acid",-0.4,1
"147","aid",1,1
"148","alarm",-0.75,1
"149","alarming",-0.75,1
"150","alarmingly",-0.6,1
"151","alert",-0.25,1
"152","amazing",0.5,1
"153","angry",-0.75,1
"154","annoyance",-1,1
"155","annoyed",-0.5,1
"156","anxiously",-1,1
"157","apprehensive",-0.75,1
"158","arrogant",-0.75,1
"159","attack",-0.75,1
"160","attacker",-0.6,1
"161","aunt",0.25,1
"162","avidly",0.8,1
"163","awestruck",0.6,1
"164","awful",-0.75,1
"165","awkward",-0.5,1
"166","bad",-0.75,1
"167","banned",-1,1
"168","battered",-0.5,1
"169","beautiful",0.75,1
"170","beauty",0.5,1
"171","beg",-0.75,1
"172","beloved",0.5,1
"173","best",0.5,1
"174","betrayed",-1,1
"175","bewildered",-0.5,1
"176","bile",-0.5,1
"177","bitterly",-1,1
"178","blame",-0.75,1
"179","blaming",-1,1
