"","word","score","n"
"1","goblin",-0.8,18
"2","scar",-0.5,17
"3","grave",-0.5,13
"4","dark",-0.6,11
"5","yes",0.8,10
"6","elder",0.4,9
"7","like",0.5,9
"8","wizard",0.4,9
"9","well",0.8,8
"10","magic",0.25,7
"11","right",0.8,7
"12","thank",0.5,7
"13","work",0.25,7
"14","pain",-0.75,6
"15","sorry",-0.5,6
"16","talk",0.4,6
"17","black",-0.25,5
"18","burned",-0.6,5
"19","darkness",-0.75,5
"20","garden",0.6,5
"21","powerful",0.75,5
"22","enough",-0.25,4
"23","fell",-0.5,4
"24","gold",0.5,4
"25","grief",-0.75,4
"26","tortured",-0.75,4
"27","twin",0.25,4
"28","white",0.4,4
"29","break",-0.25,3
"30","chance",0.25,3
"31","dawn",0.5,3
"32","dead",-1,3
"33","empty",-0.25,3
"34","fear",-0.75,3
"35","finally",0.4,3
"36","forced",-0.5,3
"37","good",0.75,3
"38","great",0.5,3
"39","hard",-0.25,3
"40","horizon",0.25,3
"41","important",0.75,3
"42","lost",-0.75,3
"43","murder",-0.75,3
"44","new",0.8,3
"45","pale",-0.6,3
"46","protection",0.8,3
"47","rumor",-0.25,3
"48","slowly",-0.25,3
"49","staring",-0.25,3
"50","sun",0.6,3
"51","sunken",-0.6,3
"52","thanks",0.6,3
"53","afraid",-0.75,2
"54","alone",-0.6,2
"55","angrily",-0.5,2
"56","attack",-0.75,2
"57","best",0.5,2
"58","bewildered",-0.5,2
"59","bowed",-0.25,2
"60","breaking",-0.6,2
"61","bright",0.5,2
"62","broke",-0.75,2
"63","broken",-0.75,2
"64","buried",-0.6,2
"65","carefully",0.25,2
"66","charm",0.75,2
"67","cleared",0.5,2
"68","cold",-0.5,2
"69","complex",0.25,2
"70","curse",-0.75,2
"71","cut",-0.25,2
"72","death",-0.75,2
"73","destruction",-0.75,2
"74","die",-0.75,2
"75","difficult",-0.5,2
"76","fake",-0.75,2
"77","fighting",-0.8,2
"78","forward",0.6,2
"79","found",0.6,2
"80","free",0.5,2
"81","frightened",-0.5,2
"82","funeral",-0.8,2
"83","gain",0.75,2
"84","happy",0.75,2
"85","hope",0.5,2
"86","ignored",-0.6,2
"87","kill",-0.75,2
"88","leave",-0.25,2
"89","led",0.4,2
"90","lies",-1,2
"91","magical",0.75,2
"92","mud",-0.25,2
