"","word","score","n"
"1","professor",0.4,22
"2","great",0.5,13
"3","dark",-0.6,9
"4","right",0.8,9
"5","like",0.5,8
"6","champion",0.5,7
"7","moody",-0.75,7
"8","empty",-0.25,6
"9","hope",0.5,6
"10","new",0.8,6
"11","usual",0.4,6
"12","black",-0.25,5
"13","forward",0.6,5
"14","leave",-0.25,5
"15","teacher",0.25,5
"16","well",0.8,5
"17","golden",0.6,4
"18","good",0.75,4
"19","hard",-0.25,4
"20","impartial",0.5,4
"21","sick",-0.75,4
"22","stranger",-0.5,4
"23","applauding",0.8,3
"24","attention",0.25,3
"25","bomb",-0.75,3
"26","boy",0.25,3
"27","defense",0.25,3
"28","eat",0.6,3
"29","excited",0.75,3
"30","fell",-0.5,3
"31","food",0.4,3
"32","giving",0.25,3
"33","joined",0.6,3
"34","knife",-0.4,3
"35","labor",-0.4,3
"36","mad",-0.75,3
"37","magical",0.75,3
"38","missing",-0.5,3
"39","slave",-0.75,3
"40","smiling",0.75,3
"41","staring",-0.25,3
"42","stop",-0.4,3
"43","worthy",0.75,3
"44","agreed",0.5,2
"45","applause",0.5,2
"46","beaming",0.5,2
"47","best",0.5,2
"48","bloody",-0.75,2
"49","blurred",-0.5,2
"50","brightly",0.6,2
"51","broke",-0.75,2
"52","brother",0.4,2
"53","chop",-0.25,2
"54","cleared",0.5,2
"55","cold",-0.5,2
"56","concealed",-0.5,2
"57","cool",0.75,2
"58","dangerously",-1,2
"59","dead",-1,2
"60","death",-0.75,2
"61","excellent",1,2
"62","excitedly",0.8,2
"63","fat",-0.5,2
"64","favorite",0.75,2
"65","fire",-0.25,2
"66","ghost",-0.6,2
"67","glaring",-0.8,2
"68","glory",0.75,2
"69","halt",-0.4,2
"70","hatred",-0.5,2
"71","hissed",-0.5,2
"72","honor",1,2
"73","hurried",-0.25,2
"74","important",0.75,2
"75","join",0.25,2
"76","joking",0.6,2
"77","magnificent",0.5,2
"78","moaned",-0.25,2
"79","money",0.6,2
"80","pleasure",0.5,2
"81","prize",0.8,2
"82","scarred",-1,2
"83","screaming",-0.5,2
"84","shared",0.8,2
"85","sorry",-0.5,2
"86","staggered",-0.6,2
"87","starving",-0.5,2
"88","storm",-0.25,2
"89","stormy",-0.5,2
"90","terrified",-1,2
"91","toll",-0.6,2
"92","welcome",0.5,2
"93","white",0.4,2
"94","wild",-0.25,2
"95","won",0.5,2
"96","young",0.4,2
"97","accidentally",-0.6,1
"98","admiration",0.75,1
"99","alarmed",-0.75,1
"100","alarming",-0.75,1
"101","alert",-0.25,1
"102","alive",0.5,1
"103","allow",0.25,1
"104","ambition",0.6,1
"105","angry",-0.75,1
