"","word","score","n"
"1","professor",0.4,22
"2","like",0.5,9
"3","found",0.6,8
"4","right",0.8,8
"5","forward",0.6,7
"6","good",0.75,7
"7","fat",-0.5,6
"8","please",1,6
"9","trophy",0.25,6
"10","boy",0.25,5
"11","flying",0.1,5
"12","hard",-0.25,5
"13","well",0.8,5
"14","expelled",-0.6,4
"15","forbidden",-1,4
"16","forgotten",-0.5,4
"17","straight",0.6,4
"18","better",0.8,3
"19","big",0.25,3
"20","crept",-0.6,3
"21","curse",-0.75,3
"22","enough",-0.25,3
"23","furiously",-1,3
"24","hanging",-0.25,3
"25","hurried",-0.25,3
"26","leave",-0.25,3
"27","pig",-0.5,3
"28","reason",0.6,3
"29","stop",-0.4,3
"30","white",0.4,3
"31","broken",-0.75,2
"32","care",1,2
"33","chance",0.25,2
"34","clearly",0.5,2
"35","cold",-0.5,2
"36","crack",-0.5,2
"37","cursing",-1,2
"38","darkness",-0.75,2
"39","delight",1,2
"40","die",-0.75,2
"41","empty",-0.25,2
"42","excitedly",0.8,2
"43","excuse",-0.75,2
"44","falling",-0.75,2
"45","fell",-0.5,2
"46","fool",-0.75,2
"47","frightened",-0.5,2
"48","grandmother",0.6,2
"49","hang",-0.25,2
"50","ignored",-0.6,2
"51","late",-0.25,2
"52","learning",0.8,2
"53","lose",-0.25,2
"54","lying",-0.5,2
"55","mutter",-0.5,2
"56","naughty",-0.5,2
"57","nervous",-0.75,2
"58","new",0.8,2
"59","player",-0.1,2
"60","pleased",0.75,2
"61","quiet",0.25,2
"62","screams",-0.6,2
"63","sharply",-0.25,2
"64","shot",-0.4,2
"65","smiled",0.8,2
"66","spent",-0.25,2
"67","staring",-0.25,2
"68","steady",0.6,2
"69","stopped",-0.4,2
"70","struck",-0.5,2
"71","stupid",-1,2
"72","talk",0.4,2
"73","teacher",0.25,2
"74","trembling",-0.5,2
"75","trouble",-0.5,2
"76","whipped",-0.8,2
"77","win",0.5,2
"78","wrong",-0.75,2
"79","accidents",-0.6,1
"80","admiring",0.75,1
"81","afraid",-0.75,1
"82","alone",-0.6,1
"83","amazed",0.5,1
"84","angry",-0.75,1
"85","annoying",-0.75,1
"86","argument",-0.8,1
"87","backward",-0.5,1
"88","bad",-0.75,1
"89","beckoned",0.5,1
"90","bent",-0.4,1
"91","bewildered",-0.5,1
"92","black",-0.25,1
"93","block",-0.4,1
"94","bloody",-0.75,1
"95","blow",-0.4,1
"96","boastful",-0.5,1
"97","bored",-0.5,1
"98","bound",-0.25,1
"99","breakfast",0.6,1
"100","breaking",-0.6,1
"101","brilliant",1,1
"102","broke",-0.75,1
"103","brother",0.4,1
"104","build",0.1,1
"105","childhood",0.6,1
"106","clear",0.5,1
"107","collapsed",-0.8,1
"108","complain",-0.75,1
"109","complained",-0.75,1
"110","confused",-0.5,1
"111","contact",0.4,1
"112","coolly",0.25,1
"113","crashing",-1,1
"114","creep",-0.75,1
"115","crystal",0.6,1
"116","curiously",0.4,1
"117","damage",-0.75,1
"118","dark",-0.6,1
"119","dead",-1,1
"120","dear",0.5,1
"121","death",-0.75,1
"122","decent",0.5,1
"123","defend",0.25,1
"124","delighted",0.75,1
"125","desperate",-0.75,1
"126","disappeared",-0.6,1
"127","dragged",-0.5,1
"128","dreams",0.25,1
"129","earshot",-0.25,1
"130","easy",0.8,1
"131","eat",0.6,1
"132","edged",-0.25,1
"133","escaping",-0.25,1
"134","excellent",1,1
"135","excitement",1,1
"136","exciting",0.75,1
"137","extraordinary",0.75,1
"138","facedown",-0.6,1
"139","fall",-0.25,1
"140","faster",0.6,1
"141","fault",-0.5,1
"142","feeling",0.25,1
"143","fierce",-0.5,1
"144","fight",-0.5,1
"145","finally",0.4,1
"146","fine",0.25,1
"147","fist",-0.4,1
"148","forget",-0.5,1
"149","frown",-0.5,1
"150","gasp",-0.8,1
"151","giving",0.25,1
"152","glared",-0.8,1
"153","glaring",-0.8,1
"154","glimmered",0.6,1
"155","gloatingly",-0.8,1
"156","glowing",0.25,1
"157","gold",0.5,1
"158","goodness",1,1
"159","great",0.5,1
"160","groan",-0.8,1
"161","groped",-0.4,1
"162","hated",-0.5,1
"163","heaven",0.8,1
"164","helplessly",-0.5,1
"165","hidden",-0.25,1
"166","hissed",-0.5,1
"167","hissing",-0.5,1
"168","hit",-0.25,1
"169","hope",0.5,1
"170","hoping",0.6,1
"171","horror",-1,1
"172","hungry",-0.25,1
"173","hurtled",-0.4,1
"174","impressed",0.5,1
"175","interrupted",-0.75,1
"176","joined",0.6,1
"177","joking",0.6,1
"178","joy",0.75,1
"179","jumpy",-0.75,1
"180","kick",-0.25,1
"181","killed",-0.5,1
"182","knowing",0.6,1
"183","laughter",0.8,1
"184","lead",0.25,1
"185","learn",0.8,1
"186","lesson",0.4,1
"187","level",0.4,1
"188","library",0.6,1
"189","looming",-0.6,1
"190","lost",-0.75,1
"191","luck",0.75,1
"192","lucky",0.75,1
"193","lurking",-1,1
"194","mad",-0.75,1
"195","madly",0.75,1
"196","magic",0.25,1
"197","mess",-0.75,1
"198","miserably",-0.5,1
"199","mistake",-0.75,1
"200","mistaking",-0.8,1
"201","moaned",-0.25,1
"202","monster",-0.5,1
"203","monstrous",-0.5,1
"204","nastily",-1,1
"205","nasty",-1,1
"206","natural",0.6,1
"207","neat",0.8,1
"208","nerve",-0.4,1
"209","nightmare",-0.75,1
"210","numbly",-0.25,1
"211","odd",-0.25,1
"212","peace",0.75,1
"213","perfect",0.75,1
"214","petrified",-0.5,1
"215","pounding",-0.4,1
"216","problem",-0.75,1
"217","proper",0.5,1
"218","proud",0.75,1
"219","punch",-0.5,1
"220","punishing",-0.5,1
"221","quicker",0.4,1
"222","quivering",-0.6,1
"223","rage",-1,1
"224","rattled",-0.25,1
"225","reasonably",1,1
"226","refuse",-0.75,1
"227","ripped",-0.25,1
"228","rude",-0.5,1
"229","safely",0.5,1
"230","saintly",0.5,1
"231","saliva",-0.4,1
"232","save",0.5,1
"233","scared",-0.5,1
"234","scowl",-1,1
"235","scowling",-1,1
"236","scrambled",-0.25,1
"237","scrambling",-0.25,1
"238","scratch",-0.6,1
"239","selfish",-1,1
"240","shared",0.8,1
"241","shock",-0.75,1
"242","shooting",-0.6,1
"243","shrilly",-0.8,1
"244","slip",-0.25,1
"245","slow",-0.25,1
"246","smoke",-0.25,1
"247","smooth",0.6,1
"248","snarled",-1,1
"249","snatched",-0.8,1
"250","sneer",-0.75,1
"251","sneering",-1,1
"252","speedy",0.5,1
"253","squeal",-0.25,1
"254","steep",-0.25,1
"255","sternly",-0.6,1
"256","stuck",-0.25,1
"257","stumped",-0.8,1
"258","stunned",-0.25,1
"259","sun",0.6,1
"260","surprise",0.6,1
"261","sweaty",-0.5,1
"262","sweet",0.75,1
"263","sweets",0.5,1
"264","swipe",-0.6,1
"265","tapestry",0.4,1
"266","temper",-0.5,1
"267","thank",0.5,1
"268","touched",0.25,1
"269","tricked",-0.75,1
"270","triumphant",0.75,1
"271","truth",1,1
"272","twisted",-0.25,1
"273","visit",0.4,1
"274","wait",-0.25,1
"275","warned",-0.5,1
"276","welcome",0.5,1
"277","wheezing",-1,1
"278","whoop",0.4,1
"279","wickedly",-1,1
"280","winked",0.6,1
"281","won",0.5,1
"282","wonderful",0.75,1
"283","worried",-0.75,1
"284","worse",-0.75,1
