"","word","score","n"
"1","like",0.5,11
"2","well",0.8,10
"3","moaning",-0.25,8
"4","won",0.5,8
"5","advanced",0.75,6
"6","good",0.75,6
"7","best",0.5,5
"8","enough",-0.25,5
"9","found",0.6,5
"10","great",0.5,5
"11","hidden",-0.25,5
"12","lost",-0.75,5
"13","prince",0.6,5
"14","professor",0.4,5
"15","right",0.8,5
"16","stop",-0.4,5
"17","yes",0.8,5
"18","cold",-0.5,4
"19","finally",0.4,4
"20","glad",0.75,4
"21","luck",0.75,4
"22","staring",-0.25,4
"23","work",0.25,4
"24","bad",-0.75,3
"25","black",-0.25,3
"26","clearly",0.5,3
"27","curse",-0.75,3
"28","detention",-0.5,3
"29","dinner",0.6,3
"30","familiar",0.8,3
"31","feeling",0.25,3
"32","hard",-0.25,3
"33","hurried",-0.25,3
"34","laughing",0.6,3
"35","loud",-0.25,3
"36","magic",0.25,3
"37","murder",-0.75,3
"38","practice",0.4,3
"39","punishments",-1,3
"40","quiet",0.25,3
"41","sir",0.25,3
"42","white",0.4,3
"43","wow",0.5,3
"44","alone",-0.6,2
"45","amazed",0.5,2
"46","amused",0.5,2
"47","anger",-0.75,2
"48","attention",0.25,2
"49","banned",-1,2
"50","battle",-0.5,2
"51","better",0.8,2
"52","boring",-1,2
"53","brandishing",-0.6,2
"54","broke",-0.75,2
"55","broken",-0.75,2
"56","cage",-0.6,2
"57","chance",0.25,2
"58","cracked",-0.5,2
"59","cried",-1,2
"60","crying",-0.5,2
"61","dashed",0.25,2
"62","defending",0.25,2
"63","deserve",0.25,2
"64","destroy",-0.5,2
"65","euphoria",0.5,2
"66","falling",-0.75,2
"67","fear",-0.75,2
"68","flourish",0.8,2
"69","forget",-0.5,2
"70","forward",0.6,2
"71","friend",0.8,2
"72","hope",0.5,2
"73","interest",0.5,2
"74","junk",-0.5,2
"75","knowing",0.6,2
"76","leave",-0.25,2
"77","liar",-1,2
"78","mate",0.6,2
"79","missed",-0.5,2
"80","nice",0.5,2
"81","pleased",0.75,2
"82","positively",0.75,2
"83","prevent",-0.25,2
"84","punishment",-0.5,2
"85","scream",-1,2
"86","slowly",-0.25,2
"87","smile",0.75,2
"88","split",-0.5,2
"89","stolen",-0.75,2
"90","supported",0.75,2
