"","word","score","n"
"1","sir",0.25,19
"2","professor",0.4,12
"3","like",0.5,11
"4","snitch",-1,10
"5","good",0.75,9
"6","right",0.8,9
"7","dark",-0.6,8
"8","best",0.5,6
"9","better",0.8,6
"10","leave",-0.25,6
"11","pain",-0.75,6
"12","alone",-0.6,5
"13","ready",0.8,5
"14","straight",0.6,5
"15","well",0.8,5
"16","yes",0.8,5
"17","angrily",-0.5,4
"18","break",-0.25,4
"19","deal",0.25,4
"20","enough",-0.25,4
"21","flying",0.1,4
"22","kill",-0.75,4
"23","kind",0.5,4
"24","library",0.6,4
"25","rogue",-0.5,4
"26","attack",-0.75,3
"27","carefully",0.25,3
"28","forced",-0.5,3
"29","found",0.6,3
"30","hard",-0.25,3
"31","hit",-0.25,3
"32","hurt",-0.75,3
"33","limp",-0.5,3
"34","missed",-0.5,3
"35","save",0.5,3
"36","stop",-0.4,3
"37","stupid",-1,3
"38","worry",-0.75,3
"39","anger",-0.75,2
"40","anxious",-0.75,2
"41","avoid",-0.5,2
"42","bad",-0.75,2
"43","brainless",-0.5,2
"44","breaking",-0.6,2
"45","broken",-0.75,2
"46","charm",0.75,2
"47","clear",0.5,2
"48","cold",-0.5,2
"49","dangerous",-0.5,2
"50","determined",0.5,2
"51","die",-0.75,2
"52","eagerly",0.8,2
"53","extra",0.4,2
"54","falling",-0.75,2
"55","fiercely",-0.25,2
"56","filthy",-0.5,2
"57","forward",0.6,2
"58","froze",-0.25,2
"59","giving",0.25,2
"60","gripping",-0.25,2
"61","happy",0.75,2
"62","heaved",-0.4,2
"63","hope",0.5,2
"64","hurried",-0.25,2
"65","injured",-0.75,2
"66","lost",-0.75,2
"67","loud",-0.25,2
"68","lying",-0.5,2
"69","mad",-0.75,2
"70","magical",0.75,2
"71","moaned",-0.25,2
"72","moaning",-0.25,2
"73","new",0.8,2
"74","nice",0.5,2
"75","player",-0.1,2
"76","restricted",-0.5,2
"77","seized",-0.6,2
"78","shocked",-0.5,2
"79","shot",-0.4,2
"80","slowly",-0.25,2
"81","stopped",-0.4,2
"82","strange",-0.5,2
"83","teacher",0.25,2
"84","terrible",-0.75,2
"85","threatening",-1,2
"86","unpleasant",-0.75,2
"87","usual",0.4,2
"88","warned",-0.5,2
"89","weakly",-1,2
"90","won",0.5,2
"91","wrong",-0.75,2
"92","acrid",-0.5,1
"93","admitted",0.6,1
"94","agonizing",-1,1
"95","ahead",0.8,1
"96","anxiously",-1,1
"97","artist",0.6,1
"98","attacked",-1,1
"99","attacker",-0.6,1
"100","attacking",-0.5,1
"101","attacks",-0.5,1
"102","attracted",0.8,1
"103","avoided",-0.5,1
"104","babbling",-0.5,1
"105","backward",-0.5,1
"106","badly",-0.75,1
"107","ballet",0.6,1
"108","barrier",-0.5,1
"109","beaten",-1,1
"110","bent",-0.4,1
"111","black",-0.25,1
"112","blackness",-0.25,1
"113","boy",0.25,1
"114","breakfast",0.6,1
"115","bright",0.5,1
"116","brighter",0.6,1
"117","bulging",-0.4,1
"118","burn",-0.4,1
"119","burned",-0.6,1
"120","burnt",-0.5,1
"121","capture",-0.6,1
"122","care",1,1
"123","careful",0.25,1
"124","cares",1,1
"125","chance",0.25,1
"126","cheers",1,1
"127","chocolate",0.6,1
"128","clapped",0.25,1
"129","clearly",0.5,1
"130","clever",0.75,1
"131","coast",0.6,1
"132","complex",0.25,1
"133","complicated",-0.5,1
"134","compose",0.25,1
"135","cough",-0.8,1
"136","crack",-0.5,1
"137","cracked",-0.5,1
"138","crazy",-0.75,1
"139","crooked",-0.5,1
"140","crying",-0.5,1
"141","curiously",0.4,1
"142","curse",-0.75,1
"143","danger",-0.75,1
"144","dangerously",-1,1
"145","daring",0.75,1
"146","darkness",-0.75,1
"147","dawn",0.5,1
"148","dazed",-0.75,1
"149","death",-0.75,1
"150","defeat",-0.8,1
"151","defense",0.25,1
"152","denying",-0.75,1
"153","desperately",-0.5,1
"154","detect",0.1,1
"155","difficult",-0.5,1
"156","dinner",0.6,1
"157","disastrous",-1,1
"158","distract",-0.75,1
"159","dizzy",-0.75,1
"160","dream",0.25,1
"161","dripping",-0.4,1
"162","easy",0.8,1
"163","eat",0.6,1
"164","ecstasy",0.75,1
"165","effective",0.8,1
"166","empty",-0.25,1
"167","enjoyed",1,1
"168","enslaved",-0.5,1
"169","enslavement",-1,1
"170","eradication",-0.6,1
"171","excitedly",0.8,1
"172","excuse",-0.75,1
"173","expelled",-0.6,1
"174","expertise",0.5,1
"175","fall",-0.25,1
"176","familiar",0.8,1
"177","fastest",0.6,1
"178","fault",-0.5,1
"179","favorite",0.75,1
"180","fear",-0.75,1
"181","fears",-1,1
"182","fierce",-0.5,1
"183","fight",-0.5,1
"184","fine",0.25,1
"185","fist",-0.4,1
"186","flailing",-0.8,1
"187","fled",-0.8,1
"188","focused",0.6,1
"189","forfeit",-0.75,1
"190","forgery",-0.25,1
"191","free",0.5,1
"192","freed",0.8,1
"193","glaring",-0.8,1
"194","glitter",0.6,1
"195","gold",0.5,1
"196","golden",0.6,1
"197","gracious",1,1
"198","great",0.5,1
"199","greeted",0.8,1
"200","grievously",-1,1
"201","grimly",-1,1
"202","grin",0.5,1
"203","groaned",-0.8,1
"204","growing",0.8,1
"205","gruesome",-0.5,1
"206","grunted",-0.6,1
"207","guilty",-0.75,1
"208","hanging",-0.25,1
"209","happier",0.5,1
"210","happily",0.5,1
"211","hassle",-0.5,1
"212","hatred",-0.5,1
"213","haze",-0.25,1
"214","helped",0.8,1
"215","hero",0.75,1
"216","hesitate",-0.5,1
"217","hissed",-0.5,1
"218","hitting",-0.6,1
"219","horrible",-0.75,1
"220","horror",-1,1
"221","hot",-0.25,1
"222","howl",-0.4,1
"223","improved",0.75,1
"224","included",0.6,1
"225","indistinct",-0.6,1
"226","inept",-0.5,1
"227","insane",-0.75,1
"228","intense",-0.25,1
"229","irritable",-0.5,1
"230","jeering",-1,1
"231","joined",0.6,1
"232","joking",0.6,1
"233","laughing",0.6,1
"234","laughter",0.8,1
"235","launched",0.25,1
"236","lead",0.25,1
"237","leaden",-0.25,1
"238","leeches",-0.6,1
"239","lesson",0.4,1
"240","lie",-0.5,1
"241","lofty",-0.25,1
"242","lopsided",-0.6,1
"243","losing",-0.75,1
"244","lowly",-0.5,1
"245","luck",0.75,1
