"","word","score","n"
"1","professor",0.4,27
"2","black",-0.25,21
"3","like",0.5,19
"4","great",0.5,8
"5","right",0.8,8
"6","empty",-0.25,6
"7","laughing",0.6,6
"8","well",0.8,6
"9","good",0.75,5
"10","tears",-0.8,5
"11","dangerous",-0.5,4
"12","disposal",-0.4,4
"13","scared",-0.5,4
"14","terrible",-0.75,4
"15","usual",0.4,4
"16","best",0.5,3
"17","defense",0.25,3
"18","died",-0.5,3
"19","fire",-0.25,3
"20","glittering",0.6,3
"21","leave",-0.25,3
"22","lying",-0.5,3
"23","ripped",-0.25,3
"24","screaming",-0.5,3
"25","slowly",-0.25,3
"26","staring",-0.25,3
"27","talk",0.4,3
"28","afraid",-0.75,2
"29","assurances",0.8,2
"30","beaming",0.5,2
"31","betrayed",-1,2
"32","better",0.8,2
"33","choked",-1,2
"34","cold",-0.5,2
"35","crystal",0.6,2
"36","danger",-0.75,2
"37","darkness",-0.75,2
"38","deal",0.25,2
"39","dear",0.5,2
"40","die",-0.75,2
"41","enough",-0.25,2
"42","excited",0.75,2
"43","expensive",-0.25,2
"44","falling",-0.75,2
"45","feeling",0.25,2
"46","fell",-0.5,2
"47","fine",0.25,2
"48","forget",-0.5,2
"49","found",0.6,2
"50","friend",0.8,2
"51","furiously",-1,2
"52","golden",0.6,2
"53","handsome",1,2
"54","happiness",0.75,2
"55","hit",-0.25,2
"56","ill",-0.5,2
"57","join",0.25,2
"58","kick",-0.25,2
"59","kill",-0.75,2
"60","killed",-0.5,2
"61","laugh",0.5,2
"62","laughter",0.8,2
"63","mad",-0.75,2
"64","magnificent",0.5,2
"65","miserable",-1,2
"66","moans",-0.6,2
"67","nervous",-0.75,2
"68","nervously",-0.5,2
"69","pain",-0.75,2
"70","please",1,2
"71","poor",-0.5,2
"72","positively",0.75,2
"73","revenge",-1,2
"74","seized",-0.6,2
"75","shrilly",-0.8,2
"76","strong",0.5,2
"77","stupid",-1,2
"78","surprise",0.6,2
"79","timidly",-0.6,2
"80","upset",-0.75,2
"81","visit",0.4,2
"82","working",0.25,2
"83","abruptly",-0.25,1
"84","accepted",0.8,1
"85","afford",0.5,1
"86","aghast",-1,1
"87","agrees",0.5,1
"88","alone",-0.6,1
"89","angrily",-0.5,1
"90","annoy",-0.75,1
"91","anxiously",-1,1
"92","apprehensive",-0.75,1
"93","astonishment",0.5,1
"94","attack",-0.75,1
"95","awful",-0.75,1
"96","baby",0.6,1
"97","bad",-0.75,1
"98","beg",-0.75,1
"99","big",0.25,1
"100","boring",-1,1
"101","bound",-0.25,1
"102","brittle",-0.6,1
"103","brood",-0.6,1
"104","care",1,1
"105","cares",1,1
"106","caretaker",0.1,1
"107","cheerful",0.75,1
"108","cleaning",0.6,1
"109","clear",0.5,1
"110","collapse",-0.75,1
"111","complaint",-0.75,1
"112","completely",0.4,1
"113","concern",-0.6,1
"114","contrary",-0.6,1
"115","criticizing",-0.5,1
"116","crowded",-0.6,1
"117","cute",0.75,1
"118","damn",-0.75,1
"119","daresay",-0.25,1
"120","daring",0.75,1
"121","daybreak",0.6,1
"122","dead",-1,1
"123","defiantly",-0.4,1
"124","delicious",0.5,1
"125","deserted",-0.6,1
"126","detention",-0.5,1
"127","devils",-1,1
"128","devoted",0.8,1
"129","discussion",0.4,1
"130","disgusting",-1,1
"131","doubt",-0.75,1
"132","dream",0.25,1
"133","dripped",-0.4,1
"134","dusty",-0.6,1
"135","dying",-0.5,1
"136","eat",0.6,1
"137","enchanted",1,1
"138","enjoy",0.75,1
"139","enthusiastically",1,1
"140","escape",-0.25,1
"141","expelled",-0.6,1
"142","expert",0.6,1
"143","fallen",-0.5,1
"144","famous",0.5,1
"145","fat",-0.5,1
"146","fate",-0.25,1
"147","favoritism",-0.4,1
"148","fellow",0.4,1
"149","fellowship",0.8,1
"150","fight",-0.5,1
"151","fit",0.4,1
"152","fled",-0.8,1
"153","foolish",-0.75,1
"154","forbidden",-1,1
"155","forgive",0.5,1
"156","forgotten",-0.5,1
"157","forward",0.6,1
