"","word","score","n"
"1","aunt",0.25,68
"2","like",0.5,14
"3","well",0.8,7
"4","boy",0.25,6
"5","great",0.5,6
"6","right",0.8,6
"7","birthday",0.8,5
"8","good",0.75,5
"9","visit",0.4,5
"10","cage",-0.6,4
"11","fist",-0.4,4
"12","hard",-0.25,4
"13","staring",-0.25,4
"14","yes",0.8,4
"15","better",0.8,3
"16","crash",-0.75,3
"17","empty",-0.25,3
"18","enough",-0.25,3
"19","fat",-0.5,3
"20","feeling",0.25,3
"21","garden",0.6,3
"22","magic",0.25,3
"23","present",0.25,3
"24","seized",-0.6,3
"25","snarled",-1,3
"26","stop",-0.4,3
"27","stopped",-0.4,3
"28","swelling",-0.75,3
"29","accidentally",-0.6,2
"30","anger",-0.75,2
"31","angry",-0.75,2
"32","attention",0.25,2
"33","bad",-0.75,2
"34","black",-0.25,2
"35","boring",-1,2
"36","carefully",0.25,2
"37","center",0.25,2
"38","clean",0.75,2
"39","clear",0.5,2
"40","clearly",0.5,2
"41","complaining",-1,2
"42","criminal",-0.75,2
"43","dark",-0.6,2
"44","deserved",0.25,2
"45","excellent",1,2
"46","favorite",0.75,2
"47","forced",-0.5,2
"48","forget",-0.5,2
"49","funny",0.8,2
"50","happy",0.75,2
"51","hitting",-0.6,2
"52","hot",-0.25,2
"53","leave",-0.25,2
"54","loose",-0.25,2
"55","nasty",-1,2
"56","new",0.8,2
"57","orphanage",-1,2
"58","permission",0.8,2
"59","prisoner",-0.75,2
"60","quiet",0.25,2
"61","secure",0.5,2
"62","spent",-0.25,2
"63","straight",0.6,2
"64","suspiciously",-0.6,2
"65","trouble",-0.5,2
"66","ungrateful",-0.5,2
"67","welcome",0.5,2
"68","white",0.4,2
"69","wizard",0.4,2
"70","work",0.25,2
"71","wrong",-0.75,2
"72","abruptly",-0.25,1
"73","afford",0.5,1
"74","alone",-0.6,1
"75","annoyance",-1,1
"76","approve",0.5,1
"77","bargain",0.75,1
"78","beaten",-1,1
"79","beating",-0.5,1
"80","best",0.5,1
"81","big",0.25,1
"82","bitch",-1,1
"83","bitterly",-1,1
"84","blame",-0.75,1
"85","bloodshot",-0.8,1
"86","bloody",-0.75,1
"87","boom",-0.4,1
"88","bored",-0.5,1
"89","bound",-0.25,1
"90","breakfast",0.6,1
"91","broke",-0.75,1
"92","brood",-0.6,1
"93","bulged",-0.25,1
"94","bullied",-0.5,1
"95","burden",-0.75,1
"96","burn",-0.4,1
