"","word","score","n"
"1","wizard",0.4,17
"2","like",0.5,11
"3","magical",0.75,11
"4","black",-0.25,9
"5","golden",0.6,8
"6","right",0.8,8
"7","witch",-0.4,7
"8","death",-0.75,6
"9","good",0.75,6
"10","hurried",-0.25,6
"11","better",0.8,5
"12","dangerous",-0.5,4
"13","dark",-0.6,4
"14","funny",0.8,4
"15","level",0.4,4
"16","magic",0.25,4
"17","prophet",0.6,4
"18","sick",-0.75,4
"19","sorry",-0.5,4
"20","thanks",0.6,4
"21","usual",0.4,4
"22","well",0.8,4
"23","white",0.4,4
"24","work",0.25,4
"25","alone",-0.6,3
"26","beaded",-0.25,3
"27","chance",0.25,3
"28","choice",0.4,3
"29","cried",-1,3
"30","fine",0.25,3
"31","forward",0.6,3
"32","found",0.6,3
"33","hoping",0.6,3
"34","important",0.75,3
"35","joined",0.6,3
"36","led",0.4,3
"37","pain",-0.75,3
"38","scar",-0.5,3
"39","slowly",-0.25,3
"40","stop",-0.4,3
"41","stopped",-0.4,3
"42","wait",-0.25,3
"43","accept",1,2
"44","alarmed",-0.75,2
"45","balance",0.6,2
"46","careful",0.25,2
"47","chilly",-0.5,2
"48","choked",-1,2
"49","cloud",-0.25,2
"50","confident",0.8,2
"51","crash",-0.75,2
"52","dinner",0.6,2
"53","disembodied",-0.5,2
"54","doubt",-0.75,2
"55","dusty",-0.6,2
"56","enforcement",-0.5,2
"57","fell",-0.5,2
"58","fingered",-0.25,2
"59","fire",-0.25,2
"60","fit",0.4,2
"61","forget",-0.5,2
"62","goblin",-0.8,2
"63","gold",0.5,2
"64","hang",-0.25,2
"65","hanging",-0.25,2
"66","hate",-0.75,2
"67","improper",-0.8,2
"68","interesting",0.75,2
"69","join",0.25,2
"70","kill",-0.75,2
"71","killed",-0.5,2
"72","late",-0.25,2
"73","magnificent",0.5,2
"74","main",0.4,2
"75","nervous",-0.75,2
"76","new",0.8,2
"77","nice",0.5,2
"78","opportunity",0.5,2
"79","painful",-0.5,2
"80","please",1,2
"81","pretty",0.75,2
"82","protect",0.75,2
"83","shimmering",0.6,2
"84","smiled",0.8,2
"85","snatched",-0.8,2
"86","sternly",-0.6,2
"87","stunned",-0.25,2
"88","stupid",-1,2
"89","sun",0.6,2
"90","support",0.5,2
"91","suspiciously",-0.6,2
"92","toilet",-0.25,2
"93","truth",1,2
"94","twisted",-0.25,2
"95","unexpected",-0.25,2
"96","vanished",-0.6,2
"97","weird",-0.25,2
"98","works",0.25,2
"99","wrong",-0.75,2
"100","accepted",0.8,1
"101","accompanying",0.25,1
"102","accused",-0.5,1
"103","aggressively",-1,1
"104","agreed",0.5,1
"105","agrees",0.5,1
"106","amused",0.5,1
"107","amusing",0.5,1
"108","ancient",0.25,1
"109","anomaly",-0.5,1
"110","anxious",-0.75,1
"111","appreciate",0.5,1
"112","appreciation",0.75,1
"113","apprehensively",-1,1
"114","attack",-0.75,1
"115","attention",0.25,1
"116","attracting",0.8,1
"117","avoid",-0.5,1
"118","awful",-0.75,1
"119","bad",-0.75,1
"120","badly",-0.75,1
"121","bath",0.4,1
"122","beast",-0.5,1
"123","best",0.5,1
"124","bitterly",-1,1
"125","blazing",-0.25,1
"126","bless",1,1
"127","blow",-0.4,1
"128","bothering",-0.75,1
"129","bound",-0.25,1
"130","bravado",-0.5,1
"131","breakfast",0.6,1
"132","brightness",0.5,1
"133","brilliant",1,1
"134","brittle",-0.6,1
"135","broke",-0.75,1
"136","brother",0.4,1
"137","brutish",-1,1
"138","bum",-0.5,1
"139","carefully",0.25,1
"140","caution",-0.25,1
"141","center",0.25,1
"142","charm",0.75,1
"143","childhood",0.6,1
"144","chill",-0.1,1
"145","chuckle",0.5,1
"146","claw",-0.6,1
"147","clean",0.75,1
"148","clear",0.5,1
"149","clearly",0.5,1
"150","cold",-0.5,1
"151","collapsed",-0.8,1
"152","committing",0.1,1
"153","communicate",0.6,1
"154","companion",0.5,1
"155","complaining",-1,1
